id	ja	zh-TW	en	ko
409	"ちくわは足が速いねー！！
全然追いつけなかったよ"	"竹輪跑得好快──！！
完全追不上啊！"	"Chikuwa was too fast for me to catch!
"	"치쿠와, 달리기 잘하더라~!!
결국 못 잡았었어"
410	"肉うますぎて
つい牛に感謝しちまうよな"	"肉實在太好吃了，
令我不禁感謝起牛來。"	"Beef is so tasty I can't help but be so
grateful for them..."	"고기가 너무 맛있어서
나도 모르게 소한테 감사하게 되더라"
411	"山梨のお土産に
おひとついかがですかー？"	"山梨特產喔，
要不要買一個啊──？"	"Would you like a Yamanashi specialty
souvenir?"	"야마나시에 들렀을 때
기념품으로 하나 어떠신가요~?"
412	"カフェ犬山で犬カフェ？からの
家族全員戌年…信じちゃうところだったよ"	"咖啡廳犬山是狗狗咖啡廳？
全家人還都是狗年生……我差點就相信了。"	"Cafe Inuyama, dog cafe, whole family
born in the year of the dog? No way!"	"카페 이누야마부터 강아지 카페?에
가족 전원 개띠… 믿을 뻔했었어"
413	"あきが初日の出の時間間違えてた時やな。
やられたわー"	"是小明弄錯元旦的日出時間那次吧。
搞砸了啦──"	"Aki got the time for the sunrise wrong
and we were all bummed."	"아키가 새해 첫날 일출 시간을 잘못
알았을 때 아이가, 한방 먹었었제~"
414	"浜名湖を自転車でぐーるぐる…
なでしこの持久力の秘密はこれだな"	"騎自行車繞濱名湖……
這就是撫子耐力超強的祕密啊。"	"Going around Lake Hamana on a bicycle...
Must be how Nadeshiko gets her stamina."	"하마나호를 자전거로 빙글빙글…
나데시코의 지구력은 그렇게 다져진 건가"
415	一時間100円だからねっ	一小時100日圓哦！	That'll be 100 yen per hour!	1시간당 100엔이야!
416	"ドギーテントって
かなり作りが凝ってるんだよねー"	"狗狗帳篷
作工真好耶──"	"This is pretty good craftsmanship for
a doggy tent."	"도기 텐트는 상당히 공들여서
만들었다는 느낌이 나더라"
417	"念願のランタンを買った時やね
なでしこちゃん、いい顔してるなぁ"	"是買到期待已久的露營燈那時呢。
撫子的表情好棒哦～～"	"Nadeshiko looked so satisfied when she
bought the lantern she'd always wanted."	"그래 바라던 랜턴 샀을 때네
나데시코, 표정도 좋아보인데이~"
418	"まさか椅子がハンモックの
代わりになるなんて…驚きだよね"	"沒想到椅子竟然
可以取代吊床……太令我驚訝了。"	"Using a chair as a hammock is...
mind-blowing!"	"설마 의자를 해먹 대신
쓸 수도 있었다니… 놀라워"
419	鍋しこちゃんはみんなの嫁なんやなぁ	小鍋子是大家的老婆呢～～	Nabeshiko belongs to everyone!	나베시코는 모두의 신부인 기라~
420	"岬の先でキャンプチェア
使ってみたかった…"	"想在海角前端使用
露營椅試試看……"	"I wanted to use this camp chair
at the cape..."	"곶 끄트머리에서 캠핑 체어
한번 써보고 싶었어…"
421	"メタル賽銭箱もあることだし
しまりん様にお祈りしないとね"	"有鋼鐵賽錢箱，
得向志摩凜大人祈禱才行。"	"We must pray to Lady Shimarin at this
metal offering box."	"메탈 세전함도 있고 하니
시마린 님께 기도를 올려야겠네"
422	"しぐれ焼きへの
プレッシャーやばいな"	"時雨燒承受的
壓力可真不小啊。"	"That's a lot of pressure on poor ol'
shigureyaki."	"시구레 요리사한테 주는
압박감이 장난 아니네"
423	"きれいな景色は最後に
とっておくほうが感動するもんなぁ"	"漂亮的景色
要留在最後才令人感動啊～～"	"Saving the best for the last leaves the
most impact."	"아름다운 경치는 제일 마지막에 봐야
더 감동적인 기라~"
424	"カリブーくんとのキャンプ…
いつか行ってみたいなぁ"	"和卡利布君一起去露營……
希望有天能成行啊～～"	"Camping with Caribou...
Maybe one day..."	"카리부 군이랑 같이 가는 캠핑…
언젠가 해보고 싶데이~"
425	"キャンプ場に行ったことは
誰にも言ってないのに…"	"我明明沒有告訴任何人
我去了露營場……"	"I didn't tell anyone I was going
camping..."	"캠핑장에 갔다고
아무한테도 말 안 했었는데…"
426	"大塩平八郎と同じ誕生日なんて
二人ともいい日に生まれたよなー"	"竟然和大塩平八郎同一天生日，
你們兩個都是在好日子出生呢──"	"Same birthday with Heihachiro Oshio?
What a great day that was!"	"오시오 헤이하치로랑 생일이 같다니
둘 다 기념적인 날에 태어났네~"
427	やー！！	嗨──！！	Yaaar!	얍~!!
428	恵那ちゃん、落書きうまいなぁ	小惠那，妳好會塗鴉哦～～	Ena's such a good doodler.	에나, 낙서 실력이 좋데이~
429	何の戦いなんだよ一体…	這到底是在爭什麼啊……？	What sort of a match is this?	이건 또 무슨 싸움이야…
430	禁酒って、そんなに辛いんですね…	想不到禁酒竟然這麼辛苦啊……	I didn't know it was that tough...	금주라는 게, 그렇게나 힘든 거였군요…
431	エビ作戦…名前だけでもおいしそうだね！！	蝦子作戰……光聽就覺得很好吃呢！！	That name sounds like a riot already!	"새우 작전…
이름만 들어도 맛있을 것 같아!!"
432	"温泉はあったかいから
ついついのまれちゃいそうになるよね"	"溫泉很溫暖，
所以不知不覺就深陷其中啊。"	"It's so easy to lose track of time in
the warm embrace of a hot spring..."	"온천은 따뜻하니까 들어가 있으면
자꾸만 잡아먹힐 듯한 느낌이 들어"
433	本当はしてないからな、家出	其實並沒有離家出走。	I didn't, though.	실제로는 안 했거든, 가출
434	"先生、お酒は温泉から
帰ってきてからにしてくださいねー"	"老師，要喝酒請先
泡完溫泉回來後再喝──"	"Ms. Toba, please leave the alcohol until
after the hot spring."	"선생님, 술은 온천 갔다 와서
마시도록 해요~"
435	"口ん中が全部
エビエビエビのエビだらけやったなー"	"嘴巴裡全部
都是蝦子蝦子蝦子除了蝦子還是蝦子──"	"Her mouth was full of lobsters.
"	"입 속이 온통
새우와 새우의 새우 잔치였제~"
436	"なんでおまえら
そんなに揃ってんだよ…"	"為什麼你們
會這樣聚在一起啊……？"	"Why're you guys so in sync with
each other?"	"너희들 왜 그러고
모여 있는 거야…"
437	期待に満ちた顔…ってやつだな	真是一臉充滿期待的表情啊……	She's full of anticipation.	기대로 가득찬 얼굴… 이네
438	そのカップ、ココアでも入ってるのか？	那個杯子裡面裝著熱可可嗎？	Is that hot chocolate in the cup?	그 컵, 혹시 코코아 같은 거 들어있나?
439	"寒いなかで飲むあったかい飲み物…
ええよねぇ"	"在冷天喝熱呼呼的飲料……
真棒呢。"	"Nothing beats a hot drink on a
cold day..."	"추운 곳에서 마시는 따뜻한 음료…
맛있다 아이가"
440	"焚き火で焼いたマシュマロ…
また食べたくなっちゃった"	"用篝火烤的棉花糖……
我又想吃那個了。"	"Makes me feel like toasting marshmallow
over a campfire again..."	"모닥불로 구운 마시멜로…
또 먹고 싶어졌어"
441	とろーり伸びたマシュマロ、おいしそう…！	融化拉長的棉花糖看起來好好吃……！	The melting marshmallows were so good!	주욱 늘어난 마시멜로, 맛있겠다…!
442	"おいおい…
外でよだれ垂らして寝るなよー"	"喂喂……
不要在外面睡到流口水啊──"	"Hey now... Don't go drooling in your
sleep outside."	"이것 참…
밖에서 침 흘리고 자고 그러지 마~"
443	"リン、楽しそうだねー。
今度目の前でやってもらおうっと"	"凜看起來好開心哦──
下次請她在我面前試試看吧。"	"Rin sure is having fun. I'll get her to
do it in front of me next time."	"린, 즐거워 보여~
다음엔 눈앞에서 직접 보여달라 해야지"
444	"カレーめんを食べたときか。
…ところで、何故うれしそうだったんだ？"	"是吃咖哩泡麵的時候嗎？
……欸，妳為什麼看起來很開心啊？"	"When she was eating the curry noodles...
Why does she look so happy though?"	"카레면 먹었을 때네
…근데, 그걸 왜 기뻐했었어?"
445	"夜のふじさんに
思いを馳せるリンちゃんなのであった…"	"小凜對夜晚的富士山
浮現出無限想像……"	"Rin getting nostalgic about Mount Fuji
at night..."	"한밤의 후지산에게
자꾸만 마음이 가는 린이었다…"
446	"野クル設立の発端になった
あきの強い思いのイメージやな"	"明這樣強烈的意志，
也是野活組成立的原動力呢。"	"You can see Aki's strong feelings that
kicked off the Outclub."	"야클 설립의 계기가 됐던
아키의 뜨거운 마음이 담겨있데이"
447	"斉藤のおせっかい焼きが発端で
なでしこたちに見つかったんだっけ"	"是因為齊藤雞婆，
所以才會被撫子妳們找到的吧？"	"This was when Nadeshiko found me because
of Saito's nosiness, huh?"	"사이토의 오지랖을 계기로
나데시코랑 애들한테 들켰었던가"
448	"私もちくわも
お布団の誘惑には勝てないんだよねー"	"我和竹輪
都敵不過棉被的誘惑呢──"	"Both Chikuwa and I lost our battle
against our comfy beds."	"나도 치쿠와도
이불의 유혹은 이길 수가 없어~"
449	"ふじさん越しの日の出
とってもまぶしくてきれいだったなぁ"	"從富士山後面升起的太陽
好耀眼好漂亮哦～～"	"The sunrise looks so much brighter
coming up behind Mount Fuji."	"후지산 너머로 비친 일출
너무나도 눈부시고 아름다웠어"
450	"お母さんがバイク乗ってた頃の写真…
いつ見せてもらおうかな"	"媽媽騎機車時的照片……
什麼時候要請她讓我看看呢？"	"A photo of mum on a bike...
When will she show it to me?"	"엄마가 오토바이 타던 시절의 사진…
언제 보여달라고 할까"
451	"野クルの記念すべき初キャンプは
この駅から始まったんだよなー"	"野活組值得記念的第一次露營，
就是從這個車站開始的──"	"The Outclub's very first camping trip
started from this station!"	"기념할 만한 야클의 첫 캠핑은
이 역에서부터 시작됐단 말이지~"
452	"野クル初のキャンプ
わくわくしたのを覚えとるわぁ"	"野活組第一次露營，
我還記得當時好興奮呢～～"	"I still clearly remember how excited I
felt that day."	"야클의 첫 캠핑
가슴이 막 두근거렸던 기억이 난데이~"
453	"野クル三人での初キャンの日
私　遅刻しちゃったんだよね～"	"野活組三人第一次露營的日子，
我還遲到了呢～～"	"I was late to the Outclub's first
camping trip..."	"야클 멤버 3명이서 갔던 첫 캠핑 날인데
나 이날 지각했었지~"
454	"野クルから笛吹公園のカフェの
アイスの写真が送られてきたんだよな"	"野活組傳了笛吹公園咖啡廳的
冰淇淋的照片。"	"They sent me a picture of the ice-cream
at Fuebuki Park's cafe."	"야클 멤버들이 후에후키 공원 카페의
아이스크림 사진을 보냈었지"
455	"メガネなしのあきの姿が見られる
ほっとけや温泉は貴重やでー"	"可以看到明不戴眼鏡的樣子，
別管我溫泉還真是寶貴啊──"	"A precious sight we saw that day:
Aki without glasses!"	"안경 안 쓴 아키의 얼굴을 볼 수 있는
냅둬라 온천, 귀중하데이~"
456	"ほっとけや温泉
露天風呂も眺めも最高だったよなー！"	"別管我溫泉的
露天浴池和景觀都超棒的──！"	"The outdoor bath here had a fantastic
view!"	"냅둬라 온천이라
노천탕도 경치도 최고였었지~!"
457	"温泉から見るふじさん
とってもいい眺めだったよー"	"從溫泉看到的富士山，
非常漂亮呢──"	"It was so nice to gaze at Mount Fuji
from the hot spring..."	"온천에서 보는 후지산
말 그대로 절경이었어~"
458	"図書室での焼き肉が無理なら
中庭かキャンプ場に行くしかないかー"	"如果不能在圖書館烤肉的話，
那就只能去中庭或露營場了啊──"	"If we can't do it in the library, we'll
just have to use the yard or a campsite."	"도서실에서 야키니쿠가 안 된다면
안뜰이나 캠핑장에 갈 수밖에 없겠네~"
459	"床で寝てるなでしこを見つけて
一発蹴りを入れたんだっけな。まったく…"	"看到撫子在地板上睡覺的樣子，
記得好像踹了她一腳吧。真是的……"	"I found Nadeshiko sleeping on the floor
and kicked her. Sigh..."	"바닥에서 자던 나데시코를 발견해서
발차기를 한방 먹여줬었지, 으이그…"
460	"なでしこのお姉さんって美人だよな
…妹はむにゃっとしてるけど"	"撫子的姊姊真是個大美女呢。
……不過妹妹就走鐘了。"	"Nadeshiko's older sister is so pretty.
Whereas Nadeshiko's fast asleep..."	"나데시코의 언니, 다시 봐도 미인이야
…여동생 쪽은 우물거리고 있지만"
461	"バイト中のあおいちゃんだ！
ゼブラでレジを担当してるんだよね"	"小葵正在打工耶！
她在ZEBRA負責收銀呢。"	"Aoi at work! She's handling the till at
a Zebra store."	"알바하는 아오이다!
제브라에서 계산원 일을 하고 있댔지"
462	"あの時分けてもらった肉
めっちゃくちゃウマかったんだよ"	"當時他給我吃的肉
真的是亂好吃一把的。"	"The meat he shared with us that day was
delicious!"	"그때 나눠 주셨던 고기
진짜 엄청 맛있었다니까"
463	"これが鳥羽先生の真の姿…
なかなかのインパクトだよね"	"這就是鳥羽老師的真面目……
還真是相當令人震驚呢。"	"This is Ms. Toba's true self... I must
say it made quite an impact on me."	"이게 토바 선생님의 진짜 모습…
충격이 꽤 컸었지"
464	"あきがおしゃれキャンパーに憧れて
スキレットやら買うてきた時やね"	"明因為很憧憬時尚露營玩家，
所以買了鑄鐵鍋，這是那時的事啊。"	"Aki bought this skillet because she
wanted to camp in style."	"아키가 패션 캠핑러를 동경한다고
스킬렛하고 이것저것 막 사 왔던 때네~"
465	"あおいちゃん
この服すっごく似合ってるなぁ"	"小葵，
妳穿這樣很好看哦～～"	"This looks so good on you, Aoi!
"	"아오이
이 옷 엄청 잘 어울리네"
466	"試着した服はいいとして
そのポーズはなんなんだ？"	"試穿的衣服是沒問題，
但妳那是什麼姿勢啊？"	"The clothing's fine but what's with
that pose?"	"시착한 옷은 그렇다 쳐도
그 포즈는 뭐야?"
467	"あったかそうな帽子やったなぁ。
うんうん、似合っとるでー"	"這帽子感覺好溫暖哦～～
不錯不錯，很好看哦──"	"That hat looks nice and warm.
It's perfect on you, yes!"	"따셔 보이는 모자였데이
응 응, 잘 어울린다 아이가~"
468	"カリブーで運命の出会いが
あったんだよねぇ…懐かしいな"	"在Caribou發生了命中注定的
相遇……真令人懷念。"	"The day I had a fateful encounter at
Caribou... This brings back memories."	"카리부에서 운명의 만남이
있었지… 그립다~"
469	"鳥羽先生、まさか酒屋で
グビ姉なんてあだ名がついとるとはなぁ"	"沒想到鳥羽老師
竟然在酒館有酒鬼大姊的綽號呢～～"	"I can't believe Ms. Toba's nickname at
the bar is the Guzzling Gal."	"토바 선생님, 주류점에서 벌컥 누님으로
불리고 있는 줄은 몰랐데이"
470	"渡した時には全然思ってなかったぞ。
この後、ほうとうを作るハメになるとは…"	"我在拿過去的時候完全沒想到喔。
結果之後竟然演變成是我要做餺飥……"	"At this time, I had no idea I'd end up
having to make hoto after this..."	"건네줬을 때는 전혀 생각하지 못했지
이후에 내가 호토를 만들게 될 줄은…"
471	"おぉー、ちっちゃいわんこ達に
リンのテンションが爆上がりだね"	"喔喔──這些小小狗
讓凜這麼嗨啊。"	"Wow, all those puppies are making Rin go
crazy inside in a good way!"	"오오~ 쪼끄만 멍멍이들 때문에
린도 마음을 억누르질 못하네~"
472	"素直じゃなくて悪かったな。
…まあ、あの時の誘いには感謝してるよ"	"抱歉啊，我很不坦率。
……嗯，謝謝妳那時有邀我。"	"Sorry for being obstinate. But thank you
for inviting me that day."	"솔직하지 못해 미안하게 됐네. …뭐,
그때 같이 가자고 한 건 지금도 고마워"
473	おやつは好きなだけ、持ってきてよーし！！	可以盡量帶喜歡的點心過來！！	Bring as many snacks as you like!	간식은 원하는 만큼 가져와도 좋다~!!
474	"プレゼント交換の提案をしたら
三人の目が点になっておもしろかったっけ"	"我記得提議要交換禮物的時候，
三個人都一副傻眼的樣子，很有趣。"	"It was funny watching their jaws drop
when I suggested exchanging gifts."	"선물 교환은 어떠냐고 제안했더니
셋이서 눈이 점처럼 동그래진 게 웃겼었어"
475	"かっこよくキメたつもりだったんだけどな～
えへへ～"	"我覺得這樣表現還蠻帥的～～
耶嘿嘿～～"	"Hey, I really thought that was a cool
pose! Tee hee!"	"너희들 앞에서 멋있게 보이고 싶었는데~
에헤헤~"
476	"焼きマシュマロとチョコビスで
あんなにおいしくなるってすごいよーっ"	"烤棉花糖和巧克力餅乾
竟然會變得那麼好吃，好厲害哦──！"	"I had no idea toasted marshmallows and
chocolate chips went so well together!"	"구운 마시멜로와 초코 비스킷으로
그렇게나 맛있는 요리가 되다니 놀라워~"
477	"ウサ耳ちくわ、元気いっぱいで
楽しそうだったなー"	"兔耳竹輪很有精神，
看起來很開心呢──"	"Chikuwa in rabbit ears. He was so
energetic and happy!"	"토끼귀 치쿠와, 기운도 넘치고
즐거워 보였지~"
478	"クリキャンの時だねー。
みんなをちくわに会わせられてよかったよ"	"這是聖誕露營的時候對吧──
能讓大家見到竹輪真是太好了。"	"This was during our Christmas camping?
I'm glad everyone got to meet Chikuwa."	"크리캠 때구나~ 너희들과 치쿠와를
만나게 해줄 수 있어서 다행이었어"
479	"洋風にリメイクされた割り下の
トマトすき焼き、ウマかった…！"	"用改成西式風味的鍋底做的
蕃茄壽喜燒，真的好好吃啊……！"	"Western-style sukiyaki tomato stock
shouldn't taste this good!"	"서양식으로 리메이크한 와리시타 소스
토마토 스키야키… 맛있었어…!"
480	"星空の下のリンちゃん
妖精さんみたいやなぁ"	"星空下的小凜，
就像妖精一樣呢～～"	"Rin looked like a little fairy under the
starry night."	"별하늘 밑에 있는 린
요정님처럼 보인데이~"
481	"ちくわといろんな所に
キャンプをしに行ってみたいな"	"真希望能和竹輪一起
去很多不同的地方露營呢。"	"I wanna go camping with Chikuwa in
as many places as I can!"	"치쿠와랑 함께 더 많은 곳을
캠핑하러 가보고 싶어"
482	"焚き火を囲んでおしゃべりして…
みんな、ええ笑顔やね"	"圍著篝火聊天……
大家的笑容都很棒呢。"	"Chatting by the campfire puts a great
smile on everyone's faces."	"모닥불을 에워싸고 같이 수다 떨고…
다들 웃는 얼굴이 예쁘데이"
483	"このふじさんを見た時から
いろんなことが始まった気がするよ"	"我覺得從我看到這個富士山時，
許多事就開始動了起來。"	"This view of Mount Fuji opened up many
new paths for me."	"이 후지산을 봤을 때가
많은 일들의 시작이 된 듯한 느낌이 들어"
484	"ピンク色の富士山…
今度はみんなを誘って見に行くか"	"粉紅色的富士山……
下次邀大家一起去看吧。"	"A pink Mount Fuji... I should ask
everyone to come along next time."	"핑크색 후지산…
다음엔 다 같이 보러 가자고 할까"
485	"雄大な夜の富士山を目の前に
語り合う二人なのであった…ってか？"	"夜晚雄偉的富士山佇立眼前，
兩人開懷談天說地……是嗎？"	"Chatting in front of this amazing view
of Mount Fuji at night, huh?"	"웅대한 한밤의 후지산을 눈앞에 두고
이야기를 나누는 둘이었다… 이려나?"
486	"この日作ったスープパスタ
初めてにしては良くできたと思う"	"這天做的義大利湯麵，
以第一次來說我覺得很不錯了。"	"I did a pretty good job with the soup
pasta considering it was my first time."	"이날 만들었던 수프 파스타
처음 치곤 꽤 잘 만들었다고 생각해"
487	"二人が撮った夜景
どっちもすごく綺麗だね"	"你們兩人拍的夜景
都好漂亮哦。"	"They both took lovely pictures of the
night view."	"서로 각각 찍었던 야경
둘 다 엄청 예뻐"
488	"四尾連湖の紅葉、綺麗やねー。
私も見に行かなあかんなぁ"	"四尾連湖的楓葉好漂亮哦──
我也得去欣賞才行呢～～"	"The autumn leaves of Lake Shibire are
mesmerizing. I must go in person!"	"시비레호의 단풍, 예쁘데이~
내도 함 보러 가야겠다 아이가"
489	"湖畔の夜の景色っていいよな。
ほんと、アレさえ出なければ…ううう…"	"湖畔夜景還真不錯呢。
真的不錯，只要那個不出現的話……嗚嗚嗚……"	"The amazing lakeside view would've been
perfect if that thing hadn't appeared..."	"밤의 호숫가는 경치가 좋단 말이지
진짜 그것만 안 나와준다면… 으으…"
490	"四尾連湖のボート
今度は誰かと乗ってみたいなー"	"四尾連湖的船。
下次想和其他人一起搭船看看──"	"I really hope I can take the boat over
Lake Shibire with someone next time..."	"시비레호의 보트
다음번엔 아무나하고 같이 타보고 싶어~"
491	"改めて見ても、本当にきれい…
みんなで見ることができてよかったね"	"現在再看還是覺得好美……
能和大家一起欣賞真的好棒。"	"It's always so beautiful. Glad I could
enjoy it with everyone."	"다시 봐도 정말 예뻐…
다 같이 볼 수 있어서 다행이었어"
492	"ブランケットに包まると
ぬくぬくで最高ですぞーふっひっひー"	"在毛毯包覆下，
暖呼呼的好舒服喔──呵嘻嘻──"	"It feels great to be wrapped up in a
warm and cozy blanket, tee hee!"	"블랭킷에 감싸여 있으면
뜨끈뜨끈하니 최고랍니다~ 후히힛~"
493	"サンタクレンジャーに変身したの
クリスマスっぽくて、楽しかったなー"	"變身成聖誕戰隊，
很有聖誕氣氛，好開心──"	"It was fun and totally Christmas-y to
transform into Santa Claus Rangers!"	"산타크레인저로 변신했던 그날
크리스마스 분위기도 나고 재밌었지~"
494	"キャンプの夜はやっぱりこれ！
いろんなジャンルの動画があっていいぞ"	"露營之夜就是要看片啦！
有各種類型的影片，很棒哦！"	"Watching all sorts of videos at night is
part of the genuine camping experience!"	"캠핑 날 밤에는 역시 이거지!
장르도 다양하니 골라보기도 좋아"
495	"朝ごはんを食べながら
みんなで見た日の出…きれいやったなぁ"	"大家一起一邊吃早餐
一邊欣賞日出……好漂亮哦～～"	"Admiring the sunrise together during
breakfast was an amazing experience."	"다 같이 아침밥 묵으면서
봤던 일출… 참 예뻤데이"
496	"これからも多くの絶景を見るために…
野クルの海外進出、本格的に考えるぞ！"	"為了今後能看到更多的絕景……
我要認真考慮野活組邁向國際喔！"	"I'm seriously considering going overseas
with the Outclub for more scenic sights!"	"앞으로도 더 많은 절경을 볼 수 있도록…
야클의 해외 진출도 본격적으로 고려하겠어!"
497	"おいしいおやつとお茶…
ほっこりするね"	"好吃的點心和好喝的茶……
讓人好放鬆啊。"	"Delicious snacks and tea heal my soul...
"	"맛있는 간식과 차…
미소가 절로 지어져"
498	のんびりくつろぐのもいいよな	一邊放鬆也很不錯呢。	Lounging around in relaxation is the life.	그냥 느긋하게 있는 것도 좋지
499	"大人になったら先生の気持ちが
わかるのかな？"	"變成大人後就能了解
老師的心情了嗎？"	"Will I finally understand how Ms. Toba
feels when I grow up?"	"어른이 되면 선생님 마음도
이해가 되려나?"
500	"これからもいろんなキャンプ場に
行ってみたいね"	"真希望今後也能去各式各樣的
露營場看看呢。"	"Let's go camping at other campsites too!
"	"앞으로도 더 많은 캠핑장에
가보고 싶어"
501	"桜さん、あの後温泉入ったんだ…
いいなぁ、私も温まりたくなってきた"	"櫻小姐之後去泡溫泉了啊……
真好～～我也想去泡了。"	"Sakura went to the hot spring after
that? I wanted to do that too..."	"사쿠라 씨, 그 후로 온천 갔었구나…
좋겠다, 나도 몸 담그고 싶어졌어"
502	この一杯のために生きてるよなぁ	人生就是為了這一杯而活的啊～～	I live for this.	이 한 잔을 위해 살아있단 말이지~
503	"夏といえば海！
海といえば海キャンだねい"	"說到夏天就是海！
說到海就是海邊露營呢。"	"Nothing says summer like the
beach and seaside camping!"	"여름하면 역시 바다!
바다하면 역시 바다 캠핑이지~"
504	"海鮮バーベキュー
どれもおいしかったなぁ"	"海鮮烤肉
每一種都好好吃喔。"	"Seafood and barbecue are a
match made in camp heaven."	"해물 바비큐
하나같이 다 맛있었제~"
505	"一度こいつの間合いに入ったら
モフモフを味わうまで離れられんぞ…！"	"只要鑽進這傢伙的懷裡，嘗過一次
毛茸茸的滋味後，就會離不開了喔……！"	"When you see this guy, it's impossible
to resist feeling the fluff!"	"일단 이 녀석의 범위 안에 들어갔다면
폭신함을 맛보기 전까진 벗어날 수 없어…!"
506	"海キャン
たくさん遊んだよね"	"海邊露營
玩得好開心喔。"	"We had a lot of fun doing
seaside camping."	"바다 캠핑
신나게 놀았었지"
507	"新しいギア買った時って
早くキャンプに行きたくなるよな"	"每次買了新的用品後啊，
就會想趕快找時間去露營呢。"	"I just bought a new piece of gear.
I can't wait to take this camping."	"새로운 기어를 사게 되면
빨리 캠핑 가서 써보고 싶어져"
508	"いつか食べてみたいなぁ。
キンキンのしまりんだんごアイス"	"好想吃吃看喔。
冰冰涼涼志摩凜糰子冰淇淋。"	"Icy cold Shimarin dango ice cream...
I hope it becomes real someday."	"언젠간 꼭 무보고 싶데이
꽁꽁 시마린 경단 아이스"
