id	ja	zh-TW	en	ko
5038	"【開催期間】
2023/08/25 11:00:00 ～ 終了日未定
・千明の★3コスチュームが必ず手に入る！
・登場するコスチュームはすべて着せ替え衣装付き！ホームや記念撮影で撮影したり、キャンプに連れて行ったりしましょう♪"	"【舉辦期間】
2023/06/15 11:00:00 ～ 結束日期未定
・必定能得到★3的服裝！
・登場的服裝都附帶換裝服飾！在主頁或紀念拍照時拍照，或是帶到露營去吧♪"	"【Holding Period】
2023/06/15 11:00:00 - End date to be determined
· You will definitely get a ★3 costume!
· All the costumes that appear come with dress-up outfits! Take pictures at home or during commemorative photos, or take them camping♪"	"【개최 기간】
2023/06/15 11:00:00 ~ 종료일 미정
・반드시 ★3 코스튬을 얻을 수 있습니다!
・코스튬은 모두 의상 변경이 가능합니다 ! 획득한 복장으로 홈이나 기념 촬영도 하시고 캠핑도 떠나 보세요♪"
5039	"【開催期間】
2023/08/25 11:00:00 ～ 終了日未定
・恵那の★3コスチュームが必ず手に入る！
・登場するコスチュームはすべて着せ替え衣装付き！ホームや記念撮影で撮影したり、キャンプに連れて行ったりしましょう♪"	"【舉辦期間】
2023/06/15 11:00:00 ～ 結束日期未定
・必定能得到★3的服裝！
・登場的服裝都附帶換裝服飾！在主頁或紀念拍照時拍照，或是帶到露營去吧♪"	"【Holding Period】
2023/06/15 11:00:00 - End date to be determined
· You will definitely get a ★3 costume!
· All the costumes that appear come with dress-up outfits! Take pictures at home or during commemorative photos, or take them camping♪"	"【개최 기간】
2023/06/15 11:00:00 ~ 종료일 미정
・반드시 ★3 코스튬을 얻을 수 있습니다!
・코스튬은 모두 의상 변경이 가능합니다 ! 획득한 복장으로 홈이나 기념 촬영도 하시고 캠핑도 떠나 보세요♪"
6001	"＜ガチャの注目ポイント＞
・【袴2020】に日向坂46メンバー8人が新登場！
・★5【袴2020】には、メンバーサイン入りのものも！
・10+1回ガチャでは2度ごとに★5【袴2020】が1枚確定！
・10+1回ガチャ初回限定で「ホーム背景“袴2020③”」がもらえる！
・各ステップで親密度アイテムのおまけ付き！
・ダイヤ5個でガチャができる、有償ダイヤ限定1回ガチャも！

＜ガチャ内容＞
★3以上のメンバーカードを獲得できるガチャです。"	"＜ガチャの注目ポイント＞
・【袴2020】に日向坂46メンバー8人が新登場！
・★5【袴2020】には、メンバーサイン入りのものも！
・10+1回ガチャでは2度ごとに★5【袴2020】が1枚確定！
・10+1回ガチャ初回限定で「ホーム背景“袴2020③”」がもらえる！
・各ステップで親密度アイテムのおまけ付き！
・ダイヤ5個でガチャができる、有償ダイヤ限定1回ガチャも！

＜ガチャ内容＞
★3以上のメンバーカードを獲得できるガチャです。(TW)"	"＜ガチャの注目ポイント＞
・【袴2020】に日向坂46メンバー8人が新登場！
・★5【袴2020】には、メンバーサイン入りのものも！
・10+1回ガチャでは2度ごとに★5【袴2020】が1枚確定！
・10+1回ガチャ初回限定で「ホーム背景“袴2020③”」がもらえる！
・各ステップで親密度アイテムのおまけ付き！
・ダイヤ5個でガチャができる、有償ダイヤ限定1回ガチャも！

＜ガチャ内容＞
★3以上のメンバーカードを獲得できるガチャです。(EN)"	"＜ガチャの注目ポイント＞
・【袴2020】に日向坂46メンバー8人が新登場！
・★5【袴2020】には、メンバーサイン入りのものも！
・10+1回ガチャでは2度ごとに★5【袴2020】が1枚確定！
・10+1回ガチャ初回限定で「ホーム背景“袴2020③”」がもらえる！
・各ステップで親密度アイテムのおまけ付き！
・ダイヤ5個でガチャができる、有償ダイヤ限定1回ガチャも！

＜ガチャ内容＞
★3以上のメンバーカードを獲得できるガチャです。(KO)"
6003	"＜ガチャの注目ポイント＞
・コミック累計1200万部突破、2021年1月にはアニメ2期放送予定の「五等分の花嫁」初のゲームアプリ化！
　本ゲームは、一花・二乃・三玖・四葉・五月の五つ子達とキズナを深めながら進めていく新感覚ラブコメパズルゲームです。"	"＜ガチャの注目ポイント＞
・コミック累計1200万部突破、2021年1月にはアニメ2期放送予定の「五等分の花嫁」初のゲームアプリ化！
　本ゲームは、一花・二乃・三玖・四葉・五月の五つ子達とキズナを深めながら進めていく新感覚ラブコメパズルゲームです。(TW)"	"＜ガチャの注目ポイント＞
・コミック累計1200万部突破、2021年1月にはアニメ2期放送予定の「五等分の花嫁」初のゲームアプリ化！
　本ゲームは、一花・二乃・三玖・四葉・五月の五つ子達とキズナを深めながら進めていく新感覚ラブコメパズルゲームです。(EN)"	"＜ガチャの注目ポイント＞
・コミック累計1200万部突破、2021年1月にはアニメ2期放送予定の「五等分の花嫁」初のゲームアプリ化！
　本ゲームは、一花・二乃・三玖・四葉・五月の五つ子達とキズナを深めながら進めていく新感覚ラブコメパズルゲームです。(KO)"
6004	"・一花の★5五つ子カードを獲得できるガチャです。

＜注意事項＞
※本ガチャは花嫁コイン(金)でのみできます。
※本ガチャは「ガチャ会員（ゴールド）」および「ガチャ会員（シルバー）」の無料ガチャは適用されません。"	"・一花の★5五つ子カードを獲得できるガチャです。

＜注意事項＞
※本ガチャは花嫁コイン(金)でのみできます。
※本ガチャは「ガチャ会員（ゴールド）」および「ガチャ会員（シルバー）」の無料ガチャは適用されません。(TW)"	"・一花の★5五つ子カードを獲得できるガチャです。

＜注意事項＞
※本ガチャは花嫁コイン(金)でのみできます。
※本ガチャは「ガチャ会員（ゴールド）」および「ガチャ会員（シルバー）」の無料ガチャは適用されません。(EN)"	"・一花の★5五つ子カードを獲得できるガチャです。

＜注意事項＞
※本ガチャは花嫁コイン(金)でのみできます。
※本ガチャは「ガチャ会員（ゴールド）」および「ガチャ会員（シルバー）」の無料ガチャは適用されません。(KO)"
6005	"・★3以上の五つ子カードを獲得できるガチャです。

＜注意事項＞
※「ガチャ会員(ゴールド)」は本ガチャの開催期間中、「10回引く」が2回無料でできます。
※「ガチャ会員(シルバー)」は本ガチャの開催期間中、「10回引く」が1回無料でできます。
※「ガチャ会員(ゴールド)」「ガチャ会員(シルバー)」両方になっていると本ガチャの開催期間中、「10回引く」が3回無料でできます。
※本ガチャはチケット・ガチャ会員専用のガチャです。花嫁コインでガチャをすることはできません。"	"・★3以上の五つ子カードを獲得できるガチャです。

＜注意事項＞
※「ガチャ会員(ゴールド)」は本ガチャの開催期間中、「10回引く」が2回無料でできます。
※「ガチャ会員(シルバー)」は本ガチャの開催期間中、「10回引く」が1回無料でできます。
※「ガチャ会員(ゴールド)」「ガチャ会員(シルバー)」両方になっていると本ガチャの開催期間中、「10回引く」が3回無料でできます。
※本ガチャはチケット・ガチャ会員専用のガチャです。花嫁コインでガチャをすることはできません。(TW)"	"・★3以上の五つ子カードを獲得できるガチャです。

＜注意事項＞
※「ガチャ会員(ゴールド)」は本ガチャの開催期間中、「10回引く」が2回無料でできます。
※「ガチャ会員(シルバー)」は本ガチャの開催期間中、「10回引く」が1回無料でできます。
※「ガチャ会員(ゴールド)」「ガチャ会員(シルバー)」両方になっていると本ガチャの開催期間中、「10回引く」が3回無料でできます。
※本ガチャはチケット・ガチャ会員専用のガチャです。花嫁コインでガチャをすることはできません。(EN)"	"・★3以上の五つ子カードを獲得できるガチャです。

＜注意事項＞
※「ガチャ会員(ゴールド)」は本ガチャの開催期間中、「10回引く」が2回無料でできます。
※「ガチャ会員(シルバー)」は本ガチャの開催期間中、「10回引く」が1回無料でできます。
※「ガチャ会員(ゴールド)」「ガチャ会員(シルバー)」両方になっていると本ガチャの開催期間中、「10回引く」が3回無料でできます。
※本ガチャはチケット・ガチャ会員専用のガチャです。花嫁コインでガチャをすることはできません。(KO)"
6006	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるプレミアムガチャです"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるプレミアムガチャです(TW)"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるプレミアムガチャです(EN)"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるプレミアムガチャです(KO)"
6007	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できる期間限定ガチャです"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できる期間限定ガチャです(TW)"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できる期間限定ガチャです(EN)"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できる期間限定ガチャです(KO)"
6008	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるチケットガチャです"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるチケットガチャです(TW)"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるチケットガチャです(EN)"	"＜ガチャの注目ポイント＞
・★3以上のカードを獲得できるチケットガチャです(KO)"
6009	"・★1以上のコスチュームを獲得できるガチャです。
・コスチュームを獲得すると、獲得したコスチュームのレアリティに応じた数の「ふじさん」をおまけで獲得できます。
・すでに所持しているコスチュームを獲得した場合、レアリティに応じた数の各コスチュームのカケラに変換されます。

＜ふじさん獲得数＞
★3コスチューム：ふじさん×20
★2コスチューム：ふじさん×3
★1コスチューム：ふじさん×1

＜変換されるカケラ個数＞
ピックアップ★3コスチューム：該当コスチュームのカケラ×40
★3コスチューム：該当コスチュームのカケラ×25
★2コスチューム：該当コスチュームのカケラ×4
★1コスチューム：該当コスチュームのカケラ×2

＜注意事項＞
※ガチャの内容は予告なく変更する場合があります。
※ガチャ回数が200回に到達すると、画面右下のバーは0回に戻り、再度50回、100回、200回に達するごとに★3コスチュームが確定で獲得できます。
※本ガチャでは「オールインワン!!コスチュームガチャチケ」以外のガチャチケは使用できません。
※「ガチャメダル(コスチューム)」が獲得できるのは本ガチャの開催期間中のみとなります。
※「ガチャメダル(コスチューム)」はショップのガチャメダル(コスチューム)交換所で利用できます。
※「ガチャメダル(コスチューム)」を利用できるのは、2023年6月24日(土)までとなります。"	"・這是一個可以獲得★1或更高的服裝的轉蛋。
・當您獲得服裝時，您也可以根據所獲得的服裝的稀有度獲得一定數量的「富士山」作為附加獎勵。
・如果您獲得了已經擁有的服裝，它將根據稀有度轉換為每個服裝的碎片。

<獲得的「富士山」數量>
★3服裝：富士山×20
★2服裝：富士山×3
★1服裝：富士山×1

<轉換的碎片數量>
精選★3服裝：相應服裝的碎片×40
★3服裝：相應服裝的碎片×25
★2服裝：相應服裝的碎片×4
★1服裝：相應服裝的碎片×2

<注意事項>
※轉蛋的內容可能會在不作通知的情況下更改。
※當轉蛋次數達到200次時，屏幕右下角的條將返回0次，並且每次再次達到50次、100次、200次時，您都可以確定獲得★3服裝。
※在本轉蛋中，除了「一體!!服裝轉蛋券」以外的轉蛋券是無法使用的。
※只有在本轉蛋的舉辦期間內才能獲得「轉蛋獎牌（服裝）」。
※「轉蛋獎牌（服裝）」可以在商店的轉蛋獎牌（服裝）兌換處使用。
※「轉蛋獎牌（服裝）」的使用期限是2023年6月24日（星期六）。"	"・This is a gacha where you can obtain costumes of ★1 or higher.
・When you obtain a costume, you can also obtain a number of ""Fuji-san"" as a bonus, depending on the rarity of the costume you obtained.
・If you obtain a costume you already have, it will be converted into fragments of each costume according to their rarity.

<Number of ""Fuji-san"" obtained>
★3 Costume: Fuji-san x20
★2 Costume: Fuji-san x3
★1 Costume: Fuji-san x1

<Number of fragments converted>
Featured ★3 Costume: 40 fragments of the corresponding costume
★3 Costume: 25 fragments of the corresponding costume
★2 Costume: 4 fragments of the corresponding costume
★1 Costume: 2 fragments of the corresponding costume

<Notes>
※The contents of the gacha are subject to change without notice.
※When the number of gacha reaches 200, the bar at the bottom right of the screen will return to 0, and you can obtain a ★3 costume every time you reach 50, 100, and 200 again.
※In this gacha, you cannot use gacha tickets other than ""All-in-One!! Costume Gacha Ticket"".
※You can obtain ""Gacha Medals (Costume)"" only during the period of this gacha.
※""Gacha Medals (Costume)"" can be used at the Gacha Medal (Costume) exchange shop in the shop.
※""Gacha Medals (Costume)"" can be used until June 24, 2023 (Saturday)."	"・★1 이상의 코스튬을 획득할 수 있는 뽑기입니다.
・코스튬을 획득하면 획득한 코스튬의 레어도에 따라 ‘후지산’을 보너스로 획득할 수 있습니다.
・이미 갖고 있는 코스튬을 획득한 경우, 레어도에 따라 각 코스튬의 조각으로 변환됩니다.

<획득하는 ‘후지산’ 수>
★3 코스튬: 후지산 x20
★2 코스튬: 후지산 x3
★1 코스튬: 후지산 x1

<변환되는 조각 수>
피쳐드 ★3 코스튬: 해당 코스튬의 조각 x40
★3 코스튬: 해당 코스튬의 조각 x25
★2 코스튬: 해당 코스튬의 조각 x4
★1 코스튬: 해당 코스튬의 조각 x2

<주의사항>
※뽑기의 내용은 사전 고지 없이 변경될 수 있습니다.
※뽑기 횟수가 200회에 도달하면 화면 우측 하단의 게이지가 0회로 돌아가고, 다시 50회, 100회, 200회에 도달할 때마다 ★3 코스튬을 확정적으로 획득할 수 있습니다.
※본 뽑기에서는 ‘올인원!!코스튬 뽑기 티켓’ 이외의 뽑기 티켓은 사용할 수 없습니다.
※‘뽑기 메달(코스튬)’ 획득은 본 뽑기의 개최 기간 동안 가능합니다.
※‘뽑기 메달(코스튬)’은 상점의 뽑기 메달(코스튬) 교환소에서 사용할 수 있습니다.
※‘뽑기 메달(코스튬)’을 사용 기간은 2023년 6월 24일(토)까지입니다."
