id	ja	zh-TW	en	ko
461	"リンが何分後に来るかゲーム
私の勝ちだね"	"リンが何分後に来るかゲーム
私の勝ちだね"	"リンが何分後に来るかゲーム
私の勝ちだね"	"リンが何分後に来るかゲーム
私の勝ちだね"
462	イヌ子　なでしこ　遅れてごめんな	イヌ子　なでしこ　遅れてごめんな	イヌ子　なでしこ　遅れてごめんな	イヌ子　なでしこ　遅れてごめんな
463	これくらいならええでー	これくらいならええでー	これくらいならええでー	これくらいならええでー
464	それじゃ　行こっか！	それじゃ　行こっか！	それじゃ　行こっか！	それじゃ　行こっか！
465	"なでしこちゃん　リンちゃん
お待たせ"	"なでしこちゃん　リンちゃん
お待たせ"	"なでしこちゃん　リンちゃん
お待たせ"	"なでしこちゃん　リンちゃん
お待たせ"
466	"あっ　あおいちゃん！
聞いてよ　今リンちゃんがね…"	"あっ　あおいちゃん！
聞いてよ　今リンちゃんがね…"	"あっ　あおいちゃん！
聞いてよ　今リンちゃんがね…"	"あっ　あおいちゃん！
聞いてよ　今リンちゃんがね…"
467	"ペグを忘れた気がして
荷物の確認をしてたんだよ"	"ペグを忘れた気がして
荷物の確認をしてたんだよ"	"ペグを忘れた気がして
荷物の確認をしてたんだよ"	"ペグを忘れた気がして
荷物の確認をしてたんだよ"
468	"ごめんごめん　出かける前
ちくわに引き止められちゃって"	"ごめんごめん　出かける前
ちくわに引き止められちゃって"	"ごめんごめん　出かける前
ちくわに引き止められちゃって"	"ごめんごめん　出かける前
ちくわに引き止められちゃって"
469	ちくわ…それは仕方ないな	ちくわ…それは仕方ないな	ちくわ…それは仕方ないな	ちくわ…それは仕方ないな
470	私もちくわに会いたかったなー	私もちくわに会いたかったなー	私もちくわに会いたかったなー	私もちくわに会いたかったなー
471	"リンちゃん　恵那ちゃん
遅れてごめんね…！"	"リンちゃん　恵那ちゃん
遅れてごめんね…！"	"リンちゃん　恵那ちゃん
遅れてごめんね…！"	"リンちゃん　恵那ちゃん
遅れてごめんね…！"
472	"大丈夫だって
…水　飲む？"	"大丈夫だって
…水　飲む？"	"大丈夫だって
…水　飲む？"	"大丈夫だって
…水　飲む？"
473	"息を整えたら
出発しよっか！"	"息を整えたら
出発しよっか！"	"息を整えたら
出発しよっか！"	"息を整えたら
出発しよっか！"
474	"待たせてゴメン
あとでお詫びするから"	"待たせてゴメン
あとでお詫びするから"	"待たせてゴメン
あとでお詫びするから"	"待たせてゴメン
あとでお詫びするから"
475	"気にしないで　あおいちゃんと
キャンプの話してたからー"	"気にしないで　あおいちゃんと
キャンプの話してたからー"	"気にしないで　あおいちゃんと
キャンプの話してたからー"	"気にしないで　あおいちゃんと
キャンプの話してたからー"
476	"せや　お詫びにどっか
おすすめのキャンプ場教えてー"	"せや　お詫びにどっか
おすすめのキャンプ場教えてー"	"せや　お詫びにどっか
おすすめのキャンプ場教えてー"	"せや　お詫びにどっか
おすすめのキャンプ場教えてー"
477	"時間過ぎてたか…
リン　恵那　悪い！"	"時間過ぎてたか…
リン　恵那　悪い！"	"時間過ぎてたか…
リン　恵那　悪い！"	"時間過ぎてたか…
リン　恵那　悪い！"
478	遅れるなら先に連絡しろよ	遅れるなら先に連絡しろよ	遅れるなら先に連絡しろよ	遅れるなら先に連絡しろよ
479	よかった　心配したよー	よかった　心配したよー	よかった　心配したよー	よかった　心配したよー
480	あき　恵那ちゃん　お待たせ	あき　恵那ちゃん　お待たせ	あき　恵那ちゃん　お待たせ	あき　恵那ちゃん　お待たせ
481	"おう　これで揃ったな
そんじゃ　出発だー！"	"おう　これで揃ったな
そんじゃ　出発だー！"	"おう　これで揃ったな
そんじゃ　出発だー！"	"おう　これで揃ったな
そんじゃ　出発だー！"
482	"今日行くの
どんなところかなー楽しみだね"	"今日行くの
どんなところかなー楽しみだね"	"今日行くの
どんなところかなー楽しみだね"	"今日行くの
どんなところかなー楽しみだね"
483	"待たせてごめんね
二人とも"	"待たせてごめんね
二人とも"	"待たせてごめんね
二人とも"	"待たせてごめんね
二人とも"
484	"おっせーぞー！　おかげでイヌ子の
ホラ話に騙されるところだったぜ"	"おっせーぞー！　おかげでイヌ子の
ホラ話に騙されるところだったぜ"	"おっせーぞー！　おかげでイヌ子の
ホラ話に騙されるところだったぜ"	"おっせーぞー！　おかげでイヌ子の
ホラ話に騙されるところだったぜ"
485	"恵那ちゃん　ちょうどええ所に
来たわぁ　あのな…"	"恵那ちゃん　ちょうどええ所に
来たわぁ　あのな…"	"恵那ちゃん　ちょうどええ所に
来たわぁ　あのな…"	"恵那ちゃん　ちょうどええ所に
来たわぁ　あのな…"
486	スタンプ　ゲットだよ！	拿到印章了喔！	Got a stamp!	스탬프 획득이야!
487	スタンプゲットだ	拿到印章了。	Stamped.	스탬프 획득이야
488	スタンプ　ゲットだな！	拿到印章啦！	My stamp now!	스탬프 획득이다~!
489	スタンプ　押しとくで	去蓋章吧。	I'll stamp the card now.	스탬프 찍어 두꾸마
490	スタンプ　もらえたよー	拿到印章囉──	Got me a stamp!	스탬프 받았어~
491	"スタンプ　全部そろったよ！
おつかれさま"	"集滿全部的印章了喔！
辛苦妳了。"	"We got all the stamps!
Good job!"	"스탬프를 전부 모았어!
고생했어~"
492	お　全部揃ったぞ	哦，全都湊齊了呢。	Oh, we collected all of them.	오, 전부 모았어
493	"おおー！
全部のスタンプが揃ったぞ！"	"哦哦──
印章全部都蒐集到了耶！"	"Nice!
We got all the stamps!"	"오오!
스탬프를 전부 모았어!"
494	スタンプ　全部揃ったん？	印章全都搜齊了嗎？	I think I have all of them?	스탬프 전부 모았나?
495	"おおー　スタンプ
コンプリートだね"	"哦哦──印章
全都蒐集到了耶。"	Ooh, I've completed all the stamps.	"오오~ 스탬프
완성했네~"
496	登録内容を変えるんだね	要變更登錄內容喔。	Oh, are you changing stuff?	등록 내용을 바꾸려고?
497	登録内容を修正するか	要修正登錄內容嗎？	Changing some info?	등록 내용을 수정할까?
498	登録内容　直そか？	要修正登錄內容嗎？	What are you changing?	등록 내용 고칠 기가?
499	登録内容を修正する？	要修正登錄內容嗎？	You really wanna change things?	등록 내용을 수정하려고?
500	この内容で　いいのかな？	這樣的內容可以嗎？	Does everything look right?	이 내용이면 될까?
501	これで更新していいかな？	照這樣更新可以吧？	Is this update okay?	이렇게 갱신해도 될까?
502	これで更新しちまっていいよな	那就這樣更新了喔，沒問題吧。	You want to update this, right?	이 내용으로 갱신해도 되겠지?
503	更新しまーす	那就更新囉──	Updating!	갱신하겠습니다~
504	これで更新していいかな	那就照這樣更新了喔。	Is this okay?	이렇게 갱신하면 될까?
505	更新されたよ！	內容更新了喔！	Updated!	갱신됐어!
506	更新完了っと	更新完囉。	Update complete.	갱신 완료야
507	更新完了っと　ワクワクするなぁ	更新完囉，我開始興奮了耶。	And...updated! So exciting!	갱신 완료! 묘하게 두근거리네
508	更新できたでー	更新完囉──	Updated!	갱신 끝났데이~
509	更新完了！	更新結束！	Updated!	갱신 완료!
510	新しいサークル…いい響きだねぃ	新的社團……聽起來雄心壯志呢。	A new circle... Has a good ring to it.	새로운 서클… 좋은 단어네~
511	"新しいサークル結成…
どんなサークルになるかな"	"組成新社團……
會變成怎樣的社團呢。"	"Forming a new circle...
What kind will it be?"	"새로운 서클 결성…
어떤 서클이 될까?"
512	新しいサークル　結成してみるか！	來組新社團吧！	Let's create a new circle!	새로운 서클을 결성해 볼까!
513	新しいサークルを作るんやね	要來組新社團喔。	Create a new circle?	새로운 서클을 만들 기가?
514	"新しいサークルかあ
どんな人が来るかな？"	"新的社團啊
會有怎樣的人來參加呢？"	"Creating a new circle, huh?
I wonder who will join?"	"새로운 서클이라
어떤 사람이 올까?"
515	この内容で登録していいかな？	登錄這樣的內容可以嗎？	Register with this?	이 내용으로 등록해도 될까?
516	"これで登録しても
大丈夫…かな"	"那就這樣子登錄
應該……沒問題吧。"	Is this...really okay?	"이렇게 등록해도
괜찮을… 까?"
517	これで登録していいよな	那就這樣子登錄了喔。	This should be okay, right?	이 내용으로 등록해도 되겠지?
518	この内容で登録してええかな？	登錄這樣的內容可以嗎？	Are you sure about this?	이 내용으로 등록해도 되나?
519	これで登録しようかな	那就這樣子登錄吧。	Shall I register with this?	이렇게 등록할까?
520	登録できたよ！	登錄好了喔！	Registered!	등록했어!
521	登録完了　楽しみだ	登錄結束，好期待喔。	Registered. I'm looking forward to it.	등록 완료, 기대된다
522	"おっし　登録完了だ
いいメンバーが揃うといいな"	"很好，登錄完成了。
希望會招到不錯的成員。"	"Alright, registration complete.
Can't wait for new members!"	"좋아, 등록 완료야
좋은 멤버들이 와주면 좋겠네"
523	"登録完了や
活躍できるとええな"	"登錄完成了，
希望可以幫到其他人喔。"	"Registered.
I hope it becomes lively."	"등록 완료했데이
활약할 수 있으면 좋겠네~"
524	"登録完了！
ドキドキするなあ"	"登錄完成！
開始緊張起來了耶。"	"Registration complete!
I'm excited!"	"등록 완료!
두근거리는걸"
525	サークル　解散しちゃうの？	要解散社團嗎？	Will you disband the circle?	서클, 해산하려고?
526	サークル解散するのか…	要把社團解散掉啊……	Are you disbanding the circle?	서클을 해산하는 건가…
527	"サークル解散しちまって
いいのかな…？"	"要把社團解散
真的嗎……？"	Is it okay to disband the circle?	"서클을 해산해도
괜찮겠어…?"
528	サークル　解散してまうんやなぁ	真的要解散社團嗎。	Disband the circle?	서클, 해산할 기가?
529	サークル解散しちゃうの？	妳要解散社團？	You're disbanding the circle?	서클을 해산하려고?
530	本当に　いいのかな…？	真的要這麼做嗎……？	Are you sure about this?	정말 하려고…?
531	本当に後悔しない？	真的不會後悔嗎？	You won't regret it?	정말 후회하지 않겠어?
532	本当に大丈夫か…？	真的要解散嗎……？	Are you sure about this?	정말 괜찮겠어…?
533	ほんまに　ええん？	真的……要解散嗎？	Is it really okay?	참말로 할 기가?
534	そっか…　わかった！	這樣啊……我知道了！	Okay... Understood!	그렇구나… 알았어!
535	…残念だけど　仕方ないな	……雖然很可惜，但是也沒辦法。	Too bad, but okay.	…아쉽지만 어쩔 수 없네
536	まあ　そういうこともあるよな	唉，也是會碰上這種事的嘛。	Well, it happens.	뭐, 그런 일도 있는 법이지
537	わかった　今までお疲れさま	我知道了，至今為止辛苦妳了。	I see. Thanks for everything.	알았다, 지금까지 고생 많았데이
538	残念だけど…仕方ないね	雖然很可惜……但也沒辦法。	It's too bad, but that's how it is.	아쉽지만… 어쩔 수 없지
539	どんなサークルがあるんだろう？	會有怎麼樣的社團呢？	Lemme see what circles you found!	어떤 서클이 있으려나?
540	どんなサークルがあるんだろ？	會有怎麼樣的社團啊？	What circle are you looking for?	어떤 서클이 있을까?
541	"どんなサークルがあるのか
楽しみだぜ"	"會有怎麼樣的社團啊
好期待喔。"	"Circles everywhere!
This is exciting!"	"어떤 서클이 있을지
기대되는구만"
542	どんなサークルがあるんやろ	會有怎麼樣的社團啊？	What kind of circles are there?	어떤 서클이 있을라나?
543	いろんなサークルがあるんだね	有好多種社團呢。	There are so many different circles.	다양한 서클이 있구나
544	いっぱいあるんだなー	有好多個喔──	That's a lot.	다양한 서클이 있네~
545	"へー　結構いろんな
サークルがあるんだな"	"嗯──有很多種
社團呢。"	Wow, that's a lot of circles.	"오~ 여러 가지
서클들이 있네"
546	サークルも　いろいろやなぁ	也有很多不一樣的社團耶。	There are so many different ones.	서클도 이거저거 많데이
547	"色々あるねー
楽しそう"	"有很多種耶──
好像挺有趣的。"	"There are so many.
They all look fun."	"여러 가지 많네~
재밌어 보여"
548	ふむふむ…	嗯嗯……	Hmm...	흠 흠…
549	詳しく見てみるか	先仔細看看好了。	We should take a closer look.	자세하게 살펴볼까
550	ちょっとよく見てみるか	先稍微看看好了。	Maybe we should look closer.	잠깐 좀 살펴볼까
551	活動内容は…ほー　なるほどなぁ	活動內容有……哦──原來如此。	The activities are... Oh, I see.	활동 내용은… 오~ 그렇구만~
552	詳しく見てみようっと	先仔細看一下吧。	Here's a closer look.	자세히 살펴봐야지
553	どうしよう？	怎麼辦好呢？	What do you think?	어쩌지?
554	どうしようかな	該選哪個呢。	Which one should we pick?	어떻게 할까…
555	どうするかな	該怎麼辦呢。	Which should we pick?	어떻게 할까?
556	どうする？	怎麼樣？	What to do?	우얄래?
557	これで大丈夫なはず	這樣子應該就沒問題了。	This should be fine.	이거면 괜찮을 거야
558	実行するぞ…	那要執行了喔……	Here goes...	실행한다…
559	実行するか？	要執行嗎？	You sure?	실행해 볼까?
560	実行してええかな？	要這樣執行嗎？	So we'll go with this?	실행해도 되겠나?
561	実行しまーす	那要執行了喔──	Here goes!	실행하겠습니다~
562	うん　手続き終わりー！	嗯，手續都辦好了喔──！	Okay, done with the procedures!	응, 수속 끝~!
563	完了	完成	Done.	완료
564	完了だ	完成啦。	All done.	완료다!
565	手続き完了や！	手續完成了！	Procedures are done!	수속 완료했데이!
566	完了しましたー	完成了──	Done and done!	완료했습니다~
567	どれをお手伝いしようかな	要幫忙做什麼好呢。	Where should I help out?	어떤 걸 도와줘야 할까?
568	どれを手伝おうかな	要幫忙哪個呢？	Where should I help?	어떤 걸 도와줄까
569	手伝いかー　なにをしようかな	我來幫忙吧──要做什麼好呢。	Should I help out? Or what?	도우미라~ 뭘 하면 될까?
570	どんな活動をしたらええんやろ	作怎樣的活動比較好呢。	What kind of activities should I do?	뭔 활동을 해야 좋을 기고
571	何を手伝おうかな	要幫忙什麼呢？	What can I help with?	뭘 도와줄까
572	これ　よさそう！	這個好像不錯呢！	This one!	이거 좋아 보여!
573	こんなのもいいな	這樣子也不錯呢。	This looks good.	이런 것도 좋은데
574	これなんかいいんじゃねーか	這個是不是不錯啊──	This seems quite good.	이것도 좋지 않나?
575	やりがい　ありそうやなぁ	看來很值得認真一下喔。	Seems worthwhile.	보람 있을 기 같네~
576	こんなのはどう？	這樣子怎麼樣啊？	How about this?	이런 건 어때?
577	それじゃ　よろしく！	那就請多指教囉！	Then let's work as a team!	그럼 잘 부탁해!
578	これでよしっと	這樣就可以囉。	This should do.	이거면 됐겠지
579	よろしく頼むぞ	請多指教啦。	I'm counting on you.	잘 부탁한다!
580	よろしく頼むわぁ	請多指教唷。	I'm counting on you.	잘 부탁한데이
581	よろしくお願いしまーす	請多多指教──	This should be fun!	잘 부탁드립니다~
582	こっちにしちゃおうかな？	要不要改成這個呢？	Shall I help out here?	이걸로 할까?
583	こっちに変更するか	那就換成這個吧。	Change to this?	이걸로 변경할까
584	いや　こっちにするか…？	不，要換成這個嗎……？	Maybe I should help over here?	아니, 이걸로 할까…?
585	こっちにするん？	要換成這個嗎？	Should I help here?	이걸로 할 기가?
586	こっちに変更しようかな	要不要換成這個。	Should I change to this?	이걸로 변경할까?
587	変更できたー　頑張ります！	變更好了──我要加油囉！	Changed! Keep it up!	변경됐어~ 열심히 할게!
588	変更完了だ	變更完成了。	Changed.	변경 완료했어
589	"変更完了だな
気合入れていくぞー！"	"變更結束了呢。
鼓起幹勁來吧──！"	"All changed!
Let's get started already!"	"변경 완료했어
기합 넣고 가보자고~!"
590	変更したで　行こかー	換好了喔，那就開始吧──	It's done. Shall we go?	변경했데이~ 가보까?
591	"変更完了っと
よーし　がんばるぞー"	"變更完成啦。
好──要加油喔──"	"And...that's it!
Can't wait to begin!"	"변경 완료
좋~아, 열심히 해보자~"
592	おつかれさまー　大変だったなあ	辛苦妳了──看來事情不好弄呢。	Good job. It was hard work, right?	고생했어~ 힘들었지?
593	おつかれ	辛苦了。	Good job.	수고했어
594	終わりだな　おつかれー	看來結束了，辛苦啦──	It's done. Good work.	끝났네, 수고했어~
595	ありがとう	謝謝。	Thank you.	고맙데이
596	"おつかれさまー
なんとかなったね"	"辛苦妳啦──
總算解決了呢。"	"Well done.
We made it somehow."	"수고하셨습니다~
어떻게 잘 됐네~"
597	ふぅ…　ちょっと休もうっと	呼……稍微休息一下吧。	Phew... Let's rest for a bit.	후우… 조금만 쉬자
598	"大変だったけど
楽しかったな"	"雖然挺辛苦的
但是很開心呢。"	"It was hard work,
but very fun."	"힘들었지만
재밌었어"
599	サンキュー！　さすがだぜー！	謝啦──！真多虧有妳啦──！	Thanks! I knew you could do it!	땡큐! 역시 대단하구만~!
600	お疲れさまー	辛苦了──	Good work.	고생했다~
601	みんな頼りになるなあ	大家都很可靠耶。	Everyone is so reliable.	다들 믿음직하네
602	"限定のもあるんだー！
どれだろう？"	"有限定的東西耶──！
是哪一個呢？"	"There are limited editions!
Which one is good?"	"한정품도 있구나~!
어떤 걸까?"
603	"限定の商品もあるのか
どれどれ…"	"還有限定商品喔
我看看啊……"	"There are limited time items.
Let's see..."	"한정 상품도 있는 건가?
어디 보자…"
604	"ここでしか手に入らない
レア物があるのか！？"	"有什麼只有在這裡
才買得到的稀世珍寶嗎！？"	"Is there really gear that you can
only get here?!"	"여기서만 얻을 수 있는
희귀한 물건이 있다고!?"
605	こんなもの置いとるんか…！	竟然有賣這種東西……！	I didn't know they had this!	이런 기도 있단 말이가…!
606	限定のものもあるんだー	也有限定的東西耶──	There are limited editions too.	한정품도 있구나~
607	どれにするか　迷っちゃうねぃ	好猶豫要選哪一個喔。	Which one should I choose? It's hard.	뭘로 할지 고민되네~
608	あれ　欲しいな…	好想要那個喔……	I want that...	저거 갖고 싶다…
609	"いいものがありすぎて
迷っちまうなぁ…"	"有太多好東西了
好猶豫喔……"	"There are too many good ones.
I can't decide..."	"좋은 게 너무 많아서
고민되네…"
610	"時には　思いきって買うことも
必要なんよ"	"偶爾也是得
大膽地搜刮一番的喔。"	"Sometimes, you just have to
bite the bullet and buy it."	"가끔은 큰맘 묵고 사야 할 때도
있는 기라~"
611	"何か気になるもの
あるかなあ"	"有沒有什麼
讓人在意的東西啊。"	"I wonder if there's anything
interesting."	"뭔가 관심 가는 게
있으려나?"
612	"なにをすればいいのか
確認してみようっと"	"來確認一下
該做什麼才好。"	Let's check for things to do.	"뭘 하면 될지
확인해 봐야겠어"
613	今できるのは…これかあ	現在能做的大概就……這樣子吧。	This is the only thing I can do right now.	지금 가능한 건… 이건가
614	今　進められるのはこれだな	現在能推的進度大概就是這個啦。	All we can do is this right now.	지금 진행할 수 있는 건 이거야
615	やることリスト　確認すんでー	來確認一下要事清單吧──	Please check the to-do list.	할일 리스트, 확인하재이~
616	これをやればいいんだね	只要這樣做就好了吧。	This should do, right?	이걸 하면 되는 거지?
617	CHIKUWAだーっ!!	是竹輪耶──！！	CHIKUWA!!	CHIKUWA다~!!
618	"全部終わったよー！！
なんだか達成感があるねぃ"	"全部都完成了耶──！！
覺得好有成就感喔。"	"Everything is finished!
I feel a sense of accomplishment."	"전부 끝났어~!!
왠지 뿌듯한걸~"
619	お疲れ　見てたよ	辛苦了，我有看到喔。	I saw you working hard.	지켜 보고 있었어, 수고 많았네
620	この後どうするー？	接下來要做什麼──？	What should we do now?	이따가 뭐 할래~?
621	よく頑張ったなぁ	妳很努力呢。	You did well.	열심히 했데이
622	少し休もっかー	稍微休息一下吧──	I'll take a small break.	조금 쉴까~
623	"これで終わり…！
なかなか大仕事だった…"	"這樣子就完成了……！
真是件大工程耶……"	"It's all done!
That was quite a big job..."	"이제 끝났어…!
꽤나 큰 일이었네…"
624	楽しかったねえ	好開心喔。	I had fun!	재밌었어
625	"は～…これで全部クリアだな
お疲れさんっと"	"呼～～……這樣子就全部完成啦。
妳辛苦啦。"	"Phew... All cleared.
Well done."	"하아~! 이걸로 전부 클리어했네
고생했어"
626	"これでおしまいやね
いい汗かいたわぁ"	"這樣子就結束了吧。
流了一身汗哪。"	"Everything is done now, right?
I worked up a sweat!"	"이제 다 했데이
땀 잘 흘렸다~"
627	"やっと終わったよー
大変だったけど　楽しかったな"	"終於搞定了──
雖然挺辛苦的，但是很開心喔。"	"It's finally done!
It was hard work, but very fun."	"드디어 끝났어~
힘들었지만 재밌었어"
628	楽しかったねぇ	好開心喔。	It was fun.	재밌었어
629	交換できるメダルが残ってるよ	慢慢地累積下去吧。	Let's save up little by little.	조금씩 천천히 모아보자
630	交換できるメダル　残ってるみたい	可以交換的貨幣好像還有剩喔。	You still have medals to trade with.	교환할 수 있는 메달이 남은 모양인데
631	交換できるメダルが残ってるぞ	可以交換的貨幣還有剩喔。	There are some medals left.	교환할 수 있는 메달이 남아있는데
632	交換できるメダルがまだあるでー	有能交換的貨幣喔──	I see you still have medals left.	교환할 수 있는 메달이 아직 더 있다~
633	交換できるメダルが残ってるみたい	可以交換的貨幣好像還有剩喔。	Hey, I think you still have some medals left.	교환할 수 있는 메달이 남아있는 모양이야
634	すこしずつ貯めていこうね	累積了不少了呢。	We're slowly saving up!	점점 쌓이고 있어~
635	少しずつ貯めないと	得一點一點慢慢存才行。	We have to save up little by little.	조금씩 모아가야지
636	ちょっとずつ貯めてこうな！	來慢慢存吧！	Let's save little by little!	차곡차곡 모아 보자고!
637	千里の道も一歩から　やでー	千里之行始於足下喔──	The journey of a thousand miles starts with a single step.	천리길도 한 걸음부터제~
638	コツコツ貯めていこー	慢慢地存吧──	Let's steadily save up.	차곡차곡 모으자~
639	だんだん貯まってきたねぃ	存了這麼多，好厲害喔！	It's amazing how much we've saved!	이렇게나 많이 모으다니 대단해!
640	だんだん貯まってきた	存到不少了呢。	We're slowly saving up!	점점 쌓여가는데
641	へぇ　けっこう貯めたな	喔──存了不少了耶。	Nice, we have quite a bit saved.	이야, 꽤 많이 모았잖아
642	かなり貯まってきとるなぁ	存了不少了耶。	We've saved up quite a bit.	꽤나 모인 기 같다~
643	だんだん貯まってきたなぁ	存了不少了呢。	We're slowly saving up.	조금씩 쌓여가네~
644	こんなに貯まったなんてすごいよ！	一步一步進行下去吧。	Step by step is the way!	하나씩 천천히 해나가자
645	おおっ　結構貯まってる…！	哦哦，存了很多耶……！	Ooh, there's quite a lot saved up!	오오, 꽤 많이 모았잖아…!
646	"こんなに貯めるなんて
やるじゃん！"	"竟然存了這麼多啊，
不簡單喔！"	"We saved up so much.
Well done!"	"이렇게나 많이 모으다니
장한데!"
647	こんなに貯めたなんてすごいわぁ	竟然存了這麼多，太厲害了。	It's amazing how much we've saved!	이래 많이 모았나, 대단하네~
648	おおっ　たくさん貯まってる…！	哦哦，存了好多喔……！	Whoa, we saved a lot!	오옷, 많이 모았어…!
649	ひとつずつやっていこうね	好耶──！全部都做好了。	Yay! It's all done!	신난다~! 전부 완성했어
650	よし　進めていくぞ	好，那就繼續推進吧。	Alright, let's keep going.	좋아, 진행해 보자
651	これより活動を始める！	來開始做活動吧！	Let's get started with the activities!	지금부터 활동을 시작하겠다!
652	ひとつひとつやってこな	一個一個解決吧。	One by one by one...	하나씩 천천히 해보재이
653	少しずつ進めていかないとね	得一點一點地推進度才行。	We'll advance slowly and steadily.	조금씩 진행해 나가야겠는걸
654	やったー！全部できたね	可以交換的貨幣還有剩喔。	I still have medals left to trade.	교환할 수 있는 메달이 남아있어
655	全部できた…！	全部都完成了……！	All done!	전부 다 했어…!
656	大活躍だったな！	做得好啊！	You did great!	대활약이었어!
657	全部やったなんてすごいなぁ	沒想到全都達成了，真厲害耶。	Everything is done. That's awesome.	전부 다 하다니, 굉장하다 아이가~
658	やったー　全部できたー	好耶──全部都完成了。	Yay! We did them all!	신난다~ 전부 다 해냈어~
659	新しい機能だって	聽說是新功能耶。	New features?	새로운 기능이래
660	新しい機能か　気になる…	新功能啊，有點在意耶……	I'm curious about the new features.	새로운 기능이라, 궁금하네…
661	新機能　見てみようぜ！	來看看新的功能吧！	New features! Let's take a look!	새로운 기능을 살펴보자!
662	新しい機能やてー	有新功能喔──	There are new features.	새로운 기능이라카이~
663	新しい機能だって　どんなのかな？	有新功能耶，會是什麼啊？	There's a new function? What is it?	새로운 기능이래, 어떤 걸까?
664	ここはどういう場所なのかな？	這裡是什麼地方啊？	What kind of place could this be?	여기는 어떤 곳일까?
665	ここは　何の場所だろ	這裡是用來做什麼的地方啊？	Where is this place?	여기는 어떤 곳일까
666	ここは何ができるところなんだ？	這裡是做什麼的地方啊？	What can you do here?	여기는 뭘 할 수 있는 곳이지?
667	ここは何する場所なんやろ	這裡是做什麼的地方啊？	What is this place for exactly?	여긴 뭐 하는 데고?
668	ここはどんな場所なんだろう？	這裡是做什麼的地方啊？	What do you do here?	여기는 어떤 곳일까?
669	使い方を説明するね！	我來說明使用方法喔！	I'll explain how to use it!	사용 방법을 설명해줄게!
670	使い方　説明するね	那我來說明使用方法喔。	I'll explain how to use it.	사용 방법을 설명해줄게
671	使い方を説明しよう！	我來說明使用方法！	I'll explain how to use it!	사용 방법을 설명하지!
672	使い方を教えるでー	我來教妳怎麼用喔──	I'll explain this.	사용 방법 알려준데이~
673	使い方を説明しまーす	我來說明使用方法──	I'll do the explanations.	사용 방법을 설명하겠습니다~
674	ここをタップしてみて	點擊這裡看看。	Tap here! Try it!	여기를 탭 해봐
675	ここをタップして	點擊這裡。	Tap here.	여기를 탭 해봐
676	ここをタップだ！	點擊這裡！	This is the spot!	여기를 탭 해!
677	ここをタップや	要按這裡。	Here's where to tap.	여기를 탭 하래이
678	次はここだね	再來是這裡。	Now do the same here.	다음은 여기야
679	次はここ	再來點這裡。	Then here.	다음은 여기
680	次はここだぞ	再來點這裡。	Next is here.	다음은 여기야
681	次はここやで	再來按這邊。	Now do the same here.	담은 여기다
682	次はここだよ	接著點這邊。	Do the same here.	다음은 여기야
683	えーっと次は…	那個，接下來是……	Um, next is...	그리고 다음은…
684	よし　次は…	好，那接下來……	Okay, next...	좋아, 다음은…
685	それから…えーっと…？	接下來……那個──……？	Next... Let's see...	그리고… 어, 그러니까…?
686	こっから先は　えーっと…	接下來要按──……	Let's see. After this is...	그라고 이 담이…
687	うん　次は…	嗯，接下來……	Yup, next...	응, 다음은…
688	一緒に操作してみてね！	跟我一起試著操作看看吧！	Let's work together!	같이 조작해 보자!
689	一緒に操作してみて	我們一起操作看看吧。	Let's work together.	같이 조작해 보자
690	一緒にやってみっか！	一起來試試看吧！	Let's do this together!	같이 해볼까!
691	一緒に操作してみよか	我們一起操作看看好了。	Why not work together?	같이 조작해보까
692	一緒に操作してみてね	一起來操作看看吧。	Let's work together.	같이 조작해 볼까?
693	"使い方を説明するから
一緒にやってみて！"	"我會告訴妳怎麼用
跟我一起試試看吧！"	"I'll explain how to use it,
so let's do this together!"	"사용 방법을 설명해줄 테니
같이 해보자!"
694	"使い方教えるから
操作してみて"	"我會教妳的
試著操作看看。"	"I'll teach you how to use it.
Try it."	"사용 방법을 가르쳐줄 테니
조작해 봐"
695	"使い方を説明するから
一緒に操作してくれよな！"	"我會跟妳說怎麼用
一起試試看吧！"	"I'll explain how to use it,
so let's work together!"	"사용 방법을 설명할 테니
같이 조작해 줘!"
696	"使い方を説明するから
一緒に操作してみてやー"	"我會教妳怎麼用
一起操作看看吧──"	"I'll explain how to use it,
so let's work together."	"사용 방법 설명할 기니께
같이 조작해 보재이~"
697	"使い方を説明するから
操作してみて"	"我會說明使用方法，
妳來操作看看吧。"	"I'll explain how to use it,
so try it out."	"사용 방법을 설명할 테니
조작해 봐"
698	これで説明は終わりだよ	說明就到此為止喔。	That's all I got!	이걸로 설명은 끝이야
699	説明終わり	說明結束。	End of explanation.	설명 끝
700	これで説明を終わります！	大概就這樣，說明結束！	That's the end of the explanation!	이걸로 설명을 마치겠습니다!
701	説明はこれで終わりやで	說明結束了喔。	That's the end of the explanation.	인자 설명은 다 했데이
702	これで説明は終わり	說明就到此為止喔。	And that's that.	이것으로 설명은 끝
703	説明　終わりです！	說明結束了！	That's it for the explanation!	설명 끝입니다!
704	説明はこんなとこかな	說明差不多就是這樣吧。	That's all for the explanation.	설명은 이 정도려나
705	説明は以上だ！	說明到此為止！	Explanation done!	설명은 이상이다!
706	説明はここまでや	說明到此為止。	That's it for explanations.	설명 끝났데이
707	説明はここまでだよ	說明到此為止。	That's the end!	설명은 여기까지야
