id	key	value	type	priority	open_date	close_date	open_time	close_time
100216	work_select_voice_appropriate00_05	V005_3032	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		86399
100217	work_select_voice_appropriate01_05	V005_4028	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		86399
100218	work_select_voice_appropriate02_05	V005_4029	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		86399
100219	work_select_voice_appropriate03_05	V005_4030	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		86399
100220	adv_event_logo_resource_format	48200{0:D3}	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100221	adv_event_still_resource_format	63100{0:D3}	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100250	puzzle_clear_least_seconds	2	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100251	puzzle_clear_score_limit	999999999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100252	confession_step_relationship_rank	10000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100253	help_confession_resource_id	30200137	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100254	challenge_complete_reaction_01	6001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100255	challenge_complete_reaction_02	6002	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100256	appointment_relationship_reward_1	40003001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100257	appointment_relationship_reward_2	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100258	appointment_surprise_lot_term_hour	12	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100259	hide_gacha_load_indicator_flag	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100260	shop_product_expired_push_time	12:00	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100261	wiki_url	https://altema.jp/yurucamp/	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100262	gacha_bride_model_rate_count_1	50	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100263	gacha_bride_model_rate_count_2	100	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100264	chat_enabled	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100265	chat_world_enabled	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100266	chat_team_enabled	0	1	10	2020-05-01 00:00:00	2100-12-31 00:00:00		
100267	chat_friend_enabled	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100268	chat_group_enabled	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100269	rt_server_conn_title	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100270	home_licence_expired_message	"お兄ちゃん！
会員/パック/パスの期限が切れたよ！
ショップをチェックしてみない？"	4	1	2016-11-16 00:00:00	2100-12-31 00:00:00		
100271	home_licence_expired_voiceid	V005_3032	4	1	2100-05-01 00:00:00	2100-12-31 00:00:00		
100272	chat_world_max_num_channel	1000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100273	push_chat_new_notification	なでしこ「あっ！返信が来てるよ」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100274	gacha_result_hidden_icon_rate	50	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100275	gacha_result_hidden_icon_rena_rate	50	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100276	flower_item_id	1001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100277	shop_buying_dialog_user_flower_max	999999999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100278	photo_stamp_count_max	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100279	home_background_day	6	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100280	home_background_night	18	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100281	hiCheese_effect_nothing_resource_id	26139999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100282	hiCheese_frame_nothing_resource_id	26149999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100283	hiCheese_effect_enabled	1	1	1	2021-03-15 07:00:00	2100-12-31 00:00:00		
100284	hiCheese_frame_enabled	1	1	1	2021-03-15 07:00:00	2100-12-31 00:00:00		
100285	hiCheese_stamp_enabled	1	1	1	2021-03-15 07:00:00	2100-12-31 00:00:00		
100286	teamevent_update_interval	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100287	aprilgame_adv_storyid	70900003	2	1	2021-04-01 00:00:00	2021-04-01 23:59:59		
100288	chat_team_enabled	1	1	5	2021-03-15 11:00:00	2021-03-30 23:59:59		
100289	shop_bulk_purchase_count_max	99	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100290	shop_bulk_recycle_count_max	99	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100291	april_fool_reward	202101	2	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100292	shop_display_datetime_border	2100-01-01 00:00:00	4	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100293	initial_comment	よろしくお願いします	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100294	challenge_shop_complete_reaction	6001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100295	aprilgame_adv_afterstoryid	70900004	2	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100296	aprilgame_howto	"森を駆け抜けて勉強魔王から五月さんたちを助けに行こう!

ハンバーグを取るとスピードアップ！
岩はスピードダウン、移動や羽ジャンプで回避！

タイマーが切れる前に次のゴールラインを目指そう！
――お兄ちゃんをコテンパンにしちゃうからね！！"	4	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100297	card_lock_initial_value_r5	true	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100298	card_lock_initial_value_r4	false	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100299	card_lock_initial_value_first	true	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100300	PresenBox_message_01	カード所持枠上限を超えている状態で獲得したカード	4	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100301	team_report_team_result	"昨日の成績
・獲得EP %dpt(累計%dpt)
・現在の順位 %d位%s"	4	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100302	team_report_personal_performance	パズル:%d回 獲得:%dep	4	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100303	memorial_stamp_zoom_max	2	3	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100304	memorial_stamp_zoom_min	0.5	3	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100305	push_team_boost_notification	らいは「チームブーストが発動したよ！」	4	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100306	daisuki_step_premium_thumbnail	25100001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100307	recordranking_photo_num	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100308	shop_sharing_present	%sさんからのおすそ分けです。	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100309	shop_sharing_push	らいは「【%s】さんからおすそ分けをもらったよ！」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100310	ar_area_distance	0.5	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100311	ar_area_low_height	0.15	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100312	ar_area_low_angle	8	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100313	livelesson_background_top	10110006	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100314	workresult_background	10110013	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100315	tutorial_gacha_11	8001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100316	tutorial_gacha_12	8002	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100317	tutorial_gacha_13	8003	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100318	tutorial_gacha_14	8004	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100319	max_card_rank	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100320	max_Information_pickup	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100321	news_bg_resource_id	10111016	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100322	album_confessionstory_open	0	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100323	randomReactionSceneId	900001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100324	review_form_url	https://supportbot-admin.userlocal.jp/pages/9b7fefcd283c395e26f6	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100325	tutorial_adv_Prologue_id	70010001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100326	challenge_confession_flag	0	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100327	home_layout_preset_max	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100328	sticker_limit	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100329	sticker_detail_limit	256	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100330	location_daily_limit	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100331	location_reset_time	180	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100332	location_distance_limit	2000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100333	location_speed_limit	1000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100334	home_ui_hide_second	20	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100335	help_url	https://supportbot-admin.userlocal.jp/pages/9b7fefcd283c395e26f6	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100336	twitter_sns_share_url	https://twitter.com/home	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100337	common_message_nadeshiko	なにをしようかな？	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100338	common_message_rin	なにをしようかな？	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100339	common_message_chiaki	なにをしようかな？	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100340	common_message_aoi	なにをしようかな？	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100341	common_message_ena	なにをしようかな？	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100342	webview_timeout	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100343	character_interaction_interval	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100344	camp_base_param_min	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100345	camp_base_param_max	9999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100346	camp_health_min	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100347	camp_health_max	100	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100348	camp_skill_point_min	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100349	camp_skill_point_max	9999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100350	camp_motivation_min	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100351	camp_motivation_max	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100352	special_gear_dialogue_1	1224001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100353	craft_result_nq	60	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100354	craft_result_hq	30	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100355	craft_result_uq	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100356	gear_dirty_max	100	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100357	camp_friendship_point_init	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100358	camp_friendship_point_min	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100359	camp_friendship_point_max	100	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100360	camp_health_init	100	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100361	camp_motivation_init	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100362	camp_condition_init	99	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100363	camp_skill_point_init	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100364	camp_base_param_init	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100365	camp_action_multiplier_by_subchara	0.05	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100366	home_camp_other	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100367	home_visit_max_present	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100368	home_visit_reward	5001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100369	home_visitor_max_present	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100370	home_visitor_reward	5001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100371	hiCheese_pose_random_resource_id	26139999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100372	sticker_share_limit	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100373	circle_description_banner_resource_id	31100000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100374	camp_inuse_support_card_max	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100375	camp_skill_trick_event_skill_weight	100	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100376	camp_skill_trick_event_status_weight	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100377	camp_skill_trick_event_status_event_id	29090512	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100378	guild_level_require	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100379	guild_cooldown_time	24	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100380	guild_time_force_change_leader	720	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100381	guild_time_change_new_leader	168	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100382	guild_recommend_level	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100383	guild_recommend_limit_member	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100384	guild_recommend_last_login	24	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100385	guild_search_limit	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100386	guild_notification_member_join	「%sさんがサークルに加入しました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100387	guild_notification_member_leave	「%sさんがサークルを脱退しました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100388	guild_notification_week_mvp	「%sさんが週間MVPを受賞しました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100389	guild_notification_none_week_mvp	「先週の週間MVP受賞者はいませんでした」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100390	guild_notification_month_mvp	「%sさんが月間MVPを受賞しました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100391	guild_notification_none_month_mvp	「先月の月間MVP受賞者はいませんでした」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100392	guild_notification_change_leader	「%sさんが%sに任命されました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100393	guild_notification_change_sub_leader	「%sさんが%sに任命されました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100394	guild_notification_level_up	「サークルLv%dになりました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100395	guild_notification_level_up_icon	「サークルアイコン枠がアップグレードされました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100396	guild_notification_level_up_member	「サークルメンバー数が%d人に増加しました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100397	guild_notification_level_up_sub_leader	「サブリーダー数が%d人に増加しました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100398	guild_notification_level_up_login	「サークルログインボーナスがアップグレードされました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100399	guild_notification_level_up_shop	「サークルショップがアップグレードされました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100400	guild_notification_level_up_mission	「サークル活動がアップグレードされました」	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100401	gear_category_pet	16	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100402	profile_thumbnail_trim_size_default	240	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100403	profile_thumbnail_trim_size_max	432	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100404	profile_thumbnail_trim_size_min	120	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100405	chat_reply_max_list	100	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100406	chat_beginner_num_channel	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100407	chat_beginner_max_num_channel	1000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100408	chat_beginner_enabled	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100409	chat_guild_enabled	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100410	bgm_default	50	1	1	2020-05-01 00:00:01	2100-12-31 00:00:01		
100411	se_default	50	1	1	2020-05-01 00:00:02	2100-12-31 00:00:02		
100412	voice_default	50	1	1	2020-05-01 00:00:03	2100-12-31 00:00:03		
100413	push_system_default	1	1	1	2020-05-01 00:00:04	2100-12-31 00:00:04		
100414	push_ap_default	1	1	1	2020-05-01 00:00:05	2100-12-31 00:00:05		
100415	push_camp_default	1	1	1	2020-05-01 00:00:06	2100-12-31 00:00:06		
100416	push_chat_default	1	1	1	2020-05-01 00:00:07	2100-12-31 00:00:07		
100417	push_circle_default	1	1	1	2020-05-01 00:00:08	2100-12-31 00:00:08		
100418	timezone_default	0	1	1	2020-05-01 00:00:09	2100-12-31 00:00:09		
100419	camp_default	0	1	1	2020-05-01 00:00:10	2100-12-31 00:00:10		
100420	visit_default	1	1	1	2020-05-01 00:00:11	2100-12-31 00:00:11		
100421	home_bgm_default	0	1	1	2020-05-01 00:00:12	2100-12-31 00:00:12		
100422	chikuwa_gearid_default	86010010	1	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100423	home_bgm_id_default	1	1	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100424	camp_start_adv_id	71009901	1	1	2020-05-01 00:00:10	2100-12-31 00:00:10		
100425	camp_preparation_adv_id	71009902	1	1	2020-05-01 00:00:11	2100-12-31 00:00:11		
100426	camp_mission_ready_adv_id	71009903	1	1	2020-05-01 00:00:11	2100-12-31 00:00:11		
100427	camp_mission_start_adv_id	71600001	1	1	2020-05-01 00:00:12	2100-12-31 00:00:12		
100428	camp_mission_finish_adv_id	71009904	1	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100429	camp_finish_adv_id	71009907	1	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100430	init_support_card_ids	20001,20011,20020,20030,20033,20041	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100431	init_gear_ids	85010010,85020010,85030010,85040100,85090220,85060010,85040070,85040050,85050010,86010010,85070140,87070010,85050010	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100432	init_gear_recipe_ids	85070140	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100433	init_cook_recipe_ids	87070010	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100434	default_user_last_name	姓	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100435	default_user_first_name	名	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100436	default_user_last_name_kana	セイ	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100437	default_user_first_name_kana	メイ	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100438	default_user_nickname	ゆるキャンパー	4	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100439	library_model_cache_limit	100	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100440	library_card_thumbnail_cache_limit	100	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100441	item_list_cache_limit	100	2	1	2020-05-01 00:00:13	2100-12-31 00:00:13		
100442	special_gear_dialogue_2	1224002	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100443	special_gear_dialogue_3	1224003	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100444	special_gear_dialogue_4	1224004	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100445	special_gear_dialogue_5	1224005	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100446	camp_friendship_point_collaboration	80	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100447	camp_action_multiplier_by_collaboration	0.25	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100448	guild_camp_limit	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100449	stamp_fade_time	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100450	stamp_show_time	3	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100451	camp_skill_prob_formula_n	0.3	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100452	camp_skill_prob_formula_param_min	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100453	camp_skill_prob_formula_param_max	1000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100454	camp_skill_prob_formula_result_min	30	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100455	camp_skill_prob_formula_result_max	90	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100457	home_todayword_interval_sec	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100458	afk_show_time	80	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100459	sticker_image_size	256	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100460	option_camera_rotate_default	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100461	option_camera_transform_default	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100462	option_camera_zoom_default	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100463	enable_language_selection	1	1	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100464	camp_action_health_threshold	30	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100465	camp_packing_bgm_id	4011	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100466	camp_mission_start_bgm_id	4021	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100467	camp_mission_result_bgm_id	4018	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100468	camp_finish_bgm_id	4005	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100469	gacha_bonus_item_id	1002	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100470	chara_navi_monologue_interval	30	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100471	card_enhancement_yuru_n	1.5	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100472	support_card_enhancement_yuru_n	2.5	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100473	home_camp_gear_other	200	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100474	shop_background	10180001	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100475	guild_camp_max_cost_per_member	200	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100476	enable_datalinkage	4	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100477	feature_max_boost_rate	10000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100478	mileage_gift_rate	0.5	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100479	time_inbox_message_remove	60	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100480	recordranking_button_grayout	1	1	1	2023-05-24 00:00:00	2023-05-31 00:00:00		
100481	location_pin_around_distance	20000	2	1	2023-05-24 00:00:00	2023-05-31 00:00:00		
100482	camp_report_cell_price_multiplier	0.05	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100483	camp_report_limit	500	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100484	pin_random_limit_max	80000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100485	pin_random_limit_min	40000	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100486	camp_report_white_secret_limit	20	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100487	camp_report_white_secret_lose_weight	600	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100488	rental_camp_report_point	20	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100489	rental_support_card_point	20	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100490	rental_camp_report_daily_max_point	200	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100491	rental_support_card_daily_max_point	200	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100492	rental_reward_item_id	1004	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100493	craft_bgmid	BGM1008	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100494	friend_bgmid	BGM1010	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100495	camp_inuse_report_max	2	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100496	costume_enhancement_leaf_n	1.5	3	1	2016-11-16 00:00:00	2100-12-31 00:00:00		
100497	supportcard_enhancement_leaf_n	2.5	3	1	2016-11-16 00:00:00	2100-12-31 00:00:00		
100498	location_name_max_character	32	2	1	2016-11-16 00:00:00	2100-12-31 00:00:00		
100499	picture_limit	10	2	1	2016-11-16 00:00:00	2100-12-31 00:00:00		
100500	prlfile_sticker_limit	10	2	1	2016-11-16 00:00:00	2100-12-31 00:00:00		
100501	profile_picture_limit	5	2	1	2016-11-16 00:00:00	2100-12-31 00:00:00		
100502	camp_report_sell_limit	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100503	camp_report_set_protect_limit	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100504	access_circle_ranking_level	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100505	costume_duplicate_reward_num_1	2	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100506	costume_duplicate_reward_num_2	4	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100507	costume_duplicate_reward_num_3	25	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100508	support_card_duplicate_reward_num_n	50	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100509	support_card_duplicate_reward_num_r	50	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100510	support_card_duplicate_reward_num_sr	50	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100511	init_item_ids	50019,1,102001,8,211001,10,1001,100000	4	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100512	camp_report_favorite_tag_id_min	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100513	camp_report_favorite_tag_id_max	17	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100514	camp_report_rental_count_max_by_day	5	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100515	camp_report_rental_free_by_day	1	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100516	camp_score_min	0	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100517	camp_score_max	999999	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100518	gps_connect_time_out	5	3	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100519	craft_gear_add_exp_r1	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
100520	craft_gear_add_exp_r2	10	2	1	2020-05-01 00:00:00	2100-12-31 00:00:00		
