id	member_id	costume_id	clothes_id	clothes_color	reaction_scene_id	name_prefix_text_id	alter_member_name_text_id	rarity	max_level_id	type	value	advantage_type	anime_season	feature_id	card_content_id	card_premium_id	picture_release_id	limitbreak_id	limitbreak_target_ids	level_growth_id	kirameki_awakening_receipe_id	tokimeki_awakening_receipe_id	reawakening_receipe_id	enhance_recipe_id	is_limitbreak_material	is_special_limitbreak_material	exp	interlude_voice_no1	interlude_voice_no2	interlude_voice_no3	interlude_voice_no4	interlude_voice_no5	growth_reward_group_id	book_growth_reward_group_id	duplicate_reward_id	description	description_text_id	bgm	direction_id	decoration_removable	open_date	exchange_initial_price	exchange_additional_price	exchange_start_date	enhance_target_min_level	enhance_target_max_level
20030		1000				87	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2003000	"うんうん、この髪型
うまくできたなぁ"	406		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20031		1000				88	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2003100	"危うく４０００円
払うところだったぜ…"	407		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20032		1000				89	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2003200	ちくわ、めっちゃ顔濃くなっとる…	408		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20033		1000				90	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2003300	"ちくわは足が速いねー！！
全然追いつけなかったよ"	409		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20034		1000				91	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2003400	"肉うますぎて
つい牛に感謝しちまうよな"	410		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20035		1000				92	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2003500	"山梨のお土産に
おひとついかがですかー？"	411		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20036		1000				93	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2003600	"カフェ犬山で犬カフェ？からの
家族全員戌年…信じちゃうところだったよ"	412		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20037		1000				94	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2003700	"あきが初日の出の時間間違えてた時やな。
やられたわー"	413		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20038		1000				95	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2003800	"浜名湖を自転車でぐーるぐる…
なでしこの持久力の秘密はこれだな"	414		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20039		1000				96	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2003900	一時間100円だからねっ	415		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20040		1000				97	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2004000	"ドギーテントって
かなり作りが凝ってるんだよねー"	416		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20041		1000				98	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2004100	"念願のランタンを買った時やね
なでしこちゃん、いい顔してるなぁ"	417		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20042		1000				99	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2004200	"まさか椅子がハンモックの
代わりになるなんて…驚きだよね"	418		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20043		1000				100	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2004300	鍋しこちゃんはみんなの嫁なんやなぁ	419		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20044		1000				101	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2004400	"岬の先でキャンプチェア
使ってみたかった…"	420		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20045		1000				102	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2004500	"メタル賽銭箱もあることだし
しまりん様にお祈りしないとね"	421		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20046		1000				103	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2004600	"しぐれ焼きへの
プレッシャーやばいな"	422		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20047		1000				104	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2004700	"きれいな景色は最後に
とっておくほうが感動するもんなぁ"	423		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20048		1000				105	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2004800	"カリブーくんとのキャンプ…
いつか行ってみたいなぁ"	424		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20049		1000				106	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2004900	"キャンプ場に行ったことは
誰にも言ってないのに…"	425		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20050		1000				107	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2005000	"大塩平八郎と同じ誕生日なんて
二人ともいい日に生まれたよなー"	426		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20051		1000				108	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2005100	やー！！	427		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20052		1000				109	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2005200	恵那ちゃん、落書きうまいなぁ	428		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20053		1000				110	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2005300	何の戦いなんだよ一体…	429		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20054		1000				111	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2005400	禁酒って、そんなに辛いんですね…	430		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20055		1000				112	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2005500	エビ作戦…名前だけでもおいしそうだね！！	431		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20056		1000				113	1	1	201	14			1		201		201	11	0	2001					1	1		（未設定）	（未設定）					211	2005600	"温泉はあったかいから
ついついのまれちゃいそうになるよね"	432		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20057		1000				114	1	1	201	14			1		201		201	12	0	2001					1	1		（未設定）	（未設定）					211	2005700	本当はしてないからな、家出	433		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20058		1000				115	1	1	201	14			1		201		201	13	0	2001					1	1		（未設定）	（未設定）					211	2005800	"先生、お酒は温泉から
帰ってきてからにしてくださいねー"	434		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20059		1000				116	1	1	201	14			1		201		201	14	0	2001					1	1		（未設定）	（未設定）					211	2005900	"口ん中が全部
エビエビエビのエビだらけやったなー"	435		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20060		1000				117	1	1	201	14			1		201		201	15	0	2001					1	1		（未設定）	（未設定）					211	2006000	"なんでおまえら
そんなに揃ってんだよ…"	436		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20061		1000				118	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2006100	期待に満ちた顔…ってやつだな	437		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20062		1000				119	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2006200	そのカップ、ココアでも入ってるのか？	438		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20063		1000				120	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2006300	"寒いなかで飲むあったかい飲み物…
ええよねぇ"	439		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20064		1000				121	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2006400	"焚き火で焼いたマシュマロ…
また食べたくなっちゃった"	440		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20065		1000				122	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2006500	とろーり伸びたマシュマロ、おいしそう…！	441		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20066		1000				123	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2006600	"おいおい…
外でよだれ垂らして寝るなよー"	442		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20067		1000				124	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2006700	"リン、楽しそうだねー。
今度目の前でやってもらおうっと"	443		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20068		1000				125	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2006800	"カレーめんを食べたときか。
…ところで、何故うれしそうだったんだ？"	444		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20069		1000				126	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2006900	"夜のふじさんに
思いを馳せるリンちゃんなのであった…"	445		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20070		1000				127	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2007000	"野クル設立の発端になった
あきの強い思いのイメージやな"	446		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20071		1000				128	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2007100	"斉藤のおせっかい焼きが発端で
なでしこたちに見つかったんだっけ"	447		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20072		1000				129	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2007200	"私もちくわも
お布団の誘惑には勝てないんだよねー"	448		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20073		1000				130	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2007300	"ふじさん越しの日の出
とってもまぶしくてきれいだったなぁ"	449		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20074		1000				131	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2007400	"お母さんがバイク乗ってた頃の写真…
いつ見せてもらおうかな"	450		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20075		1000				132	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2007500	"野クルの記念すべき初キャンプは
この駅から始まったんだよなー"	451		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20076		1000				133	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2007600	"野クル初のキャンプ
わくわくしたのを覚えとるわぁ"	452		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20077		1000				134	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2007700	"野クル三人での初キャンの日
私　遅刻しちゃったんだよね～"	453		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20078		1000				135	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2007800	"野クルから笛吹公園のカフェの
アイスの写真が送られてきたんだよな"	454		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20079		1000				136	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2007900	"メガネなしのあきの姿が見られる
ほっとけや温泉は貴重やでー"	455		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20080		1000				137	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2008000	"ほっとけや温泉
露天風呂も眺めも最高だったよなー！"	456		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20081		1000				138	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2008100	"温泉から見るふじさん
とってもいい眺めだったよー"	457		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20082		1000				139	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2008200	"図書室での焼き肉が無理なら
中庭かキャンプ場に行くしかないかー"	458		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20083		1000				140	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2008300	"床で寝てるなでしこを見つけて
一発蹴りを入れたんだっけな。まったく…"	459		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20084		1000				141	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2008400	"なでしこのお姉さんって美人だよな
…妹はむにゃっとしてるけど"	460		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20085		1000				142	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2008500	"バイト中のあおいちゃんだ！
ゼブラでレジを担当してるんだよね"	461		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20086		1000				143	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2008600	"あの時分けてもらった肉
めっちゃくちゃウマかったんだよ"	462		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20087		1000				144	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2008700	"これが鳥羽先生の真の姿…
なかなかのインパクトだよね"	463		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20088		1000				145	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2008800	"あきがおしゃれキャンパーに憧れて
スキレットやら買うてきた時やね"	464		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20089		1000				146	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2008900	"あおいちゃん
この服すっごく似合ってるなぁ"	465		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20090		1000				147	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2009000	"試着した服はいいとして
そのポーズはなんなんだ？"	466		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20091		1000				148	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2009100	"あったかそうな帽子やったなぁ。
うんうん、似合っとるでー"	467		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20092		1000				149	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2009200	"カリブーで運命の出会いが
あったんだよねぇ…懐かしいな"	468		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20093		1000				150	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2009300	"鳥羽先生、まさか酒屋で
グビ姉なんてあだ名がついとるとはなぁ"	469		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20094		1000				151	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2009400	"渡した時には全然思ってなかったぞ。
この後、ほうとうを作るハメになるとは…"	470		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20095		1000				152	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2009500	"おぉー、ちっちゃいわんこ達に
リンのテンションが爆上がりだね"	471		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20096		1000				153	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2009600	"素直じゃなくて悪かったな。
…まあ、あの時の誘いには感謝してるよ"	472		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20097		1000				154	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2009700	おやつは好きなだけ、持ってきてよーし！！	473		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20098		1000				155	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2009800	"プレゼント交換の提案をしたら
三人の目が点になっておもしろかったっけ"	474		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20099		1000				156	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2009900	"かっこよくキメたつもりだったんだけどな～
えへへ～"	475		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20100		1000				157	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2010000	"焼きマシュマロとチョコビスで
あんなにおいしくなるってすごいよーっ"	476		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20101		1000				158	1	2	202	14			1		202		202	21	0	2002					1	1		（未設定）	（未設定）					221	2010100	"ウサ耳ちくわ、元気いっぱいで
楽しそうだったなー"	477		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20102		1000				159	1	2	202	14			1		202		202	22	0	2002					1	1		（未設定）	（未設定）					221	2010200	"クリキャンの時だねー。
みんなをちくわに会わせられてよかったよ"	478		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20103		1000				160	1	2	202	14			1		202		202	23	0	2002					1	1		（未設定）	（未設定）					221	2010300	"洋風にリメイクされた割り下の
トマトすき焼き、ウマかった…！"	479		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20104		1000				161	1	2	202	14			1		202		202	24	0	2002					1	1		（未設定）	（未設定）					221	2010400	"星空の下のリンちゃん
妖精さんみたいやなぁ"	480		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20105		1000				162	1	2	202	14			1		202		202	25	0	2002					1	1		（未設定）	（未設定）					221	2010500	"ちくわといろんな所に
キャンプをしに行ってみたいな"	481		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20106		1000				163	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2010600	"焚き火を囲んでおしゃべりして…
みんな、ええ笑顔やね"	482		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20107		1000				164	1	3	203	14			1		203		203	32	0	2003	235				1	1		（未設定）	（未設定）					231	2010700	"このふじさんを見た時から
いろんなことが始まった気がするよ"	483		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20108		1000				165	1	3	203	14			1		203		203	33	0	2003	232				1	1		（未設定）	（未設定）					231	2010800	"ピンク色の富士山…
今度はみんなを誘って見に行くか"	484		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20109		1000				166	1	3	203	14			1		203		203	34	0	2003	233				1	1		（未設定）	（未設定）					231	2010900	"雄大な夜の富士山を目の前に
語り合う二人なのであった…ってか？"	485		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20110		1000				167	1	3	203	14			1		203		203	35	0	2003	234				1	1		（未設定）	（未設定）					231	2011000	"この日作ったスープパスタ
初めてにしては良くできたと思う"	486		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20111		1000				168	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2011100	"二人が撮った夜景
どっちもすごく綺麗だね"	487		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20112		1000				169	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2011200	"四尾連湖の紅葉、綺麗やねー。
私も見に行かなあかんなぁ"	488		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20113		1000				170	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2011300	"湖畔の夜の景色っていいよな。
ほんと、アレさえ出なければ…ううう…"	489		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20114		1000				171	1	3	203	14			1		203		203	34	0	2003	235				1	1		（未設定）	（未設定）					231	2011400	"四尾連湖のボート
今度は誰かと乗ってみたいなー"	490		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20115		1000				172	1	3	203	14			1		203		203	35	0	2003	234				1	1		（未設定）	（未設定）					231	2011500	"改めて見ても、本当にきれい…
みんなで見ることができてよかったね"	491		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20116		1000				173	1	3	203	14			1		203		203	31	0	2003	234				1	1		（未設定）	（未設定）					231	2011600	"ブランケットに包まると
ぬくぬくで最高ですぞーふっひっひー"	492		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20117		1000				174	1	3	203	14			1		203		203	32	0	2003	235				1	1		（未設定）	（未設定）					231	2011700	"サンタクレンジャーに変身したの
クリスマスっぽくて、楽しかったなー"	493		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20118		1000				175	1	3	203	14			1		203		203	33	0	2003	231				1	1		（未設定）	（未設定）					231	2011800	"キャンプの夜はやっぱりこれ！
いろんなジャンルの動画があっていいぞ"	494		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20119		1000				176	1	3	203	14			1		203		203	34	0	2003	233				1	1		（未設定）	（未設定）					231	2011900	"朝ごはんを食べながら
みんなで見た日の出…きれいやったなぁ"	495		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20120		1000				177	1	3	203	14			1		203		203	35	0	2003	232				1	1		（未設定）	（未設定）					231	2012000	"これからも多くの絶景を見るために…
野クルの海外進出、本格的に考えるぞ！"	496		1		2021-05-01 00:00:00			2100-01-01 00:00:00		
20121		1000				178	1	3	203	14			1	701	203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2012100	"おいしいおやつとお茶…
ほっこりするね"	497		1		2023-06-20 11:00:00			2100-01-01 00:00:00		
20122		1000				179	1	3	203	14			1	701	203		203	32	0	2003	234				1	1		（未設定）	（未設定）					231	2012200	のんびりくつろぐのもいいよな	498		1		2023-06-20 11:00:00			2100-01-01 00:00:00		
20123		1000				180	1	1	201	14			1	701	201		201	33	0	2001					1	1		（未設定）	（未設定）					211	2012300	"大人になったら先生の気持ちが
わかるのかな？"	499		1		2023-06-20 11:00:00			2100-01-01 00:00:00		
20124		1000				181	1	3	203	14			1	701	203		203	34	0	2003	233				1	1		（未設定）	（未設定）					231	2012400	"これからもいろんなキャンプ場に
行ってみたいね"	500		1		2023-06-26 11:00:00			2100-01-01 00:00:00		
20125		1000				182	1	2	202	14			1	701	202		202	35	0	2002					1	1		（未設定）	（未設定）					221	2012500	"桜さん、あの後温泉入ったんだ…
いいなぁ、私も温まりたくなってきた"	501		1		2023-06-26 11:00:00			2100-01-01 00:00:00		
20126		1000				183	1	1	201	14			1	701	201		201	31	0	2001					1	1		（未設定）	（未設定）					211	2012600	この一杯のために生きてるよなぁ	502		1		2023-06-26 11:00:00			2100-01-01 00:00:00		
20127		1000				184	1	3	203	14			1		203		203	32	0	2003	234				1	1		（未設定）	（未設定）					231	2012700	"夏といえば海！
海といえば海キャンだねい"	503		1		2023-06-30 11:00:00			2100-01-01 00:00:00		
20128		1000				185	1	3	203	14			1		203		203	33	0	2003	232				1	1		（未設定）	（未設定）					231	2012800	"海鮮バーベキュー
どれもおいしかったなぁ"	504		1		2023-06-30 11:00:00			2100-01-01 00:00:00		
20129		1000				186	1	1	201	14			1		201		201	34	0	2001					1	1		（未設定）	（未設定）					211	2012900	"一度こいつの間合いに入ったら
モフモフを味わうまで離れられんぞ…！"	505		1		2023-06-30 11:00:00			2100-01-01 00:00:00		
20130		1000				187	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2013000	"海キャン
たくさん遊んだよね"	506		1		2023-07-20 11:00:00			2100-01-01 00:00:00		
20131		1000				188	1	2	202	14			1		202		202	31	0	2002					1	1		（未設定）	（未設定）					221	2013100	"新しいギア買った時って
早くキャンプに行きたくなるよな"	507		1		2023-07-20 11:00:00			2100-01-01 00:00:00		
20132		1000				189	1	1	201	14			1		201		201	32	0	2001					1	1		（未設定）	（未設定）					211	2013200	"いつか食べてみたいなぁ。
キンキンのしまりんだんごアイス"	508		1		2023-07-20 11:00:00			2100-01-01 00:00:00		
20133		1000				190	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2013300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20134		1000				191	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2013400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20135		1000				192	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2013500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20136		1000				193	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2013600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20137		1000				194	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2013700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20138		1000				195	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2013800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20139		1000				196	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2013900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20140		1000				197	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2014000	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20141		1000				198	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2014100	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20142		1000				199	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2014200	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20143		1000				200	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2014300	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20144		1000				201	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2014400	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20145		1000				202	1	3	203	14			1		203		203	35	0	2003	235				1	1		（未設定）	（未設定）					231	2014500	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20146		1000				203	1	3	203	14			1		203		203	31	0	2003	231				1	1		（未設定）	（未設定）					231	2014600	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20147		1000				204	1	3	203	14			1		203		203	32	0	2003	232				1	1		（未設定）	（未設定）					231	2014700	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20148		1000				205	1	3	203	14			1		203		203	33	0	2003	233				1	1		（未設定）	（未設定）					231	2014800	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
20149		1000				206	1	3	203	14			1		203		203	34	0	2003	234				1	1		（未設定）	（未設定）					231	2014900	説明文４５６７８９０１２３４５６７８９０１２３４５６７８９０１２３４５６７８９０	313		1		2100-01-01 00:00:00			2100-01-01 00:00:00		
