id	skill_group_id	level	name_text_id	desc_text_id	skill_effect_ids
51013934	5101393	4	51013934	151013934	20209
51013935	5101393	5	51013935	151013935	20210
51014011	5101401	1	51014011	151014011	10348
51014012	5101401	2	51014012	151014012	10354
51014013	5101401	3	51014013	151014013	10360
51014014	5101401	4	51014014	151014014	10366
51014015	5101401	5	51014015	151014015	10372
51014021	5101402	1	51014021	151014021	10348
51014022	5101402	2	51014022	151014022	10354
51014023	5101402	3	51014023	151014023	10360
51014024	5101402	4	51014024	151014024	10366
51014025	5101402	5	51014025	151014025	10372
51014031	5101403	1	51014031	151014031	20306
51014032	5101403	2	51014032	151014032	20307
51014033	5101403	3	51014033	151014033	20308
51014034	5101403	4	51014034	151014034	20309
51014035	5101403	5	51014035	151014035	20310
51014111	5101411	1	51014111	151014111	10148
51014112	5101411	2	51014112	151014112	10154
51014113	5101411	3	51014113	151014113	10160
51014114	5101411	4	51014114	151014114	10166
51014115	5101411	5	51014115	151014115	10172
51014121	5101412	1	51014121	151014121	10142
51014122	5101412	2	51014122	151014122	10148
51014123	5101412	3	51014123	151014123	10154
51014124	5101412	4	51014124	151014124	10160
51014125	5101412	5	51014125	151014125	10166
51014131	5101413	1	51014131	151014131	20106
51014132	5101413	2	51014132	151014132	20107
51014133	5101413	3	51014133	151014133	20108
51014134	5101413	4	51014134	151014134	20109
51014135	5101413	5	51014135	151014135	20110
51014211	5101421	1	51014211	151014211	10236
51014212	5101421	2	51014212	151014212	10242
51014213	5101421	3	51014213	151014213	10248
51014214	5101421	4	51014214	151014214	10254
51014215	5101421	5	51014215	151014215	10260
51014221	5101422	1	51014221	151014221	10248
51014222	5101422	2	51014222	151014222	10254
51014223	5101422	3	51014223	151014223	10260
51014224	5101422	4	51014224	151014224	10266
51014225	5101422	5	51014225	151014225	10272
51014231	5101423	1	51014231	151014231	20206
51014232	5101423	2	51014232	151014232	20207
51014233	5101423	3	51014233	151014233	20208
51014234	5101423	4	51014234	151014234	20209
51014235	5101423	5	51014235	151014235	20210
51014311	5101431	1	51014311	151014311	10348
51014312	5101431	2	51014312	151014312	10354
51014313	5101431	3	51014313	151014313	10360
51014314	5101431	4	51014314	151014314	10366
51014315	5101431	5	51014315	151014315	10372
51014321	5101432	1	51014321	151014321	10342
51014322	5101432	2	51014322	151014322	10348
51014323	5101432	3	51014323	151014323	10354
51014324	5101432	4	51014324	151014324	10360
51014325	5101432	5	51014325	151014325	10366
51014331	5101433	1	51014331	151014331	20306
51014332	5101433	2	51014332	151014332	20307
51014333	5101433	3	51014333	151014333	20308
51014334	5101433	4	51014334	151014334	20309
51014335	5101433	5	51014335	151014335	20310
51014411	5101441	1	51014411	151014411	10436
51014412	5101441	2	51014412	151014412	10442
51014413	5101441	3	51014413	151014413	10448
51014414	5101441	4	51014414	151014414	10454
51014415	5101441	5	51014415	151014415	10460
51014421	5101442	1	51014421	151014421	10436
51014422	5101442	2	51014422	151014422	10442
51014423	5101442	3	51014423	151014423	10448
51014424	5101442	4	51014424	151014424	10454
51014425	5101442	5	51014425	151014425	10460
51014431	5101443	1	51014431	151014431	20406
51014432	5101443	2	51014432	151014432	20407
51014433	5101443	3	51014433	151014433	20408
51014434	5101443	4	51014434	151014434	20409
51014435	5101443	5	51014435	151014435	20410
51014511	5101451	1	51014511	151014511	10042
51014512	5101451	2	51014512	151014512	10048
51014513	5101451	3	51014513	151014513	10054
51014514	5101451	4	51014514	151014514	10060
51014515	5101451	5	51014515	151014515	10066
51014521	5101452	1	51014521	151014521	10042
51014522	5101452	2	51014522	151014522	10048
51014523	5101452	3	51014523	151014523	10054
51014524	5101452	4	51014524	151014524	10060
51014525	5101452	5	51014525	151014525	10066
51014531	5101453	1	51014531	151014531	20006
51014532	5101453	2	51014532	151014532	20007
51014533	5101453	3	51014533	151014533	20008
51014534	5101453	4	51014534	151014534	20009
51014535	5101453	5	51014535	151014535	20010
51014611	5101461	1	51014611	151014611	10042
51014612	5101461	2	51014612	151014612	10048
51014613	5101461	3	51014613	151014613	10054
51014614	5101461	4	51014614	151014614	10060
51014615	5101461	5	51014615	151014615	10066
51014621	5101462	1	51014621	151014621	10036
51014622	5101462	2	51014622	151014622	10042
51014623	5101462	3	51014623	151014623	10048
51014624	5101462	4	51014624	151014624	10054
51014625	5101462	5	51014625	151014625	10060
51014631	5101463	1	51014631	151014631	20006
51014632	5101463	2	51014632	151014632	20007
51014633	5101463	3	51014633	151014633	20008
51014634	5101463	4	51014634	151014634	20009
51014635	5101463	5	51014635	151014635	20010
51014711	5101471	1	51014711	151014711	10142
51014712	5101471	2	51014712	151014712	10148
51014713	5101471	3	51014713	151014713	10154
51014714	5101471	4	51014714	151014714	10160
51014715	5101471	5	51014715	151014715	10166
51014721	5101472	1	51014721	151014721	10136
51014722	5101472	2	51014722	151014722	10142
51014723	5101472	3	51014723	151014723	10148
51014724	5101472	4	51014724	151014724	10154
51014725	5101472	5	51014725	151014725	10160
51014731	5101473	1	51014731	151014731	20106
51014732	5101473	2	51014732	151014732	20107
51014733	5101473	3	51014733	151014733	20108
51014734	5101473	4	51014734	151014734	20109
51014735	5101473	5	51014735	151014735	20110
51014811	5101481	1	51014811	151014811	10236
51014812	5101481	2	51014812	151014812	10242
51014813	5101481	3	51014813	151014813	10248
51014814	5101481	4	51014814	151014814	10254
51014815	5101481	5	51014815	151014815	10260
51014821	5101482	1	51014821	151014821	10242
51014822	5101482	2	51014822	151014822	10248
51014823	5101482	3	51014823	151014823	10254
51014824	5101482	4	51014824	151014824	10260
51014825	5101482	5	51014825	151014825	10266
51014831	5101483	1	51014831	151014831	20206
51014832	5101483	2	51014832	151014832	20207
51014833	5101483	3	51014833	151014833	20208
51014834	5101483	4	51014834	151014834	20209
51014835	5101483	5	51014835	151014835	20210
51014911	5101491	1	51014911	151014911	10348
51014912	5101491	2	51014912	151014912	10354
51014913	5101491	3	51014913	151014913	10360
51014914	5101491	4	51014914	151014914	10366
51014915	5101491	5	51014915	151014915	10372
51014921	5101492	1	51014921	151014921	10348
51014922	5101492	2	51014922	151014922	10354
51014923	5101492	3	51014923	151014923	10360
51014924	5101492	4	51014924	151014924	10366
51014925	5101492	5	51014925	151014925	10372
51014931	5101493	1	51014931	151014931	20306
51014932	5101493	2	51014932	151014932	20307
51014933	5101493	3	51014933	151014933	20308
51014934	5101493	4	51014934	151014934	20309
51014935	5101493	5	51014935	151014935	20310
51015011	5101501	1	51015011	151015011	10448
51015012	5101501	2	51015012	151015012	10454
51015013	5101501	3	51015013	151015013	10460
51015014	5101501	4	51015014	151015014	10466
51015015	5101501	5	51015015	151015015	10472
51015021	5101502	1	51015021	151015021	10448
51015022	5101502	2	51015022	151015022	10454
51015023	5101502	3	51015023	151015023	10460
51015024	5101502	4	51015024	151015024	10466
51015025	5101502	5	51015025	151015025	10472
51015031	5101503	1	51015031	151015031	20406
51015032	5101503	2	51015032	151015032	20407
51015033	5101503	3	51015033	151015033	20408
51015034	5101503	4	51015034	151015034	20409
51015035	5101503	5	51015035	151015035	20410
51015111	5101511	1	51015111	151015111	10148
51015112	5101511	2	51015112	151015112	10154
51015113	5101511	3	51015113	151015113	10160
51015114	5101511	4	51015114	151015114	10166
51015115	5101511	5	51015115	151015115	10172
51015121	5101512	1	51015121	151015121	10142
51015122	5101512	2	51015122	151015122	10148
51015123	5101512	3	51015123	151015123	10154
51015124	5101512	4	51015124	151015124	10160
51015125	5101512	5	51015125	151015125	10166
51015131	5101513	1	51015131	151015131	20106
51015132	5101513	2	51015132	151015132	20107
51015133	5101513	3	51015133	151015133	20108
51015134	5101513	4	51015134	151015134	20109
51015135	5101513	5	51015135	151015135	20110
51015211	5101521	1	51015211	151015211	10242
51015212	5101521	2	51015212	151015212	10248
51015213	5101521	3	51015213	151015213	10254
51015214	5101521	4	51015214	151015214	10260
51015215	5101521	5	51015215	151015215	10266
51015221	5101522	1	51015221	151015221	10236
51015222	5101522	2	51015222	151015222	10242
51015223	5101522	3	51015223	151015223	10248
51015224	5101522	4	51015224	151015224	10254
51015225	5101522	5	51015225	151015225	10260
51015231	5101523	1	51015231	151015231	20206
51015232	5101523	2	51015232	151015232	20207
51015233	5101523	3	51015233	151015233	20208
51015234	5101523	4	51015234	151015234	20209
51015235	5101523	5	51015235	151015235	20210
51015311	5101531	1	51015311	151015311	10336
51015312	5101531	2	51015312	151015312	10342
51015313	5101531	3	51015313	151015313	10348
51015314	5101531	4	51015314	151015314	10354
51015315	5101531	5	51015315	151015315	10360
51015321	5101532	1	51015321	151015321	10348
51015322	5101532	2	51015322	151015322	10354
51015323	5101532	3	51015323	151015323	10360
51015324	5101532	4	51015324	151015324	10366
51015325	5101532	5	51015325	151015325	10372
51015331	5101533	1	51015331	151015331	20306
51015332	5101533	2	51015332	151015332	20307
51015333	5101533	3	51015333	151015333	20308
51015334	5101533	4	51015334	151015334	20309
51015335	5101533	5	51015335	151015335	20310
51015411	5101541	1	51015411	151015411	10436
51015412	5101541	2	51015412	151015412	10442
51015413	5101541	3	51015413	151015413	10448
51015414	5101541	4	51015414	151015414	10454
51015415	5101541	5	51015415	151015415	10460
51015421	5101542	1	51015421	151015421	10436
51015422	5101542	2	51015422	151015422	10442
51015423	5101542	3	51015423	151015423	10448
51015424	5101542	4	51015424	151015424	10454
51015425	5101542	5	51015425	151015425	10460
51015431	5101543	1	51015431	151015431	20406
51015432	5101543	2	51015432	151015432	20407
51015433	5101543	3	51015433	151015433	20408
51015434	5101543	4	51015434	151015434	20409
51015435	5101543	5	51015435	151015435	20410
51015511	5101551	1	51015511	151015511	10042
51015512	5101551	2	51015512	151015512	10048
51015513	5101551	3	51015513	151015513	10054
51015514	5101551	4	51015514	151015514	10060
51015515	5101551	5	51015515	151015515	10066
51015521	5101552	1	51015521	151015521	10036
51015522	5101552	2	51015522	151015522	10042
51015523	5101552	3	51015523	151015523	10048
51015524	5101552	4	51015524	151015524	10054
51015525	5101552	5	51015525	151015525	10060
51015531	5101553	1	51015531	151015531	20006
51015532	5101553	2	51015532	151015532	20007
51015533	5101553	3	51015533	151015533	20008
51015534	5101553	4	51015534	151015534	20009
51015535	5101553	5	51015535	151015535	20010
51015611	5101561	1	51015611	151015611	10342
51015612	5101561	2	51015612	151015612	10348
51015613	5101561	3	51015613	151015613	10354
51015614	5101561	4	51015614	151015614	10360
51015615	5101561	5	51015615	151015615	10366
51015621	5101562	1	51015621	151015621	10342
51015622	5101562	2	51015622	151015622	10348
51015623	5101562	3	51015623	151015623	10354
51015624	5101562	4	51015624	151015624	10360
51015625	5101562	5	51015625	151015625	10366
51015631	5101563	1	51015631	151015631	20306
51015632	5101563	2	51015632	151015632	20307
51015633	5101563	3	51015633	151015633	20308
51015634	5101563	4	51015634	151015634	20309
51015635	5101563	5	51015635	151015635	20310
51015711	5101571	1	51015711	151015711	10442
51015712	5101571	2	51015712	151015712	10448
51015713	5101571	3	51015713	151015713	10454
51015714	5101571	4	51015714	151015714	10460
51015715	5101571	5	51015715	151015715	10466
51015721	5101572	1	51015721	151015721	10448
51015722	5101572	2	51015722	151015722	10454
51015723	5101572	3	51015723	151015723	10460
51015724	5101572	4	51015724	151015724	10466
51015725	5101572	5	51015725	151015725	10472
51015731	5101573	1	51015731	151015731	20406
51015732	5101573	2	51015732	151015732	20407
51015733	5101573	3	51015733	151015733	20408
51015734	5101573	4	51015734	151015734	20409
51015735	5101573	5	51015735	151015735	20410
51015811	5101581	1	51015811	151015811	10048
51015812	5101581	2	51015812	151015812	10054
51015813	5101581	3	51015813	151015813	10060
51015814	5101581	4	51015814	151015814	10066
51015815	5101581	5	51015815	151015815	10072
51015821	5101582	1	51015821	151015821	10048
51015822	5101582	2	51015822	151015822	10054
51015823	5101582	3	51015823	151015823	10060
51015824	5101582	4	51015824	151015824	10066
51015825	5101582	5	51015825	151015825	10072
51015831	5101583	1	51015831	151015831	20006
51015832	5101583	2	51015832	151015832	20007
51015833	5101583	3	51015833	151015833	20008
51015834	5101583	4	51015834	151015834	20009
51015835	5101583	5	51015835	151015835	20010
51015911	5101591	1	51015911	151015911	10136
51015912	5101591	2	51015912	151015912	10142
51015913	5101591	3	51015913	151015913	10148
51015914	5101591	4	51015914	151015914	10154
51015915	5101591	5	51015915	151015915	10160
51015921	5101592	1	51015921	151015921	10142
51015922	5101592	2	51015922	151015922	10148
51015923	5101592	3	51015923	151015923	10154
51015924	5101592	4	51015924	151015924	10160
51015925	5101592	5	51015925	151015925	10166
51015931	5101593	1	51015931	151015931	20106
51015932	5101593	2	51015932	151015932	20107
51015933	5101593	3	51015933	151015933	20108
51015934	5101593	4	51015934	151015934	20109
51015935	5101593	5	51015935	151015935	20110
51016011	5101601	1	51016011	151016011	10236
51016012	5101601	2	51016012	151016012	10242
51016013	5101601	3	51016013	151016013	10248
51016014	5101601	4	51016014	151016014	10254
51016015	5101601	5	51016015	151016015	10260
51016021	5101602	1	51016021	151016021	10236
51016022	5101602	2	51016022	151016022	10242
51016023	5101602	3	51016023	151016023	10248
51016024	5101602	4	51016024	151016024	10254
51016025	5101602	5	51016025	151016025	10260
51016031	5101603	1	51016031	151016031	20206
51016032	5101603	2	51016032	151016032	20207
51016033	5101603	3	51016033	151016033	20208
51016034	5101603	4	51016034	151016034	20209
51016035	5101603	5	51016035	151016035	20210
51016111	5101611	1	51016111	151016111	10348
51016112	5101611	2	51016112	151016112	10354
51016113	5101611	3	51016113	151016113	10360
51016114	5101611	4	51016114	151016114	10366
51016115	5101611	5	51016115	151016115	10372
51016121	5101612	1	51016121	151016121	10336
51016122	5101612	2	51016122	151016122	10342
51016123	5101612	3	51016123	151016123	10348
51016124	5101612	4	51016124	151016124	10354
51016125	5101612	5	51016125	151016125	10360
51016131	5101613	1	51016131	151016131	20306
51016132	5101613	2	51016132	151016132	20307
51016133	5101613	3	51016133	151016133	20308
51016134	5101613	4	51016134	151016134	20309
51016135	5101613	5	51016135	151016135	20310
51016211	5101621	1	51016211	151016211	10442
51016212	5101621	2	51016212	151016212	10448
51016213	5101621	3	51016213	151016213	10454
51016214	5101621	4	51016214	151016214	10460
51016215	5101621	5	51016215	151016215	10466
51016221	5101622	1	51016221	151016221	10436
51016222	5101622	2	51016222	151016222	10442
51016223	5101622	3	51016223	151016223	10448
51016224	5101622	4	51016224	151016224	10454
51016225	5101622	5	51016225	151016225	10460
51016231	5101623	1	51016231	151016231	20406
51016232	5101623	2	51016232	151016232	20407
51016233	5101623	3	51016233	151016233	20408
51016234	5101623	4	51016234	151016234	20409
51016235	5101623	5	51016235	151016235	20410
51016311	5101631	1	51016311	151016311	10036
51016312	5101631	2	51016312	151016312	10042
51016313	5101631	3	51016313	151016313	10048
51016314	5101631	4	51016314	151016314	10054
51016315	5101631	5	51016315	151016315	10060
51016321	5101632	1	51016321	151016321	10048
51016322	5101632	2	51016322	151016322	10054
51016323	5101632	3	51016323	151016323	10060
51016324	5101632	4	51016324	151016324	10066
51016325	5101632	5	51016325	151016325	10072
51016331	5101633	1	51016331	151016331	20006
51016332	5101633	2	51016332	151016332	20007
51016333	5101633	3	51016333	151016333	20008
51016334	5101633	4	51016334	151016334	20009
51016335	5101633	5	51016335	151016335	20010
51016411	5101641	1	51016411	151016411	10142
51016412	5101641	2	51016412	151016412	10148
51016413	5101641	3	51016413	151016413	10154
51016414	5101641	4	51016414	151016414	10160
51016415	5101641	5	51016415	151016415	10166
51016421	5101642	1	51016421	151016421	10148
51016422	5101642	2	51016422	151016422	10154
51016423	5101642	3	51016423	151016423	10160
51016424	5101642	4	51016424	151016424	10166
51016425	5101642	5	51016425	151016425	10172
51016431	5101643	1	51016431	151016431	20106
51016432	5101643	2	51016432	151016432	20107
51016433	5101643	3	51016433	151016433	20108
51016434	5101643	4	51016434	151016434	20109
51016435	5101643	5	51016435	151016435	20110
51016511	5101651	1	51016511	151016511	10236
51016512	5101651	2	51016512	151016512	10242
51016513	5101651	3	51016513	151016513	10248
51016514	5101651	4	51016514	151016514	10254
51016515	5101651	5	51016515	151016515	10260
51016521	5101652	1	51016521	151016521	10242
51016522	5101652	2	51016522	151016522	10248
51016523	5101652	3	51016523	151016523	10254
51016524	5101652	4	51016524	151016524	10260
51016525	5101652	5	51016525	151016525	10266
51016531	5101653	1	51016531	151016531	20206
51016532	5101653	2	51016532	151016532	20207
51016533	5101653	3	51016533	151016533	20208
51016534	5101653	4	51016534	151016534	20209
51016535	5101653	5	51016535	151016535	20210
51017611	5101761	1	51017611	151017611	10436
51017612	5101761	2	51017612	151017612	10442
51017613	5101761	3	51017613	151017613	10448
51017614	5101761	4	51017614	151017614	10454
51017615	5101761	5	51017615	151017615	10460
51017621	5101762	1	51017621	151017621	10448
51017622	5101762	2	51017622	151017622	10454
51017623	5101762	3	51017623	151017623	10460
51017624	5101762	4	51017624	151017624	10466
51017625	5101762	5	51017625	151017625	10472
51017631	5101763	1	51017631	151017631	20406
51017632	5101763	2	51017632	151017632	20407
51017633	5101763	3	51017633	151017633	20408
51017634	5101763	4	51017634	151017634	20409
51017635	5101763	5	51017635	151017635	20410
51017711	5101771	1	51017711	151017711	10242
51017712	5101771	2	51017712	151017712	10248
51017713	5101771	3	51017713	151017713	10254
51017714	5101771	4	51017714	151017714	10260
51017715	5101771	5	51017715	151017715	10266
51017721	5101772	1	51017721	151017721	10248
51017722	5101772	2	51017722	151017722	10254
51017723	5101772	3	51017723	151017723	10260
51017724	5101772	4	51017724	151017724	10266
51017725	5101772	5	51017725	151017725	10272
51017731	5101773	1	51017731	151017731	20206
51017732	5101773	2	51017732	151017732	20207
51017733	5101773	3	51017733	151017733	20208
51017734	5101773	4	51017734	151017734	20209
51017735	5101773	5	51017735	151017735	20210
51017811	5101781	1	51017811	151017811	10348
51017812	5101781	2	51017812	151017812	10354
51017813	5101781	3	51017813	151017813	10360
51017814	5101781	4	51017814	151017814	10366
51017815	5101781	5	51017815	151017815	10372
51017821	5101782	1	51017821	151017821	10342
51017822	5101782	2	51017822	151017822	10348
51017823	5101782	3	51017823	151017823	10354
51017824	5101782	4	51017824	151017824	10360
51017825	5101782	5	51017825	151017825	10366
51017831	5101783	1	51017831	151017831	20306
51017832	5101783	2	51017832	151017832	20307
51017833	5101783	3	51017833	151017833	20308
51017834	5101783	4	51017834	151017834	20309
51017835	5101783	5	51017835	151017835	20310
51017911	5101791	1	51017911	151017911	10042
51017912	5101791	2	51017912	151017912	10048
51017913	5101791	3	51017913	151017913	10054
51017914	5101791	4	51017914	151017914	10060
51017915	5101791	5	51017915	151017915	10066
51017921	5101792	1	51017921	151017921	10036
51017922	5101792	2	51017922	151017922	10042
51017923	5101792	3	51017923	151017923	10048
51017924	5101792	4	51017924	151017924	10054
51017925	5101792	5	51017925	151017925	10060
51017931	5101793	1	51017931	151017931	20006
51017932	5101793	2	51017932	151017932	20007
51017933	5101793	3	51017933	151017933	20008
51017934	5101793	4	51017934	151017934	20009
51017935	5101793	5	51017935	151017935	20010
51018011	5101801	1	51018011	151018011	10036
51018012	5101801	2	51018012	151018012	10042
51018013	5101801	3	51018013	151018013	10048
51018014	5101801	4	51018014	151018014	10054
51018015	5101801	5	51018015	151018015	10060
51018021	5101802	1	51018021	151018021	10042
51018022	5101802	2	51018022	151018022	10048
51018023	5101802	3	51018023	151018023	10054
51018024	5101802	4	51018024	151018024	10060
51018025	5101802	5	51018025	151018025	10066
51018031	5101803	1	51018031	151018031	20006
51018032	5101803	2	51018032	151018032	20007
51018033	5101803	3	51018033	151018033	20008
51018034	5101803	4	51018034	151018034	20009
51018035	5101803	5	51018035	151018035	20010
51018111	5101811	1	51018111	151018111	10036
51018112	5101811	2	51018112	151018112	10042
51018113	5101811	3	51018113	151018113	10048
51018114	5101811	4	51018114	151018114	10054
51018115	5101811	5	51018115	151018115	10060
51018121	5101812	1	51018121	151018121	10036
51018122	5101812	2	51018122	151018122	10042
51018123	5101812	3	51018123	151018123	10048
51018124	5101812	4	51018124	151018124	10054
51018125	5101812	5	51018125	151018125	10060
51018131	5101813	1	51018131	151018131	20006
51018132	5101813	2	51018132	151018132	20007
51018133	5101813	3	51018133	151018133	20008
51018134	5101813	4	51018134	151018134	20009
51018135	5101813	5	51018135	151018135	20010
51018211	5101821	1	51018211	151018211	10142
51018212	5101821	2	51018212	151018212	10148
51018213	5101821	3	51018213	151018213	10154
51018214	5101821	4	51018214	151018214	10160
51018215	5101821	5	51018215	151018215	10166
51018221	5101822	1	51018221	151018221	10142
51018222	5101822	2	51018222	151018222	10148
51018223	5101822	3	51018223	151018223	10154
51018224	5101822	4	51018224	151018224	10160
51018225	5101822	5	51018225	151018225	10166
51018231	5101823	1	51018231	151018231	20106
51018232	5101823	2	51018232	151018232	20107
51018233	5101823	3	51018233	151018233	20108
51018234	5101823	4	51018234	151018234	20109
51018235	5101823	5	51018235	151018235	20110
51019111	5101911	1	51019111	151019111	10336
51019112	5101911	2	51019112	151019112	10342
51019113	5101911	3	51019113	151019113	10348
51019114	5101911	4	51019114	151019114	10354
51019115	5101911	5	51019115	151019115	10360
51019121	5101912	1	51019121	151019121	10348
51019122	5101912	2	51019122	151019122	10354
51019123	5101912	3	51019123	151019123	10360
51019124	5101912	4	51019124	151019124	10366
51019125	5101912	5	51019125	151019125	10372
51019131	5101913	1	51019131	151019131	20306
51019132	5101913	2	51019132	151019132	20307
51019133	5101913	3	51019133	151019133	20308
51019134	5101913	4	51019134	151019134	20309
51019135	5101913	5	51019135	151019135	20310
51019211	5101921	1	51019211	151019211	10048
51019212	5101921	2	51019212	151019212	10054
51019213	5101921	3	51019213	151019213	10060
51019214	5101921	4	51019214	151019214	10066
51019215	5101921	5	51019215	151019215	10072
51019221	5101922	1	51019221	151019221	10042
51019222	5101922	2	51019222	151019222	10048
51019223	5101922	3	51019223	151019223	10054
51019224	5101922	4	51019224	151019224	10060
51019225	5101922	5	51019225	151019225	10066
51019231	5101923	1	51019231	151019231	20006
51019232	5101923	2	51019232	151019232	20007
51019233	5101923	3	51019233	151019233	20008
51019234	5101923	4	51019234	151019234	20009
51019235	5101923	5	51019235	151019235	20010
51019311	5101931	1	51019311	151019311	10142
51019312	5101931	2	51019312	151019312	10148
51019313	5101931	3	51019313	151019313	10154
51019314	5101931	4	51019314	151019314	10160
51019315	5101931	5	51019315	151019315	10166
51019321	5101932	1	51019321	151019321	10136
51019322	5101932	2	51019322	151019322	10142
51019323	5101932	3	51019323	151019323	10148
51019324	5101932	4	51019324	151019324	10154
51019325	5101932	5	51019325	151019325	10160
51019331	5101933	1	51019331	151019331	20106
51019332	5101933	2	51019332	151019332	20107
51019333	5101933	3	51019333	151019333	20108
51019334	5101933	4	51019334	151019334	20109
51019335	5101933	5	51019335	151019335	20110
51019411	5101941	1	51019411	151019411	10436
51019412	5101941	2	51019412	151019412	10442
51019413	5101941	3	51019413	151019413	10448
51019414	5101941	4	51019414	151019414	10454
51019415	5101941	5	51019415	151019415	10460
51019421	5101942	1	51019421	151019421	10436
51019422	5101942	2	51019422	151019422	10442
51019423	5101942	3	51019423	151019423	10448
51019424	5101942	4	51019424	151019424	10454
51019425	5101942	5	51019425	151019425	10460
51019431	5101943	1	51019431	151019431	20406
51019432	5101943	2	51019432	151019432	20407
51019433	5101943	3	51019433	151019433	20408
51019434	5101943	4	51019434	151019434	20409
51019435	5101943	5	51019435	151019435	20410
51019511	5101951	1	51019511	151019511	10342
51019512	5101951	2	51019512	151019512	10348
51019513	5101951	3	51019513	151019513	10354
51019514	5101951	4	51019514	151019514	10360
51019515	5101951	5	51019515	151019515	10366
51019521	5101952	1	51019521	151019521	10348
51019522	5101952	2	51019522	151019522	10354
51019523	5101952	3	51019523	151019523	10360
51019524	5101952	4	51019524	151019524	10366
51019525	5101952	5	51019525	151019525	10372
51019531	5101953	1	51019531	151019531	20306
51019532	5101953	2	51019532	151019532	20307
51019533	5101953	3	51019533	151019533	20308
51019534	5101953	4	51019534	151019534	20309
51019535	5101953	5	51019535	151019535	20310
51019611	5101961	1	51019611	151019611	10148
51019612	5101961	2	51019612	151019612	10154
51019613	5101961	3	51019613	151019613	10160
51019614	5101961	4	51019614	151019614	10166
51019615	5101961	5	51019615	151019615	10172
51019621	5101962	1	51019621	151019621	10142
51019622	5101962	2	51019622	151019622	10148
51019623	5101962	3	51019623	151019623	10154
51019624	5101962	4	51019624	151019624	10160
51019625	5101962	5	51019625	151019625	10166
51019631	5101963	1	51019631	151019631	20106
51019632	5101963	2	51019632	151019632	20107
51019633	5101963	3	51019633	151019633	20108
51019634	5101963	4	51019634	151019634	20109
51019635	5101963	5	51019635	151019635	20110
51019711	5101971	1	51019711	151019711	10142
51019712	5101971	2	51019712	151019712	10148
51019713	5101971	3	51019713	151019713	10154
51019714	5101971	4	51019714	151019714	10160
51019715	5101971	5	51019715	151019715	10166
51019721	5101972	1	51019721	151019721	10148
51019722	5101972	2	51019722	151019722	10154
51019723	5101972	3	51019723	151019723	10160
51019724	5101972	4	51019724	151019724	10166
51019725	5101972	5	51019725	151019725	10172
51019731	5101973	1	51019731	151019731	20106
51019732	5101973	2	51019732	151019732	20107
51019733	5101973	3	51019733	151019733	20108
51019734	5101973	4	51019734	151019734	20109
51019735	5101973	5	51019735	151019735	20110
51019811	5101981	1	51019811	151019811	10442
51019812	5101981	2	51019812	151019812	10448
51019813	5101981	3	51019813	151019813	10454
51019814	5101981	4	51019814	151019814	10460
51019815	5101981	5	51019815	151019815	10466
51019821	5101982	1	51019821	151019821	10436
51019822	5101982	2	51019822	151019822	10442
51019823	5101982	3	51019823	151019823	10448
51019824	5101982	4	51019824	151019824	10454
51019825	5101982	5	51019825	151019825	10460
51019831	5101983	1	51019831	151019831	20406
51019832	5101983	2	51019832	151019832	20407
51019833	5101983	3	51019833	151019833	20408
51019834	5101983	4	51019834	151019834	20409
51019835	5101983	5	51019835	151019835	20410
51019911	5101991	1	51019911	151019911	10348
51019912	5101991	2	51019912	151019912	10354
51019913	5101991	3	51019913	151019913	10360
51019914	5101991	4	51019914	151019914	10366
51019915	5101991	5	51019915	151019915	10372
51019921	5101992	1	51019921	151019921	10342
51019922	5101992	2	51019922	151019922	10348
51019923	5101992	3	51019923	151019923	10354
51019924	5101992	4	51019924	151019924	10360
51019925	5101992	5	51019925	151019925	10366
51019931	5101993	1	51019931	151019931	20306
51019932	5101993	2	51019932	151019932	20307
51019933	5101993	3	51019933	151019933	20308
51019934	5101993	4	51019934	151019934	20309
51019935	5101993	5	51019935	151019935	20310
51020011	5102001	1	51020011	151020011	10036
51020012	5102001	2	51020012	151020012	10042
51020013	5102001	3	51020013	151020013	10048
51020014	5102001	4	51020014	151020014	10054
51020015	5102001	5	51020015	151020015	10060
51020021	5102002	1	51020021	151020021	10042
51020022	5102002	2	51020022	151020022	10048
51020023	5102002	3	51020023	151020023	10054
51020024	5102002	4	51020024	151020024	10060
51020025	5102002	5	51020025	151020025	10066
51020031	5102003	1	51020031	151020031	20006
51020032	5102003	2	51020032	151020032	20007
51020033	5102003	3	51020033	151020033	20008
51020034	5102003	4	51020034	151020034	20009
51020035	5102003	5	51020035	151020035	20010
62000111	6200011	1	62000111	162000111	20404
62000112	6200011	2	62000112	162000112	20405
62000113	6200011	3	62000113	162000113	20406
62000114	6200011	4	62000114	162000114	20407
62000115	6200011	5	62000115	162000115	20408
62000211	6200021	1	62000211	162000211	20004
62000212	6200021	2	62000212	162000212	20005
62000213	6200021	3	62000213	162000213	20006
62000214	6200021	4	62000214	162000214	20007
62000215	6200021	5	62000215	162000215	20008
62000311	6200031	1	62000311	162000311	20304
62000312	6200031	2	62000312	162000312	20305
62000313	6200031	3	62000313	162000313	20306
62000314	6200031	4	62000314	162000314	20307
62000315	6200031	5	62000315	162000315	20308
62000411	6200041	1	62000411	162000411	20204
62000412	6200041	2	62000412	162000412	20205
62000413	6200041	3	62000413	162000413	20206
