id	seq_id	name_text_id	type	reward_id	vip	quantity	weight	reward_card_property_id
300111138	1	226	1	1001	1	1145		1000
300111139	1	226	1	1001	1	1146		1000
300111140	1	226	1	1001	1	1150		1000
300112101	1	226	1	1001	1	1200		1000
300112102	1	226	1	1001	1	1201		1000
300112103	1	226	1	1001	1	1203		1000
300112104	1	226	1	1001	1	1204		1000
300112105	1	226	1	1001	1	1205		1000
300112106	1	226	1	1001	1	1206		1000
300112107	1	226	1	1001	1	1208		1000
300112108	1	226	1	1001	1	1209		1000
300112109	1	226	1	1001	1	1210		1000
300112110	1	226	1	1001	1	1212		1000
300112111	1	226	1	1001	1	1213		1000
300112112	1	226	1	1001	1	1214		1000
300112113	1	226	1	1001	1	1215		1000
300112114	1	226	1	1001	1	1217		1000
300112115	1	226	1	1001	1	1218		1000
300112116	1	226	1	1001	1	1219		1000
300112117	1	226	1	1001	1	1221		1000
300112118	1	226	1	1001	1	1222		1000
300112119	1	226	1	1001	1	1223		1000
300112120	1	226	1	1001	1	1224		1000
300112121	1	226	1	1001	1	1226		1000
300112122	1	226	1	1001	1	1227		1000
300112123	1	226	1	1001	1	1228		1000
300112124	1	226	1	1001	1	1229		1000
300112125	1	226	1	1001	1	1231		1000
300112126	1	226	1	1001	1	1232		1000
300112127	1	226	1	1001	1	1233		1000
300112128	1	226	1	1001	1	1235		1000
300112129	1	226	1	1001	1	1236		1000
300112130	1	226	1	1001	1	1237		1000
300112131	1	226	1	1001	1	1238		1000
300112132	1	226	1	1001	1	1240		1000
300112133	1	226	1	1001	1	1241		1000
300112134	1	226	1	1001	1	1242		1000
300112135	1	226	1	1001	1	1244		1000
300112136	1	226	1	1001	1	1245		1000
300112137	1	226	1	1001	1	1246		1000
300112138	1	226	1	1001	1	1245		1000
300112139	1	226	1	1001	1	1246		1000
300112140	1	226	1	1001	1	1250		1000
300201101	1	226	1	1001		2		1000
300201102	1	226	1	1001		3		1000
300201103	1	226	1	1001		4		1000
300201201	1	226	1	1001		2		1000
300201202	1	226	1	1001		3		1000
300201203	1	226	1	1001		4		1000
300201301	1	226	1	1001		2		1000
300201302	1	226	1	1001		3		1000
300201303	1	226	1	1001		4		1000
300202101	1	226	1	1001		2		1000
300202102	1	226	1	1001		3		1000
300202103	1	226	1	1001		4		1000
300202201	1	226	1	1001		2		1000
300202202	1	226	1	1001		3		1000
300202203	1	226	1	1001		4		1000
300202301	1	226	1	1001		2		1000
300202302	1	226	1	1001		3		1000
300202303	1	226	1	1001		4		1000
300203101	1	226	1	1001		2		1000
300203102	1	226	1	1001		3		1000
300203103	1	226	1	1001		4		1000
300203201	1	226	1	1001		2		1000
300203202	1	226	1	1001		3		1000
300203203	1	226	1	1001		4		1000
300203301	1	226	1	1001		2		1000
300203302	1	226	1	1001		3		1000
300203303	1	226	1	1001		4		1000
300204101	1	226	1	1001		2		1000
300204102	1	226	1	1001		3		1000
300204103	1	226	1	1001		4		1000
300204201	1	226	1	1001		2		1000
300204202	1	226	1	1001		3		1000
300204203	1	226	1	1001		4		1000
300204301	1	226	1	1001		2		1000
300204302	1	226	1	1001		3		1000
300204303	1	226	1	1001		4		1000
300205101	1	226	1	1001		2		1000
300205102	1	226	1	1001		3		1000
300205103	1	226	1	1001		4		1000
300205201	1	226	1	1001		2		1000
300205202	1	226	1	1001		3		1000
300205203	1	226	1	1001		4		1000
300205301	1	226	1	1001		2		1000
300205302	1	226	1	1001		3		1000
300205303	1	226	1	1001		4		1000
300301101	1	226	1	1001		1		1000
300301102	1	226	1	1001		2		1000
300301103	1	226	1	1001		3		1000
300301201	1	226	1	1001		1		1000
300301202	1	226	1	1001		2		1000
300301203	1	226	1	1001		3		1000
300301301	1	226	1	1001		1		1000
300301302	1	226	1	1001		2		1000
300301303	1	226	1	1001		3		1000
300302101	1	226	1	1001		600		1000
300302102	1	226	1	1001		700		1000
300302103	1	226	1	1001		800		1000
300302201	1	226	1	1001		1000		1000
300302202	1	226	1	1001		1200		1000
300302203	1	226	1	1001		1400		1000
300302301	1	226	1	1001		2000		1000
300302302	1	226	1	1001		2500		1000
300302303	1	226	1	1001		3000		1000
370101101	1	317	1	1001	1	100		1000
370101102	1	317	1	1001	1	113		1000
370101103	1	317	1	1001	1	125		1000
370101104	1	317	1	1001	1	138		1000
370101105	1	317	1	1001	1	150		1000
370102101	1	317	1	1001	1	200		1000
370102102	1	317	1	1001	1	213		1000
370102103	1	317	1	1001	1	225		1000
370102104	1	317	1	1001	1	238		1000
370102105	1	317	1	1001	1	250		1000
370103101	1	317	1	1001	1	300		1000
370103102	1	317	1	1001	1	313		1000
370103103	1	317	1	1001	1	325		1000
370103104	1	317	1	1001	1	338		1000
370103105	1	317	1	1001	1	350		1000
370104101	1	317	1	1001	1	400		1000
370104102	1	317	1	1001	1	413		1000
370104103	1	317	1	1001	1	425		1000
370104104	1	317	1	1001	1	438		1000
370104105	1	317	1	1001	1	450		1000
370105101	1	317	1	1001	1	500		1000
370105102	1	317	1	1001	1	513		1000
370105103	1	317	1	1001	1	525		1000
370105104	1	317	1	1001	1	538		1000
370105105	1	317	1	1001	1	550		1000
370106101	1	317	1	1001	1	600		1000
370106102	1	317	1	1001	1	613		1000
370106103	1	317	1	1001	1	625		1000
370106104	1	317	1	1001	1	638		1000
370106105	1	317	1	1001	1	650		1000
370107101	1	317	1	1001	1	700		1000
370107102	1	317	1	1001	1	713		1000
370107103	1	317	1	1001	1	725		1000
370107104	1	317	1	1001	1	738		1000
370107105	1	317	1	1001	1	750		1000
370108101	1	317	1	1001	1	800		1000
370108102	1	317	1	1001	1	813		1000
370108103	1	317	1	1001	1	825		1000
370108104	1	317	1	1001	1	838		1000
370108105	1	317	1	1001	1	850		1000
370201101	1	317	1	1001	1	100		1000
370201102	1	317	1	1001	1	113		1000
370201103	1	317	1	1001	1	125		1000
370201104	1	317	1	1001	1	138		1000
370202101	1	317	1	1001	1	150		1000
370202102	1	317	1	1001	1	200		1000
370202103	1	317	1	1001	1	213		1000
370202104	1	317	1	1001	1	225		1000
370203101	1	317	1	1001	1	238		1000
370203102	1	317	1	1001	1	250		1000
370203103	1	317	1	1001	1	300		1000
370203104	1	317	1	1001	1	313		1000
370204101	1	317	1	1001	1	325		1000
370204102	1	317	1	1001	1	338		1000
370204103	1	317	1	1001	1	350		1000
370204104	1	317	1	1001	1	400		1000
370205101	1	317	1	1001	1	413		1000
370205102	1	317	1	1001	1	425		1000
370205103	1	317	1	1001	1	438		1000
370205104	1	317	1	1001	1	450		1000
370206101	1	317	1	1001	1	500		1000
370206102	1	317	1	1001	1	513		1000
370206103	1	317	1	1001	1	525		1000
370206104	1	317	1	1001	1	538		1000
370207101	1	317	1	1001	1	550		1000
370207102	1	317	1	1001	1	600		1000
370207103	1	317	1	1001	1	613		1000
370207104	1	317	1	1001	1	625		1000
370208101	1	317	1	1001	1	638		1000
370208102	1	317	1	1001	1	650		1000
370208103	1	317	1	1001	1	700		1000
370208104	1	317	1	1001	1	713		1000
370209101	1	317	1	1001	1	725		1000
370209102	1	317	1	1001	1	738		1000
370209103	1	317	1	1001	1	750		1000
370209104	1	317	1	1001	1	800		1000
370210101	1	317	1	1001	1	813		1000
370210102	1	317	1	1001	1	825		1000
370210103	1	317	1	1001	1	838		1000
370210104	1	317	1	1001	1	850		1000
400101101	1	227	1	1001	1	50	50	1000
400101101	2	227				1	50	1000
400101102	1	227	1	1001	1	50	50	1000
400101102	2	227				1	50	1000
400101103	1	227	1	1001	1	50	50	1000
400101103	2	227				1	50	1000
400101104	1	227	1	1001	1	50	50	1000
400101104	2	227				1	50	1000
400101105	1	227	1	1001	1	50	50	1000
400101105	2	227				1	50	1000
400101106	1	227	1	1001	1	50	50	1000
400101106	2	227				1	50	1000
400101107	1	227	1	1001	1	50	50	1000
400101107	2	227				1	50	1000
400101108	1	227	1	1001	1	50	50	1000
400101108	2	227				1	50	1000
400101109	1	227	1	1001	1	50	50	1000
400101109	2	227				1	50	1000
400101110	1	227	1	1001	1	50	50	1000
400101110	2	227				1	50	1000
400101111	1	227	1	1001	1	50	50	1000
400101111	2	227				1	50	1000
400101112	1	227	1	1001	1	50	50	1000
400101112	2	227				1	50	1000
400101113	1	227	1	1001	1	50	50	1000
400101113	2	227				1	50	1000
400101114	1	227	1	1001	1	50	50	1000
400101114	2	227				1	50	1000
400101115	1	227	1	1001	1	50	50	1000
400101115	2	227				1	50	1000
400101116	1	227	1	1001	1	50	50	1000
400101116	2	227				1	50	1000
400101117	1	227	1	1001	1	50	50	1000
400101117	2	227				1	50	1000
400101118	1	227	1	1001	1	50	50	1000
400101118	2	227				1	50	1000
400101119	1	227	1	1001	1	50	50	1000
400101119	2	227				1	50	1000
400101120	1	227	1	1001	1	50	50	1000
400101120	2	227				1	50	1000
400101121	1	227	1	1001	1	50	50	1000
400101121	2	227				1	50	1000
400101122	1	227	1	1001	1	50	50	1000
400101122	2	227				1	50	1000
400101123	1	227	1	1001	1	50	50	1000
400101123	2	227				1	50	1000
400101124	1	227	1	1001	1	50	50	1000
400101124	2	227				1	50	1000
400101125	1	227	1	1001	1	50	50	1000
400101125	2	227				1	50	1000
400101126	1	227	1	1001	1	50	50	1000
400101126	2	227				1	50	1000
400101127	1	227	1	1001	1	50	50	1000
400101127	2	227				1	50	1000
400101128	1	227	1	1001	1	50	50	1000
400101128	2	227				1	50	1000
400101129	1	227	1	1001	1	50	50	1000
400101129	2	227				1	50	1000
400101130	1	227	1	1001	1	50	50	1000
400101130	2	227				1	50	1000
400101131	1	227	1	1001	1	50	50	1000
400101131	2	227				1	50	1000
400101132	1	227	1	1001	1	50	50	1000
400101132	2	227				1	50	1000
400101133	1	227	1	1001	1	50	50	1000
400101133	2	227				1	50	1000
400101134	1	227	1	1001	1	50	50	1000
400101134	2	227				1	50	1000
400101135	1	227	1	1001	1	50	50	1000
400101135	2	227				1	50	1000
400101136	1	227	1	1001	1	50	50	1000
400101136	2	227				1	50	1000
400101137	1	227	1	1001	1	50	50	1000
400101137	2	227				1	50	1000
400101138	1	227	1	1001	1	50	50	1000
400101138	2	227				1	50	1000
400101139	1	227	1	1001	1	50	50	1000
400101139	2	227				1	50	1000
400101140	1	227	1	1001	1	50	50	1000
400101140	2	227				1	50	1000
400101201	1	227	1	1001	1	100	50	1000
400101201	2	227				1	50	1000
400101202	1	227	1	1001	1	100	50	1000
400101202	2	227				1	50	1000
400101203	1	227	1	1001	1	100	50	1000
400101203	2	227				1	50	1000
400101204	1	227	1	1001	1	100	50	1000
400101204	2	227				1	50	1000
400101205	1	227	1	1001	1	100	50	1000
400101205	2	227				1	50	1000
400101206	1	227	1	1001	1	100	50	1000
400101206	2	227				1	50	1000
400101207	1	227	1	1001	1	100	50	1000
400101207	2	227				1	50	1000
400101208	1	227	1	1001	1	100	50	1000
400101208	2	227				1	50	1000
400101209	1	227	1	1001	1	100	50	1000
400101209	2	227				1	50	1000
400101210	1	227	1	1001	1	100	50	1000
400101210	2	227				1	50	1000
400101211	1	227	1	1001	1	100	50	1000
400101211	2	227				1	50	1000
400101212	1	227	1	1001	1	100	50	1000
400101212	2	227				1	50	1000
400101213	1	227	1	1001	1	100	50	1000
400101213	2	227				1	50	1000
400101214	1	227	1	1001	1	100	50	1000
400101214	2	227				1	50	1000
400101215	1	227	1	1001	1	100	50	1000
400101215	2	227				1	50	1000
400101216	1	227	1	1001	1	100	50	1000
400101216	2	227				1	50	1000
400101217	1	227	1	1001	1	100	50	1000
400101217	2	227				1	50	1000
400101218	1	227	1	1001	1	100	50	1000
400101218	2	227				1	50	1000
400101219	1	227	1	1001	1	100	50	1000
400101219	2	227				1	50	1000
400101220	1	227	1	1001	1	100	50	1000
400101220	2	227				1	50	1000
400101221	1	227	1	1001	1	100	50	1000
400101221	2	227				1	50	1000
400101222	1	227	1	1001	1	100	50	1000
400101222	2	227				1	50	1000
400101223	1	227	1	1001	1	100	50	1000
400101223	2	227				1	50	1000
400101224	1	227	1	1001	1	100	50	1000
400101224	2	227				1	50	1000
400101225	1	227	1	1001	1	100	50	1000
400101225	2	227				1	50	1000
400101226	1	227	1	1001	1	100	50	1000
400101226	2	227				1	50	1000
400101227	1	227	1	1001	1	100	50	1000
400101227	2	227				1	50	1000
400101228	1	227	1	1001	1	100	50	1000
400101228	2	227				1	50	1000
400101229	1	227	1	1001	1	100	50	1000
400101229	2	227				1	50	1000
400101230	1	227	1	1001	1	100	50	1000
400101230	2	227				1	50	1000
400101231	1	227	1	1001	1	100	50	1000
400101231	2	227				1	50	1000
400101232	1	227	1	1001	1	100	50	1000
400101232	2	227				1	50	1000
400101233	1	227	1	1001	1	100	50	1000
400101233	2	227				1	50	1000
400101234	1	227	1	1001	1	100	50	1000
400101234	2	227				1	50	1000
400101235	1	227	1	1001	1	100	50	1000
400101235	2	227				1	50	1000
400101236	1	227	1	1001	1	100	50	1000
400101236	2	227				1	50	1000
400101237	1	227	1	1001	1	100	50	1000
400101237	2	227				1	50	1000
400101238	1	227	1	1001	1	100	50	1000
400101238	2	227				1	50	1000
400101239	1	227	1	1001	1	100	50	1000
400101239	2	227				1	50	1000
400101240	1	227	1	1001	1	100	50	1000
400101240	2	227				1	50	1000
400101301	1	227	1	1001	1	150	50	1000
400101301	2	227				1	50	1000
400101302	1	227	1	1001	1	150	50	1000
400101302	2	227				1	50	1000
400101303	1	227	1	1001	1	150	50	1000
400101303	2	227				1	50	1000
400101304	1	227	1	1001	1	150	50	1000
400101304	2	227				1	50	1000
400101305	1	227	1	1001	1	150	50	1000
400101305	2	227				1	50	1000
400101306	1	227	1	1001	1	150	50	1000
400101306	2	227				1	50	1000
400101307	1	227	1	1001	1	150	50	1000
400101307	2	227				1	50	1000
400101308	1	227	1	1001	1	150	50	1000
400101308	2	227				1	50	1000
400101309	1	227	1	1001	1	150	50	1000
400101309	2	227				1	50	1000
400101310	1	227	1	1001	1	150	50	1000
400101310	2	227				1	50	1000
400101311	1	227	1	1001	1	150	50	1000
400101311	2	227				1	50	1000
400101312	1	227	1	1001	1	150	50	1000
400101312	2	227				1	50	1000
400101313	1	227	1	1001	1	150	50	1000
400101313	2	227				1	50	1000
400101314	1	227	1	1001	1	150	50	1000
400101314	2	227				1	50	1000
400101315	1	227	1	1001	1	150	50	1000
400101315	2	227				1	50	1000
400101316	1	227	1	1001	1	150	50	1000
400101316	2	227				1	50	1000
400101317	1	227	1	1001	1	150	50	1000
400101317	2	227				1	50	1000
400101318	1	227	1	1001	1	150	50	1000
400101318	2	227				1	50	1000
400101319	1	227	1	1001	1	150	50	1000
400101319	2	227				1	50	1000
400101320	1	227	1	1001	1	150	50	1000
400101320	2	227				1	50	1000
400101321	1	227	1	1001	1	150	50	1000
400101321	2	227				1	50	1000
400101322	1	227	1	1001	1	150	50	1000
400101322	2	227				1	50	1000
400101323	1	227	1	1001	1	150	50	1000
400101323	2	227				1	50	1000
400101324	1	227	1	1001	1	150	50	1000
400101324	2	227				1	50	1000
400101325	1	227	1	1001	1	150	50	1000
400101325	2	227				1	50	1000
400101326	1	227	1	1001	1	150	50	1000
400101326	2	227				1	50	1000
400101327	1	227	1	1001	1	150	50	1000
400101327	2	227				1	50	1000
400101328	1	227	1	1001	1	150	50	1000
400101328	2	227				1	50	1000
400101329	1	227	1	1001	1	150	50	1000
400101329	2	227				1	50	1000
400101330	1	227	1	1001	1	150	50	1000
400101330	2	227				1	50	1000
400101331	1	227	1	1001	1	150	50	1000
400101331	2	227				1	50	1000
400101332	1	227	1	1001	1	150	50	1000
400101332	2	227				1	50	1000
400101333	1	227	1	1001	1	150	50	1000
400101333	2	227				1	50	1000
400101334	1	227	1	1001	1	150	50	1000
400101334	2	227				1	50	1000
400101335	1	227	1	1001	1	150	50	1000
400101335	2	227				1	50	1000
400101336	1	227	1	1001	1	150	50	1000
400101336	2	227				1	50	1000
400101337	1	227	1	1001	1	150	50	1000
400101337	2	227				1	50	1000
400101338	1	227	1	1001	1	150	50	1000
400101338	2	227				1	50	1000
400101339	1	227	1	1001	1	150	50	1000
400101339	2	227				1	50	1000
400101340	1	227	1	1001	1	150	50	1000
400101340	2	227				1	50	1000
400102101	1	227	1	1001	1	100	50	1000
400102101	2	227				1	50	1000
400102102	1	227	1	1001	1	100	50	1000
400102102	2	227				1	50	1000
400102103	1	227	1	1001	1	100	50	1000
400102103	2	227				1	50	1000
400102104	1	227	1	1001	1	100	50	1000
400102104	2	227				1	50	1000
400102105	1	227	1	1001	1	100	50	1000
400102105	2	227				1	50	1000
400102106	1	227	1	1001	1	100	50	1000
400102106	2	227				1	50	1000
400102107	1	227	1	1001	1	100	50	1000
400102107	2	227				1	50	1000
400102108	1	227	1	1001	1	100	50	1000
400102108	2	227				1	50	1000
400102109	1	227	1	1001	1	100	50	1000
400102109	2	227				1	50	1000
400102110	1	227	1	1001	1	100	50	1000
400102110	2	227				1	50	1000
400102111	1	227	1	1001	1	100	50	1000
400102111	2	227				1	50	1000
400102112	1	227	1	1001	1	100	50	1000
400102112	2	227				1	50	1000
400102113	1	227	1	1001	1	100	50	1000
400102113	2	227				1	50	1000
400102114	1	227	1	1001	1	100	50	1000
400102114	2	227				1	50	1000
400102115	1	227	1	1001	1	100	50	1000
400102115	2	227				1	50	1000
400102116	1	227	1	1001	1	100	50	1000
400102116	2	227				1	50	1000
400102117	1	227	1	1001	1	100	50	1000
400102117	2	227				1	50	1000
400102118	1	227	1	1001	1	100	50	1000
400102118	2	227				1	50	1000
400102119	1	227	1	1001	1	100	50	1000
400102119	2	227				1	50	1000
400102120	1	227	1	1001	1	100	50	1000
400102120	2	227				1	50	1000
400102121	1	227	1	1001	1	100	50	1000
400102121	2	227				1	50	1000
400102122	1	227	1	1001	1	100	50	1000
400102122	2	227				1	50	1000
400102123	1	227	1	1001	1	100	50	1000
400102123	2	227				1	50	1000
400102124	1	227	1	1001	1	100	50	1000
400102124	2	227				1	50	1000
400102125	1	227	1	1001	1	100	50	1000
400102125	2	227				1	50	1000
400102126	1	227	1	1001	1	100	50	1000
400102126	2	227				1	50	1000
400102127	1	227	1	1001	1	100	50	1000
400102127	2	227				1	50	1000
400102128	1	227	1	1001	1	100	50	1000
400102128	2	227				1	50	1000
400102129	1	227	1	1001	1	100	50	1000
400102129	2	227				1	50	1000
400102130	1	227	1	1001	1	100	50	1000
400102130	2	227				1	50	1000
400102131	1	227	1	1001	1	100	50	1000
400102131	2	227				1	50	1000
400102132	1	227	1	1001	1	100	50	1000
400102132	2	227				1	50	1000
400102133	1	227	1	1001	1	100	50	1000
400102133	2	227				1	50	1000
400102134	1	227	1	1001	1	100	50	1000
400102134	2	227				1	50	1000
400102135	1	227	1	1001	1	100	50	1000
400102135	2	227				1	50	1000
400102136	1	227	1	1001	1	100	50	1000
400102136	2	227				1	50	1000
400102137	1	227	1	1001	1	100	50	1000
400102137	2	227				1	50	1000
400102138	1	227	1	1001	1	100	50	1000
400102138	2	227				1	50	1000
400102139	1	227	1	1001	1	100	50	1000
400102139	2	227				1	50	1000
400102140	1	227	1	1001	1	100	50	1000
400102140	2	227				1	50	1000
400102201	1	227	1	1001	1	200	50	1000
400102201	2	227				1	50	1000
400102202	1	227	1	1001	1	200	50	1000
400102202	2	227				1	50	1000
400102203	1	227	1	1001	1	200	50	1000
400102203	2	227				1	50	1000
400102204	1	227	1	1001	1	200	50	1000
400102204	2	227				1	50	1000
400102205	1	227	1	1001	1	200	50	1000
400102205	2	227				1	50	1000
400102206	1	227	1	1001	1	200	50	1000
400102206	2	227				1	50	1000
400102207	1	227	1	1001	1	200	50	1000
400102207	2	227				1	50	1000
400102208	1	227	1	1001	1	200	50	1000
400102208	2	227				1	50	1000
400102209	1	227	1	1001	1	200	50	1000
400102209	2	227				1	50	1000
400102210	1	227	1	1001	1	200	50	1000
400102210	2	227				1	50	1000
400102211	1	227	1	1001	1	200	50	1000
400102211	2	227				1	50	1000
400102212	1	227	1	1001	1	200	50	1000
400102212	2	227				1	50	1000
400102213	1	227	1	1001	1	200	50	1000
400102213	2	227				1	50	1000
400102214	1	227	1	1001	1	200	50	1000
400102214	2	227				1	50	1000
400102215	1	227	1	1001	1	200	50	1000
400102215	2	227				1	50	1000
400102216	1	227	1	1001	1	200	50	1000
400102216	2	227				1	50	1000
400102217	1	227	1	1001	1	200	50	1000
400102217	2	227				1	50	1000
400102218	1	227	1	1001	1	200	50	1000
400102218	2	227				1	50	1000
400102219	1	227	1	1001	1	200	50	1000
400102219	2	227				1	50	1000
400102220	1	227	1	1001	1	200	50	1000
400102220	2	227				1	50	1000
400102221	1	227	1	1001	1	200	50	1000
400102221	2	227				1	50	1000
400102222	1	227	1	1001	1	200	50	1000
400102222	2	227				1	50	1000
400102223	1	227	1	1001	1	200	50	1000
400102223	2	227				1	50	1000
400102224	1	227	1	1001	1	200	50	1000
400102224	2	227				1	50	1000
400102225	1	227	1	1001	1	200	50	1000
400102225	2	227				1	50	1000
400102226	1	227	1	1001	1	200	50	1000
400102226	2	227				1	50	1000
400102227	1	227	1	1001	1	200	50	1000
400102227	2	227				1	50	1000
400102228	1	227	1	1001	1	200	50	1000
400102228	2	227				1	50	1000
400102229	1	227	1	1001	1	200	50	1000
400102229	2	227				1	50	1000
400102230	1	227	1	1001	1	200	50	1000
400102230	2	227				1	50	1000
400102231	1	227	1	1001	1	200	50	1000
400102231	2	227				1	50	1000
400102232	1	227	1	1001	1	200	50	1000
400102232	2	227				1	50	1000
400102233	1	227	1	1001	1	200	50	1000
400102233	2	227				1	50	1000
400102234	1	227	1	1001	1	200	50	1000
400102234	2	227				1	50	1000
400102235	1	227	1	1001	1	200	50	1000
400102235	2	227				1	50	1000
400102236	1	227	1	1001	1	200	50	1000
400102236	2	227				1	50	1000
400102237	1	227	1	1001	1	200	50	1000
400102237	2	227				1	50	1000
400102238	1	227	1	1001	1	200	50	1000
400102238	2	227				1	50	1000
400102239	1	227	1	1001	1	200	50	1000
400102239	2	227				1	50	1000
400102240	1	227	1	1001	1	200	50	1000
400102240	2	227				1	50	1000
400102301	1	227	1	1001	1	300	50	1000
400102301	2	227				1	50	1000
400102302	1	227	1	1001	1	300	50	1000
400102302	2	227				1	50	1000
400102303	1	227	1	1001	1	300	50	1000
400102303	2	227				1	50	1000
400102304	1	227	1	1001	1	300	50	1000
400102304	2	227				1	50	1000
400102305	1	227	1	1001	1	300	50	1000
400102305	2	227				1	50	1000
400102306	1	227	1	1001	1	300	50	1000
400102306	2	227				1	50	1000
400102307	1	227	1	1001	1	300	50	1000
400102307	2	227				1	50	1000
400102308	1	227	1	1001	1	300	50	1000
400102308	2	227				1	50	1000
400102309	1	227	1	1001	1	300	50	1000
400102309	2	227				1	50	1000
400102310	1	227	1	1001	1	300	50	1000
400102310	2	227				1	50	1000
400102311	1	227	1	1001	1	300	50	1000
400102311	2	227				1	50	1000
400102312	1	227	1	1001	1	300	50	1000
400102312	2	227				1	50	1000
400102313	1	227	1	1001	1	300	50	1000
400102313	2	227				1	50	1000
400102314	1	227	1	1001	1	300	50	1000
400102314	2	227				1	50	1000
400102315	1	227	1	1001	1	300	50	1000
400102315	2	227				1	50	1000
400102316	1	227	1	1001	1	300	50	1000
400102316	2	227				1	50	1000
400102317	1	227	1	1001	1	300	50	1000
400102317	2	227				1	50	1000
400102318	1	227	1	1001	1	300	50	1000
400102318	2	227				1	50	1000
400102319	1	227	1	1001	1	300	50	1000
400102319	2	227				1	50	1000
400102320	1	227	1	1001	1	300	50	1000
400102320	2	227				1	50	1000
400102321	1	227	1	1001	1	450	50	1000
400102321	2	227				1	50	1000
400102322	1	227	1	1001	1	450	50	1000
400102322	2	227				1	50	1000
400102323	1	227	1	1001	1	450	50	1000
400102323	2	227				1	50	1000
400102324	1	227	1	1001	1	450	50	1000
400102324	2	227				1	50	1000
400102325	1	227	1	1001	1	450	50	1000
400102325	2	227				1	50	1000
400102326	1	227	1	1001	1	450	50	1000
400102326	2	227				1	50	1000
400102327	1	227	1	1001	1	450	50	1000
400102327	2	227				1	50	1000
400102328	1	227	1	1001	1	450	50	1000
400102328	2	227				1	50	1000
400102329	1	227	1	1001	1	450	50	1000
400102329	2	227				1	50	1000
400102330	1	227	1	1001	1	450	50	1000
400102330	2	227				1	50	1000
400102331	1	227	1	1001	1	450	50	1000
400102331	2	227				1	50	1000
400102332	1	227	1	1001	1	450	50	1000
400102332	2	227				1	50	1000
400102333	1	227	1	1001	1	450	50	1000
400102333	2	227				1	50	1000
400102334	1	227	1	1001	1	450	50	1000
400102334	2	227				1	50	1000
400102335	1	227	1	1001	1	450	50	1000
400102335	2	227				1	50	1000
400102336	1	227	1	1001	1	450	50	1000
400102336	2	227				1	50	1000
400102337	1	227	1	1001	1	450	50	1000
400102337	2	227				1	50	1000
400102338	1	227	1	1001	1	450	50	1000
400102338	2	227				1	50	1000
400102339	1	227	1	1001	1	450	50	1000
400102339	2	227				1	50	1000
400102340	1	227	1	1001	1	450	50	1000
400102340	2	227				1	50	1000
400103101	1	227	1	1001	1	150	50	1000
400103101	2	227				1	50	1000
400103102	1	227	1	1001	1	150	50	1000
400103102	2	227				1	50	1000
400103103	1	227	1	1001	1	150	50	1000
400103103	2	227				1	50	1000
400103104	1	227	1	1001	1	150	50	1000
400103104	2	227				1	50	1000
400103105	1	227	1	1001	1	150	50	1000
400103105	2	227				1	50	1000
400103106	1	227	1	1001	1	150	50	1000
400103106	2	227				1	50	1000
400103107	1	227	1	1001	1	150	50	1000
400103107	2	227				1	50	1000
400103108	1	227	1	1001	1	150	50	1000
400103108	2	227				1	50	1000
400103109	1	227	1	1001	1	150	50	1000
400103109	2	227				1	50	1000
400103110	1	227	1	1001	1	150	50	1000
400103110	2	227				1	50	1000
400103111	1	227	1	1001	1	150	50	1000
400103111	2	227				1	50	1000
400103112	1	227	1	1001	1	150	50	1000
400103112	2	227				1	50	1000
400103113	1	227	1	1001	1	150	50	1000
400103113	2	227				1	50	1000
400103114	1	227	1	1001	1	150	50	1000
400103114	2	227				1	50	1000
400103115	1	227	1	1001	1	150	50	1000
400103115	2	227				1	50	1000
400103116	1	227	1	1001	1	150	50	1000
400103116	2	227				1	50	1000
400103117	1	227	1	1001	1	150	50	1000
400103117	2	227				1	50	1000
400103118	1	227	1	1001	1	150	50	1000
400103118	2	227				1	50	1000
400103119	1	227	1	1001	1	150	50	1000
400103119	2	227				1	50	1000
400103120	1	227	1	1001	1	150	50	1000
400103120	2	227				1	50	1000
400103121	1	227	1	1001	1	150	50	1000
400103121	2	227				1	50	1000
400103122	1	227	1	1001	1	150	50	1000
400103122	2	227				1	50	1000
400103123	1	227	1	1001	1	150	50	1000
400103123	2	227				1	50	1000
400103124	1	227	1	1001	1	150	50	1000
400103124	2	227				1	50	1000
400103125	1	227	1	1001	1	150	50	1000
400103125	2	227				1	50	1000
400103126	1	227	1	1001	1	150	50	1000
400103126	2	227				1	50	1000
400103127	1	227	1	1001	1	150	50	1000
400103127	2	227				1	50	1000
400103128	1	227	1	1001	1	150	50	1000
400103128	2	227				1	50	1000
400103129	1	227	1	1001	1	150	50	1000
400103129	2	227				1	50	1000
400103130	1	227	1	1001	1	150	50	1000
400103130	2	227				1	50	1000
400103131	1	227	1	1001	1	150	50	1000
400103131	2	227				1	50	1000
400103132	1	227	1	1001	1	150	50	1000
400103132	2	227				1	50	1000
400103133	1	227	1	1001	1	150	50	1000
400103133	2	227				1	50	1000
400103134	1	227	1	1001	1	150	50	1000
400103134	2	227				1	50	1000
400103135	1	227	1	1001	1	150	50	1000
400103135	2	227				1	50	1000
400103136	1	227	1	1001	1	150	50	1000
400103136	2	227				1	50	1000
400103137	1	227	1	1001	1	150	50	1000
400103137	2	227				1	50	1000
400103138	1	227	1	1001	1	150	50	1000
400103138	2	227				1	50	1000
400103139	1	227	1	1001	1	150	50	1000
