id	sort_id	product_id	tab_id	type	dia_sale	pay	pay_item_id	mileage_grade	group_id	group_seq	name_text_id	description_text_id	detail_img_id	detail_text_id	img_id	reward_id	price	stock	restock_type	restock_interval	restock_date	is_limit	purchased_shop_id	start_date	open_date	close_date
200268	86		120	21		5	1012				397	20076	25171003	20076	25171003	1600200268	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200269	87		120	21		5	1012				398	20076	25171003	20076	25171003	1600200269	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200270	88		120	21		5	1012				399	20076	25171003	20076	25171003	1600200270	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200271	89		120	21		5	1012				400	20076	25171003	20076	25171003	1600200271	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200272	90		120	21		5	1012				401	20076	25171003	20076	25171003	1600200272	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200273	91		120	21		5	1012				402	20076	25171003	20076	25171003	1600200273	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200274	92		120	21		5	1012				403	20076	25171003	20076	25171003	1600200274	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200275	93		120	21		5	1012				404	20076	25171003	20076	25171003	1600200275	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200276	94		120	21		5	1012				405	20076	25171003	20076	25171003	1600200276	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200277	95		120	21		5	1012				406	20076	25171003	20076	25171003	1600200277	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200278	96		120	21		5	1012				407	20076	25171003	20076	25171003	1600200278	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200279	97		120	21		5	1012				408	20076	25171003	20076	25171003	1600200279	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200280	98		120	21		5	1012				409	20076	25171003	20076	25171003	1600200280	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200281	99		120	21		5	1012				410	20076	25171003	20076	25171003	1600200281	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200282	100		120	21		5	1012				411	20076	25171003	20076	25171003	1600200282	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200283	101		120	21		5	1012				412	20076	25171003	20076	25171003	1600200283	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200284	102		120	21		5	1012				413	20076	25171004	20076	25171004	1600200284	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200285	103		120	21		5	1012				414	20076	25171004	20076	25171004	1600200285	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200286	104		120	21		5	1012				415	20076	25171004	20076	25171004	1600200286	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200287	105		120	21		5	1012				416	20076	25171004	20076	25171004	1600200287	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200288	106		120	21		5	1012				417	20076	25171004	20076	25171004	1600200288	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200289	107		120	21		5	1012				418	20076	25171004	20076	25171004	1600200289	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200290	108		120	21		5	1012				419	20076	25171004	20076	25171004	1600200290	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200291	109		120	21		5	1012				420	20076	25171005	20076	25171005	1600200291	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200292	110		120	21		5	1012				421	20076	25171005	20076	25171005	1600200292	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200293	111		120	21		5	1012				422	20076	25171005	20076	25171005	1600200293	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200294	112		120	21		5	1012				423	20076	25171006	20076	25171006	1600200294	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200295	113		120	21		5	1012				424	20076	25171006	20076	25171006	1600200295	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200296	114		120	21		5	1012				425	20076	25171006	20076	25171006	1600200296	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200297	115		120	21		5	1012				426	20076	25171007	20076	25171007	1600200297	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200298	116		120	21		5	1012				427	20076	25171007	20076	25171007	1600200298	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200299	117		120	21		5	1012				428	20076	25171008	20076	25171008	1600200299	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200300	118		120	21		5	1012				429	20076	25171008	20076	25171008	1600200300	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200301	119		120	21		5	1012				430	20076	25171008	20076	25171008	1600200301	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200302	120		120	21		5	1012				431	20076	25171008	20076	25171008	1600200302	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200303	121		120	21		5	1012				432	20076	25171008	20076	25171008	1600200303	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200304	122		120	21		5	1012				433	20076	25171008	20076	25171008	1600200304	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200305	123		120	21		5	1012				434	20076	25171008	20076	25171008	1600200305	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200306	124		120	21		5	1012				435	20076	25171008	20076	25171008	1600200306	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200307	125		120	21		5	1012				436	20076	25171009	20076	25171009	1600200307	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200308	126		120	21		5	1012				437	20076	25171009	20076	25171009	1600200308	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200309	127		120	21		5	1012				438	20076	25171009	20076	25171009	1600200309	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200310	128		120	21		5	1012				439	20076	25171009	20076	25171009	1600200310	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200311	129		120	21		5	1012				440	20076	25171010	20076	25171010	1600200311	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200312	130		120	21		5	1012				441	20076	25171010	20076	25171010	1600200312	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200313	131		120	21		5	1012				442	20076	25171010	20076	25171010	1600200313	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200314	132		120	21		5	1012				443	20076	25171010	20076	25171010	1600200314	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200315	133		120	21		5	1012				444	20076	25171010	20076	25171010	1600200315	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200316	134		120	21		5	1012				445	20076	25171011	20076	25171011	1600200316	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200317	135		120	21		5	1012				446	20076	25171011	20076	25171011	1600200317	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200318	136		120	21		5	1012				447	20076	25171011	20076	25171011	1600200318	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200319	137		120	21		5	1012				448	20076	25171011	20076	25171011	1600200319	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200320	138		120	21		5	1012				449	20076	25171011	20076	25171011	1600200320	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200321	139		120	21		5	1012				450	20076	25171011	20076	25171011	1600200321	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200322	140		120	21		5	1012				451	20076	25171011	20076	25171011	1600200322	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200323	141		120	21		5	1012				452	20076	25171011	20076	25171011	1600200323	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200324	142		120	21		5	1012				453	20076	25171011	20076	25171011	1600200324	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200325	143		120	21		5	1012				454	20076	25171011	20076	25171011	1600200325	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200326	144		120	21		5	1012				455	20076	25171011	20076	25171011	1600200326	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200327	145		120	21		5	1012				456	20076	25171011	20076	25171011	1600200327	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200328	146		120	21		5	1012				457	20076	25171011	20076	25171011	1600200328	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200329	147		120	21		5	1012				458	20076	25171011	20076	25171011	1600200329	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200330	148		120	21		5	1012				459	20076	25171011	20076	25171011	1600200330	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200331	149		120	21		5	1012				460	20076	25171011	20076	25171011	1600200331	10	20	1		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200332	1		36	12		5	1009				65	20058	25107001	20058	25107001	1600200332	250	1	5		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200333	1		37	11		5	1008				65	20058	25107001	20058	25107001	1600200333	5000	1	5		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200334	2		111	21		5	1012				461	20077	13010010	20077	13010010	1600200334	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200335	3		111	21		5	1012				462	20077	13010030	20077	13010030	1600200335	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200336	3		111	21		5	1012				463	20077	13010040	20077	13010040	1600200336	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200337	3		111	21		5	1012				464	20077	13010060	20077	13010060	1600200337	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200338	2		111	21		5	1012				465	20077	13010070	20077	13010070	1600200338	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200339	1		111	21		5	1012				466	20077	13010080	20077	13010080	1600200339	12000		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200340	1		111	21		5	1012				467	20077	13010130	20077	13010130	1600200340	12000		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200341	2		111	21		5	1012				468	20077	13010140	20077	13010140	1600200341	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200342	3		111	21		5	1012				469	20077	13010200	20077	13010200	1600200342	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200343	2		111	21		5	1012				470	20077	13010220	20077	13010220	1600200343	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200344	3		111	21		5	1012				471	20077	13010230	20077	13010230	1600200344	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200345	2		111	21		5	1012				472	20077	13010240	20077	13010240	1600200345	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200346	3		111	21		5	1012				473	20077	13010250	20077	13010250	1600200346	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200347	3		111	21		5	1012				474	20077	13010260	20077	13010260	1600200347	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200348	1		111	21		5	1012				475	20077	13010270	20077	13010270	1600200348	12000		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200349	2		111	21		5	1012				476	20077	13010280	20077	13010280	1600200349	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200350	2		111	21		5	1012				477	20077	13010290	20077	13010290	1600200350	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200351	2		111	21		5	1012				478	20077	13010300	20077	13010300	1600200351	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200352	3		111	21		5	1012				479	20077	13010310	20077	13010310	1600200352	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200353	2		111	21		5	1012				480	20077	13010320	20077	13010320	1600200353	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200354	2		111	21		5	1012				481	20077	13010330	20077	13010330	1600200354	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200355	2		111	21		5	1012				482	20077	13010340	20077	13010340	1600200355	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200356	2		111	21		5	1012				483	20077	13010350	20077	13010350	1600200356	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200357	2		111	21		5	1012				484	20077	13010360	20077	13010360	1600200357	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200358	2		111	21		5	1012				485	20077	13010370	20077	13010370	1600200358	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200359	1		111	21		5	1012				486	20077	13010380	20077	13010380	1600200359	12000		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200360	1		111	21		5	1012				487	20077	13010390	20077	13010390	1600200360	12000		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200361	2		111	21		5	1012				488	20077	13010400	20077	13010400	1600200361	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200362	3		111	21		5	1012				489	20077	13010410	20077	13010410	1600200362	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200363	3		111	21		5	1012				490	20077	13010420	20077	13010420	1600200363	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200364	3		111	21		5	1012				491	20077	13010430	20077	13010430	1600200364	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200365	2		111	21		5	1012				492	20077	13010440	20077	13010440	1600200365	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200366	2		111	21		5	1012				493	20077	13010470	20077	13010470	1600200366	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200367	2		112	21		5	1012				494	20077	13020010	20077	13020010	1600200367	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200368	2		112	21		5	1012				495	20077	13020020	20077	13020020	1600200368	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200369	3		112	21		5	1012				496	20077	13020030	20077	13020030	1600200369	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200370	3		112	21		5	1012				497	20077	13020040	20077	13020040	1600200370	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200371	3		112	21		5	1012				498	20077	13020050	20077	13020050	1600200371	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200372	2		112	21		5	1012				499	20077	13020060	20077	13020060	1600200372	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200373	2		112	21		5	1012				500	20077	13020070	20077	13020070	1600200373	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200374	2		112	21		5	1012				501	20077	13020100	20077	13020100	1600200374	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200375	3		112	21		5	1012				502	20077	13020140	20077	13020140	1600200375	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200376	3		112	21		5	1012				503	20077	13020150	20077	13020150	1600200376	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200377	3		112	21		5	1012				504	20077	13020160	20077	13020160	1600200377	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200378	3		112	21		5	1012				505	20077	13020170	20077	13020170	1600200378	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200379	3		112	21		5	1012				506	20077	13020190	20077	13020190	1600200379	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200380	2		112	21		5	1012				507	20077	13020210	20077	13020210	1600200380	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200381	2		112	21		5	1012				508	20077	13020220	20077	13020220	1600200381	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200382	2		112	21		5	1012				509	20077	13020230	20077	13020230	1600200382	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200383	2		112	21		5	1012				510	20077	13030010	20077	13030010	1600200383	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200384	3		112	21		5	1012				511	20077	13030020	20077	13030020	1600200384	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200385	3		112	21		5	1012				512	20077	13030030	20077	13030030	1600200385	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200386	2		112	21		5	1012				513	20077	13030050	20077	13030050	1600200386	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200387	2		112	21		5	1012				514	20077	13030060	20077	13030060	1600200387	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200388	2		112	21		5	1012				515	20077	13030090	20077	13030090	1600200388	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200389	2		112	21		5	1012				516	20077	13030100	20077	13030100	1600200389	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200390	2		112	21		5	1012				517	20077	13030140	20077	13030140	1600200390	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200391	3		113	21		5	1012				518	20077	13040050	20077	13040050	1600200391	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200392	2		113	21		5	1012				519	20077	13040070	20077	13040070	1600200392	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200393	3		113	21		5	1012				520	20077	13040080	20077	13040080	1600200393	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200394	2		113	21		5	1012				521	20077	13040100	20077	13040100	1600200394	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200395	3		113	21		5	1012				522	20077	13040120	20077	13040120	1600200395	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200396	2		113	21		5	1012				523	20077	13040130	20077	13040130	1600200396	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200397	2		113	21		5	1012				524	20077	13040140	20077	13040140	1600200397	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200398	3		113	21		5	1012				525	20077	13040150	20077	13040150	1600200398	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200399	3		113	21		5	1012				526	20077	13040160	20077	13040160	1600200399	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200400	3		113	21		5	1012				527	20077	13040170	20077	13040170	1600200400	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200401	3		113	21		5	1012				528	20077	13040180	20077	13040180	1600200401	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200402	3		113	21		5	1012				529	20077	13040190	20077	13040190	1600200402	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200403	3		113	21		5	1012				530	20077	13040210	20077	13040210	1600200403	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200404	3		113	21		5	1012				531	20077	13040220	20077	13040220	1600200404	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200405	3		113	21		5	1012				532	20077	13040260	20077	13040260	1600200405	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200406	2		113	21		5	1012				533	20077	13040280	20077	13040280	1600200406	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200407	2		113	21		5	1012				534	20077	13040300	20077	13040300	1600200407	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200408	2		113	21		5	1012				535	20077	13040310	20077	13040310	1600200408	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200409	2		113	21		5	1012				536	20077	13040320	20077	13040320	1600200409	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200410	3		113	21		5	1012				537	20077	13040330	20077	13040330	1600200410	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200411	3		113	21		5	1012				538	20077	13040340	20077	13040340	1600200411	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200412	2		113	21		5	1012				539	20077	13040350	20077	13040350	1600200412	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200413	2		113	21		5	1012				540	20077	13040360	20077	13040360	1600200413	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200414	2		113	21		5	1012				541	20077	13040370	20077	13040370	1600200414	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200415	3		113	21		5	1012				542	20077	13040380	20077	13040380	1600200415	500		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200416	2		113	21		5	1012				543	20077	13040390	20077	13040390	1600200416	2200		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
200417	1		113	21		5	1012				544	20077	13040400	20077	13040400	1600200417	12000		4		2100-12-31 00:00:00			2020-01-01 00:00:00	2020-01-01 00:00:00	2100-12-31 23:59:59
