id	sort_id	name_text_id	description_text_id	type	value	target_id	rarity	feature_id	season_id	team_battle_event_id	resource_id	duration	expire	price	disp_flag	real_incentive	exchange_item_id	open_date	close_date
3010364	3010364	30103641	30100102	7	85010364	6	2				27310364			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010365	3010365	30103651	30100102	7	85010365	6	2				27310365			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010366	3010366	30103661	30100102	7	85010366	6	2				27310366			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010367	3010367	30103671	30100102	7	85010367	6	2				27310367			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010368	3010368	30103681	30100102	7	85010368	6	2				27310368			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010369	3010369	30103691	30100102	7	85010369	6	2				27310369			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010370	3010370	30103701	30100102	7	85010370	6	2				27310370			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010371	3010371	30103711	30100102	7	85010371	6	2				27310371			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010372	3010372	30103721	30100102	7	85010372	6	2				27310372			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010373	3010373	30103731	30100102	7	85010373	6	2				27310373			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010374	3010374	30103741	30100102	7	85010374	6	2				27310374			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010375	3010375	30103751	30100102	7	85010375	6	2				27310375			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010376	3010376	30103761	30100102	7	85010376	6	2				27310376			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010377	3010377	30103771	30100102	7	85010377	6	2				27310377			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010378	3010378	30103781	30100102	7	85010378	6	2				27310378			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010379	3010379	30103791	30100102	7	85010379	6	2				27310379			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010380	3010380	30103801	30100102	7	85010380	6	3				27310380			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010381	3010381	30103811	30100102	7	85010381	6	3				27310381			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010382	3010382	30103821	30100102	7	85010382	6	3				27310382			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010383	3010383	30103831	30100102	7	85010383	6	3				27310383			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010384	3010384	30103841	30100102	7	85010384	6	3				27310384			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010385	3010385	30103851	30100102	7	85010385	6	3				27310385			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010386	3010386	30103861	30100102	7	85010386	6	3				27310386			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010387	3010387	30103871	30100102	7	85010387	6	3				27310387			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010388	3010388	30103881	30100102	7	85010388	6	3				27310388			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010389	3010389	30103891	30100102	7	85010389	6	3				27310389			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010390	3010390	30103901	30100102	7	85010390	6	3				27310390			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010391	3010391	30103911	30100102	7	85010391	6	3				27310391			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010392	3010392	30103921	30100102	7	85010392	6	3				27310392			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010393	3010393	30103931	30100102	7	85010393	6	3				27310393			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010394	3010394	30103941	30100102	7	85010394	6	3				27310394			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010395	3010395	30103951	30100102	7	85010395	6	3				27310395			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010396	3010396	30103961	30100102	7	85010396	6	3				27310396			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010397	3010397	30103971	30100102	7	85010397	6	3				27310397			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010398	3010398	30103981	30100102	7	85010398	6	3				27310398			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010399	3010399	30103991	30100102	7	85010399	6	3				27310399			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010400	3010400	30104001	30100102	7	85010400	6	2				27310400			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010401	3010401	30104011	30100102	7	85010401	6	2				27310401			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010402	3010402	30104021	30100102	7	85010402	6	2				27310402			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010403	3010403	30104031	30100102	7	85010403	6	2				27310403			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010404	3010404	30104041	30100102	7	85010404	6	2				27310404			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010405	3010405	30104051	30100102	7	85010405	6	2				27310405			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010406	3010406	30104061	30100102	7	85010406	6	2				27310406			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010407	3010407	30104071	30100102	7	85010407	6	2				27310407			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010408	3010408	30104081	30100102	7	85010408	6	2				27310408			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010409	3010409	30104091	30100102	7	85010409	6	2				27310409			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010410	3010410	30104101	30100102	7	85010410	6	1				27310410			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010411	3010411	30104111	30100102	7	85010411	6	1				27310411			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010412	3010412	30104121	30100102	7	85010412	6	1				27310412			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010413	3010413	30104131	30100102	7	85010413	6	1				27310413			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010414	3010414	30104141	30100102	7	85010414	6	1				27310414			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010415	3010415	30104151	30100102	7	85010415	6	1				27310415			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010416	3010416	30104161	30100102	7	85010416	6	1				27310416			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010417	3010417	30104171	30100102	7	85010417	6	1				27310417			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010418	3010418	30104181	30100102	7	85010418	6	1				27310418			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010419	3010419	30104191	30100102	7	85010419	6	1				27310419			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010420	3010420	30104201	30100102	7	85010420	6	1				27310420			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010421	3010421	30104211	30100102	7	85010421	6	1				27310421			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010422	3010422	30104221	30100102	7	85010422	6	1				27310422			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010423	3010423	30104231	30100102	7	85010423	6	1				27310423			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010424	3010424	30104241	30100102	7	85010424	6	1				27310424			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010425	3010425	30104251	30100102	7	85010425	6	1				27310425			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010426	3010426	30104261	30100102	7	85010426	6	1				27310426			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010427	3010427	30104271	30100102	7	85010427	6	1				27310427			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010428	3010428	30104281	30100102	7	85010428	6	1				27310428			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010429	3010429	30104291	30100102	7	85010429	6	1				27310429			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010430	3010430	30104301	30100102	7	85010430	6	1				27310430			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010431	3010431	30104311	30100102	7	85010431	6	1				27310431			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010432	3010432	30104321	30100102	7	85010432	6	1				27310432			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010433	3010433	30104331	30100102	7	85010433	6	1				27310433			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010434	3010434	30104341	30100102	7	85010434	6	1				27310434			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010435	3010435	30104351	30100102	7	85010435	6	1				27310435			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010436	3010436	30104361	30100102	7	85010436	6	1				27310436			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010437	3010437	30104371	30100102	7	85010437	6	1				27310437			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010438	3010438	30104381	30100102	7	85010438	6	1				27310438			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010439	3010439	30104391	30100102	7	85010439	6	1				27310439			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010440	3010440	30104401	30100102	7	85010440	6	2				27310440			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010441	3010441	30104411	30100102	7	85010441	6	2				27310441			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010442	3010442	30104421	30100102	7	85010442	6	2				27310442			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010443	3010443	30104431	30100102	7	85010443	6	2				27310443			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010444	3010444	30104441	30100102	7	85010444	6	2				27310444			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010445	3010445	30104451	30100102	7	85010445	6	2				27310445			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010446	3010446	30104461	30100102	7	85010446	6	2				27310446			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010447	3010447	30104471	30100102	7	85010447	6	2				27310447			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010448	3010448	30104481	30100102	7	85010448	6	2				27310448			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010449	3010449	30104491	30100102	7	85010449	6	2				27310449			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010450	3010450	30104501	30100102	7	85010450	6	1				27310450			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010460	3010460	30104601	30100102	7	85010460	6	2				27310460			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010461	3010461	30104611	30100102	7	85010461	6	2				27310461			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3010470	3010470	30104701	30100102	7	85010470	6	2				27310470			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020010	3020010	30200101	30100102	7	85020010	6	2				27320010			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020020	3020020	30200201	30100102	7	85020020	6	2				27320020			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020030	3020030	30200301	30100102	7	85020030	6	1				27320030			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020040	3020040	30200401	30100102	7	85020040	6	1				27320040			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020050	3020050	30200501	30100102	7	85020050	6	1				27320050			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020060	3020060	30200601	30100102	7	85020060	6	2				27320060			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020070	3020070	30200701	30100102	7	85020070	6	2				27320070			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020080	3020080	30200801	30100102	7	85020080	6	1				27320080			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020090	3020090	30200901	30100102	7	85020090	6	1				27320090			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020100	3020100	30201001	30100102	7	85020100	6	2				27320100			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020110	3020110	30201101	30100102	7	85020110	6	2				27320110			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020120	3020120	30201201	30100102	7	85020120	6	3				27320120			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020130	3020130	30201301	30100102	7	85020130	6	1				27320130			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020131	3020131	30201311	30100102	7	85020131	6	1				27320131			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020132	3020132	30201321	30100102	7	85020132	6	1				27320132			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020133	3020133	30201331	30100102	7	85020133	6	1				27320133			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020134	3020134	30201341	30100102	7	85020134	6	1				27320134			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020135	3020135	30201351	30100102	7	85020135	6	1				27320135			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020136	3020136	30201361	30100102	7	85020136	6	1				27320136			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020137	3020137	30201371	30100102	7	85020137	6	1				27320137			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020138	3020138	30201381	30100102	7	85020138	6	1				27320138			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020139	3020139	30201391	30100102	7	85020139	6	1				27320139			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020140	3020140	30201401	30100102	7	85020140	6	1				27320140			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020141	3020141	30201411	30100102	7	85020141	6	1				27320141			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020142	3020142	30201421	30100102	7	85020142	6	1				27320142			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020143	3020143	30201431	30100102	7	85020143	6	1				27320143			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020144	3020144	30201441	30100102	7	85020144	6	1				27320144			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020145	3020145	30201451	30100102	7	85020145	6	1				27320145			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020146	3020146	30201461	30100102	7	85020146	6	1				27320146			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020147	3020147	30201471	30100102	7	85020147	6	1				27320147			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020148	3020148	30201481	30100102	7	85020148	6	1				27320148			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020149	3020149	30201491	30100102	7	85020149	6	1				27320149			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020150	3020150	30201501	30100102	7	85020150	6	1				27320150			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020151	3020151	30201511	30100102	7	85020151	6	1				27320151			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020152	3020152	30201521	30100102	7	85020152	6	1				27320152			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020153	3020153	30201531	30100102	7	85020153	6	1				27320153			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020154	3020154	30201541	30100102	7	85020154	6	1				27320154			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020155	3020155	30201551	30100102	7	85020155	6	1				27320155			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020156	3020156	30201561	30100102	7	85020156	6	1				27320156			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020157	3020157	30201571	30100102	7	85020157	6	1				27320157			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020158	3020158	30201581	30100102	7	85020158	6	1				27320158			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020159	3020159	30201591	30100102	7	85020159	6	1				27320159			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020160	3020160	30201601	30100102	7	85020160	6	1				27320160			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020161	3020161	30201611	30100102	7	85020161	6	1				27320161			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020162	3020162	30201621	30100102	7	85020162	6	1				27320162			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020163	3020163	30201631	30100102	7	85020163	6	1				27320163			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020164	3020164	30201641	30100102	7	85020164	6	1				27320164			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020165	3020165	30201651	30100102	7	85020165	6	1				27320165			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020166	3020166	30201661	30100102	7	85020166	6	1				27320166			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020167	3020167	30201671	30100102	7	85020167	6	1				27320167			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020168	3020168	30201681	30100102	7	85020168	6	1				27320168			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020169	3020169	30201691	30100102	7	85020169	6	1				27320169			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020170	3020170	30201701	30100102	7	85020170	6	1				27320170			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020171	3020171	30201711	30100102	7	85020171	6	1				27320171			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020172	3020172	30201721	30100102	7	85020172	6	1				27320172			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020173	3020173	30201731	30100102	7	85020173	6	1				27320173			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020174	3020174	30201741	30100102	7	85020174	6	1				27320174			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020175	3020175	30201751	30100102	7	85020175	6	1				27320175			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020176	3020176	30201761	30100102	7	85020176	6	1				27320176			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020177	3020177	30201771	30100102	7	85020177	6	1				27320177			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020178	3020178	30201781	30100102	7	85020178	6	1				27320178			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020179	3020179	30201791	30100102	7	85020179	6	1				27320179			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020180	3020180	30201801	30100102	7	85020180	6	1				27320180			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020181	3020181	30201811	30100102	7	85020181	6	1				27320181			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020182	3020182	30201821	30100102	7	85020182	6	1				27320182			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020183	3020183	30201831	30100102	7	85020183	6	1				27320183			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020184	3020184	30201841	30100102	7	85020184	6	1				27320184			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020185	3020185	30201851	30100102	7	85020185	6	1				27320185			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020186	3020186	30201861	30100102	7	85020186	6	1				27320186			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020187	3020187	30201871	30100102	7	85020187	6	1				27320187			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020188	3020188	30201881	30100102	7	85020188	6	1				27320188			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020189	3020189	30201891	30100102	7	85020189	6	1				27320189			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020190	3020190	30201901	30100102	7	85020190	6	1				27320190			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020191	3020191	30201911	30100102	7	85020191	6	1				27320191			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020192	3020192	30201921	30100102	7	85020192	6	1				27320192			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020193	3020193	30201931	30100102	7	85020193	6	1				27320193			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020194	3020194	30201941	30100102	7	85020194	6	1				27320194			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020195	3020195	30201951	30100102	7	85020195	6	1				27320195			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020196	3020196	30201961	30100102	7	85020196	6	1				27320196			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020197	3020197	30201971	30100102	7	85020197	6	1				27320197			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020198	3020198	30201981	30100102	7	85020198	6	1				27320198			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020199	3020199	30201991	30100102	7	85020199	6	1				27320199			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020200	3020200	30202001	30100102	7	85020200	6	2				27320200			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020201	3020201	30202011	30100102	7	85020201	6	2				27320201			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020202	3020202	30202021	30100102	7	85020202	6	2				27320202			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020203	3020203	30202031	30100102	7	85020203	6	2				27320203			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020204	3020204	30202041	30100102	7	85020204	6	2				27320204			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020205	3020205	30202051	30100102	7	85020205	6	2				27320205			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020206	3020206	30202061	30100102	7	85020206	6	2				27320206			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020207	3020207	30202071	30100102	7	85020207	6	2				27320207			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020208	3020208	30202081	30100102	7	85020208	6	2				27320208			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020209	3020209	30202091	30100102	7	85020209	6	2				27320209			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020210	3020210	30202101	30100102	7	85020210	6	2				27320210			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020211	3020211	30202111	30100102	7	85020211	6	2				27320211			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020212	3020212	30202121	30100102	7	85020212	6	2				27320212			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020213	3020213	30202131	30100102	7	85020213	6	2				27320213			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020214	3020214	30202141	30100102	7	85020214	6	2				27320214			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020215	3020215	30202151	30100102	7	85020215	6	2				27320215			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020216	3020216	30202161	30100102	7	85020216	6	2				27320216			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020217	3020217	30202171	30100102	7	85020217	6	2				27320217			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020218	3020218	30202181	30100102	7	85020218	6	2				27320218			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020219	3020219	30202191	30100102	7	85020219	6	2				27320219			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020220	3020220	30202201	30100102	7	85020220	6	2				27320220			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020221	3020221	30202211	30100102	7	85020221	6	2				27320221			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020222	3020222	30202221	30100102	7	85020222	6	2				27320222			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020223	3020223	30202231	30100102	7	85020223	6	2				27320223			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020224	3020224	30202241	30100102	7	85020224	6	2				27320224			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020225	3020225	30202251	30100102	7	85020225	6	2				27320225			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020226	3020226	30202261	30100102	7	85020226	6	2				27320226			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020227	3020227	30202271	30100102	7	85020227	6	2				27320227			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020228	3020228	30202281	30100102	7	85020228	6	2				27320228			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020229	3020229	30202291	30100102	7	85020229	6	2				27320229			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020230	3020230	30202301	30100102	7	85020230	6	2				27320230			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020231	3020231	30202311	30100102	7	85020231	6	2				27320231			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020232	3020232	30202321	30100102	7	85020232	6	2				27320232			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020233	3020233	30202331	30100102	7	85020233	6	2				27320233			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020234	3020234	30202341	30100102	7	85020234	6	2				27320234			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020235	3020235	30202351	30100102	7	85020235	6	2				27320235			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020236	3020236	30202361	30100102	7	85020236	6	2				27320236			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020237	3020237	30202371	30100102	7	85020237	6	2				27320237			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020238	3020238	30202381	30100102	7	85020238	6	2				27320238			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020239	3020239	30202391	30100102	7	85020239	6	2				27320239			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020310	3020310	30203101	30100102	7	85020310	6	2				27320310			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020311	3020311	30203111	30100102	7	85020311	6	2				27320311			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020320	3020320	30203201	30100102	7	85020320	6	2				27020320			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3020321	3020321	30203211	30100102	7	85020321	6	2				27020320			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3030010	3030010	30300101	30100102	7	85030010	6	2				27330010			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3030020	3030020	30300201	30100102	7	85030020	6	1				27330020			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3030030	3030030	30300301	30100102	7	85030030	6	1				27330030			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
3030040	3030040	30300401	30100102	7	85030040	6	1				27330040			1	1		1001	2020-05-01 00:00:00	2100-12-31 12:59:59
