id	secret_group_id	rarity	name_text_id	desc_text_id	term_event_id	type	probability	effect_target_type1	effect_target_param1	effect_calc_type1	effect_value1	effect_target_type2	effect_target_param2	effect_calc_type2	effect_value2	effect_target_type3	effect_target_param3	effect_calc_type3	effect_value3
306451	30645	1	430645	100300000	28010101	3	30	3			74052111								
306461	30646	1	430646	100300000	28010101	3	30	3			74052211								
306471	30647	1	430647	100300000	28010101	3	30	3			74052311								
306481	30648	1	430648	100300000	28010101	3	30	3			74052411								
306491	30649	1	430649	100300000	28010101	3	30	3			74052511								
306501	30650	1	430650	100300000	28010101	3	30	3			74053011								
306511	30651	1	430651	100300000	28010101	3	30	3			74053111								
306521	30652	1	430652	100300000	28010101	3	30	3			74053211								
306531	30653	1	430653	100300000	28010101	3	30	3			74053311								
306541	30654	1	430654	100300000	28010101	3	30	3			74053411								
306551	30655	1	430655	100300000	28010101	3	30	3			74053511								
306561	30656	1	430656	100300000	28010101	3	30	3			74054011								
306571	30657	1	430657	100300000	28010101	3	30	3			74054111								
306581	30658	1	430658	100300000	28010101	3	30	3			74054211								
306591	30659	1	430659	100300000	28010101	3	30	3			74054311								
306601	30660	1	430660	100300000	28010101	3	30	3			74054411								
306611	30661	1	430661	100300000	28010101	3	30	3			74054511								
306621	30662	1	430662	100300000	28010101	3	30	3			74055011								
306631	30663	1	430663	100300000	28010101	3	30	3			74056011								
306642	30664	2	430664	100300000	28010101	3	30	3			75001011								
306651	30665	1	430665	100300000	28010101	3	30	3			75002011								
306662	30666	2	430666	100300000	28010101	3	30	3			75003011								
306672	30667	2	430667	100300000	28010101	3	30	3			75004011								
306681	30668	1	430668	100300000	28010101	3	30	3			75005011								
306691	30669	1	430669	100300000	28010101	3	30	3			75006011								
306702	30670	2	430670	100300000	28010101	3	30	3			75012011								
306713	30671	3	430671	100300000	28010101	3	30	3			75013011								
306723	30672	3	430672	100300000	28010101	3	30	3			75013111								
306733	30673	3	430673	100300000	28010101	3	30	3			75013211								
306743	30674	3	430674	100300000	28010101	3	30	3			75013311								
306753	30675	3	430675	100300000	28010101	3	30	3			75013411								
306763	30676	3	430676	100300000	28010101	3	30	3			75013511								
306773	30677	3	430677	100300000	28010101	3	30	3			75014011								
306783	30678	3	430678	100300000	28010101	3	30	3			75014111								
306793	30679	3	430679	100300000	28010101	3	30	3			75014211								
306803	30680	3	430680	100300000	28010101	3	30	3			75014311								
306813	30681	3	430681	100300000	28010101	3	30	3			75014411								
306823	30682	3	430682	100300000	28010101	3	30	3			75014511								
306831	30683	1	430683	100300000	28010101	3	30	3			75015011								
306841	30684	1	430684	100300000	28010101	3	30	3			75015111								
306851	30685	1	430685	100300000	28010101	3	30	3			75015211								
306861	30686	1	430686	100300000	28010101	3	30	3			75015311								
306871	30687	1	430687	100300000	28010101	3	30	3			75015411								
306881	30688	1	430688	100300000	28010101	3	30	3			75015511								
306892	30689	2	430689	100300000	28010101	3	30	3			75016011								
306902	30690	2	430690	100300000	28010101	3	30	3			75016111								
306912	30691	2	430691	100300000	28010101	3	30	3			75016211								
306922	30692	2	430692	100300000	28010101	3	30	3			75016311								
306932	30693	2	430693	100300000	28010101	3	30	3			75016411								
306942	30694	2	430694	100300000	28010101	3	30	3			75016511								
306951	30695	1	430695	100300000	28010101	3	30	3			75017011								
306961	30696	1	430696	100300000	28010101	3	30	3			75017111								
306971	30697	1	430697	100300000	28010101	3	30	3			75017211								
306981	30698	1	430698	100300000	28010101	3	30	3			75017311								
306991	30699	1	430699	100300000	28010101	3	30	3			75017411								
307001	30700	1	430700	100300000	28010101	3	30	3			75017511								
307012	30701	2	430701	100300000	28010101	3	30	3			75018011								
307022	30702	2	430702	100300000	28010101	3	30	3			75018111								
307032	30703	2	430703	100300000	28010101	3	30	3			75018211								
307042	30704	2	430704	100300000	28010101	3	30	3			75018311								
307052	30705	2	430705	100300000	28010101	3	30	3			75018411								
307062	30706	2	430706	100300000	28010101	3	30	3			75018511								
307072	30707	2	430707	100300000	28010101	3	30	3			75019011								
307082	30708	2	430708	100300000	28010101	3	30	3			75019111								
307092	30709	2	430709	100300000	28010101	3	30	3			75019211								
307102	30710	2	430710	100300000	28010101	3	30	3			75019311								
307112	30711	2	430711	100300000	28010101	3	30	3			75019411								
307122	30712	2	430712	100300000	28010101	3	30	3			75019511								
307132	30713	2	430713	100300000	28010101	3	30	3			76001011								
307142	30714	2	430714	100300000	28010101	3	30	3			76002011								
307152	30715	2	430715	100300000	28010101	3	30	3			76003011								
307162	30716	2	430716	100300000	28010101	3	30	3			76004011								
307172	30717	2	430717	100300000	28010101	3	30	3			76005011								
307182	30718	2	430718	100300000	28010101	3	30	3			76006011								
307192	30719	2	430719	100300000	28010101	3	30	3			76007011								
307201	30720	1	430720	100300000	28010101	3	30	3			76008011								
307212	30721	2	430721	100300000	28010101	3	30	3			76009011								
307223	30722	3	430722	100300000	28010101	3	30	3			76010011								
307231	30723	1	430723	100300000	28010101	3	30	3			76011011								
307241	30724	1	430724	100300000	28010101	3	30	3			76012011								
307252	30725	2	430725	100300000	28010101	3	30	3			77001011								
307261	30726	1	430726	100300000	28010101	3	30	3			77002011								
307272	30727	2	430727	100300000	28010101	3	30	3			77003011								
307283	30728	3	430728	100300000	28010101	3	30	3			77004011								
307292	30729	2	430729	100300000	28010101	3	30	3			77005011								
307301	30730	1	430730	100300000	28010101	3	30	3			77006011								
307313	30731	3	430731	100300000	28010101	3	30	3			77007011								
307322	30732	2	430732	100300000	28010101	3	30	3			77008011								
307331	30733	1	430733	100300000	28010101	3	30	3			77009011								
307342	30734	2	430734	100300000	28010101	3	30	3			77010011								
307352	30735	2	430735	100300000	28010101	3	30	3			77011011								
307362	30736	2	430736	100300000	28010101	3	30	3			77012011								
307373	30737	3	430737	100300000	28010101	3	30	3			77013011								
307381	30738	1	430738	100300000	28010101	3	30	3			77014011								
307392	30739	2	430739	100300000	28010101	3	30	3			77015011								
307401	30740	1	430740	100300000	28010101	3	30	3			77016011								
307412	30741	2	430741	100300000	28010101	3	30	3			77017011								
307422	30742	2	430742	100300000	28010101	3	30	3			77018011								
307431	30743	1	430743	100300000	28010101	3	30	3			78001011								
307441	30744	1	430744	100300000	28010101	3	30	3			78002011								
307451	30745	1	430745	100300000	28010101	3	30	3			78003011								
307462	30746	2	430746	100300000	28010101	3	30	3			78005011								
307472	30747	2	430747	100300000	28010101	3	30	3			78005111								
307482	30748	2	430748	100300000	28010101	3	30	3			78005211								
307492	30749	2	430749	100300000	28010101	3	30	3			78005311								
307502	30750	2	430750	100300000	28010101	3	30	3			78005411								
307512	30751	2	430751	100300000	28010101	3	30	3			78005511								
307522	30752	2	430752	100300000	28010101	3	30	3			78005611								
307532	30753	2	430753	100300000	28010101	3	30	3			78005711								
307542	30754	2	430754	100300000	28010101	3	30	3			78005811								
307552	30755	2	430755	100300000	28010101	3	30	3			78005911								
307563	30756	3	430756	100300000	28010101	3	30	3			78006011								
307573	30757	3	430757	100300000	28010101	3	30	3			78006111								
307583	30758	3	430758	100300000	28010101	3	30	3			78006211								
307593	30759	3	430759	100300000	28010101	3	30	3			78006311								
307603	30760	3	430760	100300000	28010101	3	30	3			78006411								
307613	30761	3	430761	100300000	28010101	3	30	3			78006511								
307623	30762	3	430762	100300000	28010101	3	30	3			78006611								
307633	30763	3	430763	100300000	28010101	3	30	3			78006711								
307643	30764	3	430764	100300000	28010101	3	30	3			78006811								
307653	30765	3	430765	100300000	28010101	3	30	3			78006911								
307662	30766	2	430766	100300000	28010101	3	30	3			78007011								
307672	30767	2	430767	100300000	28010101	3	30	3			78007111								
307682	30768	2	430768	100300000	28010101	3	30	3			78007211								
307692	30769	2	430769	100300000	28010101	3	30	3			78007311								
307702	30770	2	430770	100300000	28010101	3	30	3			78007411								
307712	30771	2	430771	100300000	28010101	3	30	3			78007511								
307722	30772	2	430772	100300000	28010101	3	30	3			78007611								
307732	30773	2	430773	100300000	28010101	3	30	3			78007711								
307742	30774	2	430774	100300000	28010101	3	30	3			78007811								
307752	30775	2	430775	100300000	28010101	3	30	3			78007911								
307763	30776	3	430776	100300000	28010101	3	30	3			78008011								
307773	30777	3	430777	100300000	28010101	3	30	3			78008111								
307783	30778	3	430778	100300000	28010101	3	30	3			78008211								
307793	30779	3	430779	100300000	28010101	3	30	3			78008311								
307803	30780	3	430780	100300000	28010101	3	30	3			78008411								
307813	30781	3	430781	100300000	28010101	3	30	3			78008511								
307823	30782	3	430782	100300000	28010101	3	30	3			78008611								
307833	30783	3	430783	100300000	28010101	3	30	3			78008711								
307843	30784	3	430784	100300000	28010101	3	30	3			78008811								
307853	30785	3	430785	100300000	28010101	3	30	3			78008911								
307862	30786	2	430786	100300000	28010101	3	30	3			78009011								
307872	30787	2	430787	100300000	28010101	3	30	3			78009111								
307882	30788	2	430788	100300000	28010101	3	30	3			78009211								
307892	30789	2	430789	100300000	28010101	3	30	3			78009311								
307902	30790	2	430790	100300000	28010101	3	30	3			78009411								
307912	30791	2	430791	100300000	28010101	3	30	3			78009511								
307922	30792	2	430792	100300000	28010101	3	30	3			78009611								
307932	30793	2	430793	100300000	28010101	3	30	3			78009711								
307942	30794	2	430794	100300000	28010101	3	30	3			78009811								
307952	30795	2	430795	100300000	28010101	3	30	3			78009911								
307963	30796	3	430796	100300000	28010101	3	30	3			78010011								
307973	30797	3	430797	100300000	28010101	3	30	3			78010111								
307983	30798	3	430798	100300000	28010101	3	30	3			78010211								
307993	30799	3	430799	100300000	28010101	3	30	3			78010311								
308003	30800	3	430800	100300000	28010101	3	30	3			78010411								
308013	30801	3	430801	100300000	28010101	3	30	3			78010511								
308023	30802	3	430802	100300000	28010101	3	30	3			78010611								
308033	30803	3	430803	100300000	28010101	3	30	3			78010711								
308043	30804	3	430804	100300000	28010101	3	30	3			78010811								
308053	30805	3	430805	100300000	28010101	3	30	3			78010911								
308061	30806	1	430806	100300000	28010101	3	30	3			78011011								
308071	30807	1	430807	100300000	28010101	3	30	3			78011111								
308081	30808	1	430808	100300000	28010101	3	30	3			78011211								
308091	30809	1	430809	100300000	28010101	3	30	3			78011311								
308101	30810	1	430810	100300000	28010101	3	30	3			78011411								
308111	30811	1	430811	100300000	28010101	3	30	3			78011511								
308121	30812	1	430812	100300000	28010101	3	30	3			78011611								
308131	30813	1	430813	100300000	28010101	3	30	3			78011711								
308141	30814	1	430814	100300000	28010101	3	30	3			78011811								
308151	30815	1	430815	100300000	28010101	3	30	3			78011911								
308162	30816	2	430816	100300000	28010101	3	30	3			78012011								
308172	30817	2	430817	100300000	28010101	3	30	3			78012111								
308182	30818	2	430818	100300000	28010101	3	30	3			78012211								
308192	30819	2	430819	100300000	28010101	3	30	3			78012311								
308202	30820	2	430820	100300000	28010101	3	30	3			78012411								
308212	30821	2	430821	100300000	28010101	3	30	3			78012511								
308222	30822	2	430822	100300000	28010101	3	30	3			78012611								
308232	30823	2	430823	100300000	28010101	3	30	3			78012711								
308242	30824	2	430824	100300000	28010101	3	30	3			78012811								
308252	30825	2	430825	100300000	28010101	3	30	3			78012911								
308261	30826	1	430826	100300000	28010101	3	30	3			78500011								
308271	30827	1	430827	100300000	28010101	3	30	3			78500111								
308281	30828	1	430828	100300000	28010101	3	30	3			78500211								
308291	30829	1	430829	100300000	28010101	3	30	3			78500311								
308301	30830	1	430830	100300000	28010101	3	30	3			78500411								
308311	30831	1	430831	100300000	28010101	3	30	3			78500511								
308321	30832	1	430832	100300000	28010101	3	30	3			78500611								
308331	30833	1	430833	100300000	28010101	3	30	3			78500711								
308341	30834	1	430834	100300000	28010101	3	30	3			78500811								
308351	30835	1	430835	100300000	28010101	3	30	3			78500911								
308361	30836	1	430836	100300000	28010101	3	30	3			78501011								
308371	30837	1	430837	100300000	28010101	3	30	3			78501111								
308381	30838	1	430838	100300000	28010101	3	30	3			78501211								
308391	30839	1	430839	100300000	28010101	3	30	3			78501311								
308401	30840	1	430840	100300000	28010101	3	30	3			78501411								
308411	30841	1	430841	100300000	28010101	3	30	3			78501511								
308421	30842	1	430842	100300000	28010101	3	30	3			78501611								
308431	30843	1	430843	100300000	28010101	3	30	3			78501711								
308441	30844	1	430844	100300000	28010101	3	30	3			78501811								
308451	30845	1	430845	100300000	28010101	3	30	3			78501911								
308462	30846	2	430846	100300000	28010101	3	30	3			79001011								
308471	30847	1	430847	100300000	28010101	3	30	3			79002011								
308481	30848	1	430848	100300000	28010101	3	30	3			79003011								
308491	30849	1	430849	100300000	28010101	3	30	3			79004011								
308501	30850	1	430850	100300000	28010101	3	30	3			79005011								
308511	30851	1	430851	100300000	28010101	3	30	3			79006011								
308522	30852	2	430852	100300000	28010101	3	30	3			79007011								
308531	30853	1	430853	100300000	28010101	3	30	3			79008011								
308541	30854	1	430854	100300000	28010101	3	30	3			79009011								
308552	30855	2	430855	100300000	28010101	3	30	3			79010011								
308561	30856	1	430856	100300000	28010101	3	30	3			79011011								
308571	30857	1	430857	100300000	28010101	3	30	3			79012011								
308581	30858	1	430858	100300000	28010101	3	30	3			79013011								
308592	30859	2	430859	100300000	28010101	3	30	3			79014011								
308602	30860	2	430860	100300000	28010101	3	30	3			79015011								
308612	30861	2	430861	100300000	28010101	3	30	3			79016011								
308621	30862	1	430862	100300000	28010101	3	30	3			79017011								
308631	30863	1	430863	100300000	28010101	3	30	3			79018011								
308642	30864	2	430864	100300000	28010101	3	30	3			79019011								
308652	30865	2	430865	100300000	28010101	3	30	3			79020011								
308661	30866	1	430866	100300000	28010101	3	30	3			79021011								
308672	30867	2	430867	100300000	28010101	3	30	3			79022011								
308682	30868	2	430868	100300000	28010101	3	30	3			79023011								
308692	30869	2	430869	100300000	28010101	3	30	3			79024011								
308702	30870	2	430870	100300000	28010101	3	30	3			79025011								
308713	30871	3	430871	100300000	28010101	3	30	3			79026011								
308723	30872	3	430872	100300000	28010101	3	30	3			79027011								
308733	30873	3	430873	100300000	28010101	3	30	3			79028011								
308743	30874	3	430874	100300000	28010101	3	30	3			79029011								
308753	30875	3	430875	100300000	28010101	3	30	3			79030011								
308763	30876	3	430876	100300000	28010101	3	30	3			79031011								
308771	30877	1	430877	100300000	28010101	3	30	3			79032011								
308783	30878	3	430878	100300000	28010101	3	30	3			79033011								
308791	30879	1	430879	100300000	28010101	3	30	3			79034011								
308801	30880	1	430880	100300000	28010101	3	30	3			79035011								
308811	30881	1	430881	100300000	28010101	3	30	3			79036011								
308821	30882	1	430882	100300000	28010101	3	30	3			79037011								
308831	30883	1	430883	100300000	28010101	3	30	3			79038011								
308841	30884	1	430884	100300000	28010101	3	30	3			79039011								
308853	30885	3	430885	100300000	28010101	3	30	3			79040011								
308862	30886	2	430886	100300000	28010101	3	30	3			79041011								
308871	30887	1	430887	100300000	28010101	3	30	3			79042011								
308881	30888	1	430888	100300000	28010101	3	30	3			79043011								
308891	30889	1	430889	100300000	28010101	3	30	3			79044011								
308901	30890	1	430890	100300000	28010101	3	30	3			79045011								
308912	30891	2	430891	100300000	28010101	3	30	3			79046011								
308922	30892	2	430892	100300000	28010101	3	30	3			79072011								
308931	30893	1	430893	100300000	28010101	3	30	3			79073011								
308941	30894	1	430894	100300000	28010101	3	30	3			79073111								
308951	30895	1	430895	100300000	28010101	3	30	3			79073211								
308961	30896	1	430896	100300000	28010101	3	30	3			79073311								
308971	30897	1	430897	100300000	28010101	3	30	3			79073411								
308981	30898	1	430898	100300000	28010101	3	30	3			79073511								
308991	30899	1	430899	100300000	28010101	3	30	3			79073611								
309001	30900	1	430900	100300000	28010101	3	30	3			79073711								
309011	30901	1	430901	100300000	28010101	3	30	3			79073811								
309021	30902	1	430902	100300000	28010101	3	30	3			79073911								
309031	30903	1	430903	100300000	28010101	3	30	3			79075011								
309041	30904	1	430904	100300000	28010101	3	30	3			79075111								
309051	30905	1	430905	100300000	28010101	3	30	3			79075211								
309061	30906	1	430906	100300000	28010101	3	30	3			79075311								
309071	30907	1	430907	100300000	28010101	3	30	3			79075411								
309081	30908	1	430908	100300000	28010101	3	30	3			79075511								
309091	30909	1	430909	100300000	28010101	3	30	3			79075611								
309101	30910	1	430910	100300000	28010101	3	30	3			79075711								
309111	30911	1	430911	100300000	28010101	3	30	3			79075811								
309121	30912	1	430912	100300000	28010101	3	30	3			79075911								
309131	30913	1	430913	100300000	28010101	3	30	3			79076011								
309141	30914	1	430914	100300000	28010101	3	30	3			79076111								
309151	30915	1	430915	100300000	28010101	3	30	3			79076211								
309161	30916	1	430916	100300000	28010101	3	30	3			79076311								
309171	30917	1	430917	100300000	28010101	3	30	3			79076411								
309181	30918	1	430918	100300000	28010101	3	30	3			79076511								
309191	30919	1	430919	100300000	28010101	3	30	3			79076611								
309201	30920	1	430920	100300000	28010101	3	30	3			79076711								
309211	30921	1	430921	100300000	28010101	3	30	3			79076811								
309221	30922	1	430922	100300000	28010101	3	30	3			79076911								
309232	30923	2	430923	100300000	28010101	3	30	3			79077011								
309242	30924	2	430924	100300000	28010101	3	30	3			79077111								
309252	30925	2	430925	100300000	28010101	3	30	3			79077211								
309262	30926	2	430926	100300000	28010101	3	30	3			79077311								
309272	30927	2	430927	100300000	28010101	3	30	3			79077411								
309282	30928	2	430928	100300000	28010101	3	30	3			79077511								
309292	30929	2	430929	100300000	28010101	3	30	3			79077611								
309302	30930	2	430930	100300000	28010101	3	30	3			79077711								
309312	30931	2	430931	100300000	28010101	3	30	3			79077811								
309322	30932	2	430932	100300000	28010101	3	30	3			79077911								
309332	30933	2	430933	100300000	28010101	3	30	3			79078011								
309342	30934	2	430934	100300000	28010101	3	30	3			79078111								
309352	30935	2	430935	100300000	28010101	3	30	3			79078211								
309362	30936	2	430936	100300000	28010101	3	30	3			79078311								
309372	30937	2	430937	100300000	28010101	3	30	3			79078411								
309382	30938	2	430938	100300000	28010101	3	30	3			79078511								
309392	30939	2	430939	100300000	28010101	3	30	3			79078611								
309402	30940	2	430940	100300000	28010101	3	30	3			79078711								
309412	30941	2	430941	100300000	28010101	3	30	3			79078811								
309422	30942	2	430942	100300000	28010101	3	30	3			79078911								
309432	30943	2	430943	100300000	28010101	3	30	3			79079011								
309442	30944	2	430944	100300000	28010101	3	30	3			79079111								
309452	30945	2	430945	100300000	28010101	3	30	3			79079211								
309462	30946	2	430946	100300000	28010101	3	30	3			79079311								
309472	30947	2	430947	100300000	28010101	3	30	3			79079411								
309482	30948	2	430948	100300000	28010101	3	30	3			79079511								
309492	30949	2	430949	100300000	28010101	3	30	3			79079611								
309502	30950	2	430950	100300000	28010101	3	30	3			79079711								
309512	30951	2	430951	100300000	28010101	3	30	3			79079811								
309522	30952	2	430952	100300000	28010101	3	30	3			79079911								
309531	30953	1	430953	100300000	28010101	3	30	3			79080011								
309541	30954	1	430954	100300000	28010101	3	30	3			79080111								
309551	30955	1	430955	100300000	28010101	3	30	3			79080211								
309561	30956	1	430956	100300000	28010101	3	30	3			79080311								
309571	30957	1	430957	100300000	28010101	3	30	3			79080411								
309581	30958	1	430958	100300000	28010101	3	30	3			79080511								
309591	30959	1	430959	100300000	28010101	3	30	3			79080611								
309601	30960	1	430960	100300000	28010101	3	30	3			79080711								
309611	30961	1	430961	100300000	28010101	3	30	3			79080811								
309621	30962	1	430962	100300000	28010101	3	30	3			79080911								
309632	30963	2	430963	100300000	28010101	3	30	3			79081011								
309643	30964	3	430964	100300000	28010101	3	30	3			79082011								
309653	30965	3	430965	100300000	28010101	3	30	3			79082111								
309663	30966	3	430966	100300000	28010101	3	30	3			79082211								
309673	30967	3	430967	100300000	28010101	3	30	3			79082311								
309683	30968	3	430968	100300000	28010101	3	30	3			79082411								
309693	30969	3	430969	100300000	28010101	3	30	3			79082511								
309703	30970	3	430970	100300000	28010101	3	30	3			79082611								
309713	30971	3	430971	100300000	28010101	3	30	3			79082711								
309723	30972	3	430972	100300000	28010101	3	30	3			79082811								
309733	30973	3	430973	100300000	28010101	3	30	3			79082911								
309741	30974	1	430974	100300000	28010101	3	30	3			79083011								
309751	30975	1	430975	100300000	28010101	3	30	3			79083111								
309761	30976	1	430976	100300000	28010101	3	30	3			79083211								
309771	30977	1	430977	100300000	28010101	3	30	3			79083311								
309781	30978	1	430978	100300000	28010101	3	30	3			79083411								
309791	30979	1	430979	100300000	28010101	3	30	3			79083511								
309801	30980	1	430980	100300000	28010101	3	30	3			79083611								
309811	30981	1	430981	100300000	28010101	3	30	3			79083711								
309821	30982	1	430982	100300000	28010101	3	30	3			79083811								
309831	30983	1	430983	100300000	28010101	3	30	3			79083911								
309841	30984	1	430984	100300000	28010101	3	30	3			79084011								
309851	30985	1	430985	100300000	28010101	3	30	3			79084111								
309861	30986	1	430986	100300000	28010101	3	30	3			79084211								
309871	30987	1	430987	100300000	28010101	3	30	3			79084311								
309881	30988	1	430988	100300000	28010101	3	30	3			79084411								
309891	30989	1	430989	100300000	28010101	3	30	3			79084511								
309901	30990	1	430990	100300000	28010101	3	30	3			79084611								
309911	30991	1	430991	100300000	28010101	3	30	3			79084711								
309921	30992	1	430992	100300000	28010101	3	30	3			79084811								
309931	30993	1	430993	100300000	28010101	3	30	3			79084911								
309941	30994	1	430994	100300000	28010101	3	30	3			79085011								
309951	30995	1	430995	100300000	28010101	3	30	3			79085111								
309961	30996	1	430996	100300000	28010101	3	30	3			79085211								
309971	30997	1	430997	100300000	28010101	3	30	3			79085311								
309981	30998	1	430998	100300000	28010101	3	30	3			79085411								
309991	30999	1	430999	100300000	28010101	3	30	3			79085511								
310001	31000	1	431000	100300000	28010101	3	30	3			79085611								
310011	31001	1	431001	100300000	28010101	3	30	3			79085711								
310021	31002	1	431002	100300000	28010101	3	30	3			79085811								
310031	31003	1	431003	100300000	28010101	3	30	3			79085911								
310041	31004	1	431004	100300000	28010101	3	30	3			79086011								
310051	31005	1	431005	100300000	28010101	3	30	3			79086111								
310061	31006	1	431006	100300000	28010101	3	30	3			79086211								
310071	31007	1	431007	100300000	28010101	3	30	3			79086311								
310081	31008	1	431008	100300000	28010101	3	30	3			79086411								
310091	31009	1	431009	100300000	28010101	3	30	3			79086511								
310101	31010	1	431010	100300000	28010101	3	30	3			79086611								
310111	31011	1	431011	100300000	28010101	3	30	3			79086711								
310121	31012	1	431012	100300000	28010101	3	30	3			79086811								
310131	31013	1	431013	100300000	28010101	3	30	3			79086911								
310141	31014	1	431014	100300000	28010101	3	30	3			79087011								
310151	31015	1	431015	100300000	28010101	3	30	3			79087111								
310161	31016	1	431016	100300000	28010101	3	30	3			79087211								
310171	31017	1	431017	100300000	28010101	3	30	3			79087311								
310181	31018	1	431018	100300000	28010101	3	30	3			79087411								
310191	31019	1	431019	100300000	28010101	3	30	3			79087511								
310201	31020	1	431020	100300000	28010101	3	30	3			79087611								
310211	31021	1	431021	100300000	28010101	3	30	3			79087711								
310221	31022	1	431022	100300000	28010101	3	30	3			79087811								
310231	31023	1	431023	100300000	28010101	3	30	3			79087911								
310242	31024	2	431024	100300000	28010101	3	30	3			79088011								
310252	31025	2	431025	100300000	28010101	3	30	3			79088111								
310262	31026	2	431026	100300000	28010101	3	30	3			79088211								
310272	31027	2	431027	100300000	28010101	3	30	3			79088311								
310282	31028	2	431028	100300000	28010101	3	30	3			79088411								
310292	31029	2	431029	100300000	28010101	3	30	3			79088511								
310302	31030	2	431030	100300000	28010101	3	30	3			79088611								
310312	31031	2	431031	100300000	28010101	3	30	3			79088711								
310322	31032	2	431032	100300000	28010101	3	30	3			79088811								
310332	31033	2	431033	100300000	28010101	3	30	3			79088911								
310342	31034	2	431034	100300000	28010101	3	30	3			79089011								
310352	31035	2	431035	100300000	28010101	3	30	3			79089111								
310362	31036	2	431036	100300000	28010101	3	30	3			79089211								
310372	31037	2	431037	100300000	28010101	3	30	3			79089311								
310382	31038	2	431038	100300000	28010101	3	30	3			79089411								
310392	31039	2	431039	100300000	28010101	3	30	3			79089511								
310402	31040	2	431040	100300000	28010101	3	30	3			79089611								
310412	31041	2	431041	100300000	28010101	3	30	3			79089711								
310422	31042	2	431042	100300000	28010101	3	30	3			79089811								
310432	31043	2	431043	100300000	28010101	3	30	3			79089911								
310443	31044	3	431044	100300000	28010101	3	30	3			79090011								
310453	31045	3	431045	100300000	28010101	3	30	3			79090111								
310463	31046	3	431046	100300000	28010101	3	30	3			79090211								
310473	31047	3	431047	100300000	28010101	3	30	3			79090311								
310483	31048	3	431048	100300000	28010101	3	30	3			79090411								
310493	31049	3	431049	100300000	28010101	3	30	3			79090511								
310503	31050	3	431050	100300000	28010101	3	30	3			79090611								
310513	31051	3	431051	100300000	28010101	3	30	3			79090711								
310523	31052	3	431052	100300000	28010101	3	30	3			79090811								
310533	31053	3	431053	100300000	28010101	3	30	3			79090911								
310543	31054	3	431054	100300000	28010101	3	30	3			79091011								
310553	31055	3	431055	100300000	28010101	3	30	3			79091111								
310563	31056	3	431056	100300000	28010101	3	30	3			79091211								
310573	31057	3	431057	100300000	28010101	3	30	3			79091311								
310583	31058	3	431058	100300000	28010101	3	30	3			79091411								
310593	31059	3	431059	100300000	28010101	3	30	3			79091511								
310603	31060	3	431060	100300000	28010101	3	30	3			79091611								
310613	31061	3	431061	100300000	28010101	3	30	3			79091711								
310623	31062	3	431062	100300000	28010101	3	30	3			79091811								
310633	31063	3	431063	100300000	28010101	3	30	3			79091911								
310641	31064	1	431064	100300000	28010101	3	30	3			79094011								
310651	31065	1	431065	100300000	28010101	3	30	3			79094111								
310661	31066	1	431066	100300000	28010101	3	30	3			79094211								
310671	31067	1	431067	100300000	28010101	3	30	3			79094311								
310681	31068	1	431068	100300000	28010101	3	30	3			79094411								
310691	31069	1	431069	100300000	28010101	3	30	3			79094511								
310701	31070	1	431070	100300000	28010101	3	30	3			79094611								
310711	31071	1	431071	100300000	28010101	3	30	3			79094711								
310721	31072	1	431072	100300000	28010101	3	30	3			79094811								
310731	31073	1	431073	100300000	28010101	3	30	3			79094911								
310741	31074	1	431074	100300000	28010101	3	30	3			79095011								
310751	31075	1	431075	100300000	28010101	3	30	3			79095111								
310761	31076	1	431076	100300000	28010101	3	30	3			79095211								
310771	31077	1	431077	100300000	28010101	3	30	3			79095311								
310781	31078	1	431078	100300000	28010101	3	30	3			79095411								
310791	31079	1	431079	100300000	28010101	3	30	3			79095511								
310801	31080	1	431080	100300000	28010101	3	30	3			79095611								
310811	31081	1	431081	100300000	28010101	3	30	3			79095711								
310821	31082	1	431082	100300000	28010101	3	30	3			79095811								
310831	31083	1	431083	100300000	28010101	3	30	3			79095911								
310842	31084	2	431084	100300000	28010101	3	30	3			79096011								
310852	31085	2	431085	100300000	28010101	3	30	3			79096111								
310862	31086	2	431086	100300000	28010101	3	30	3			79096211								
310872	31087	2	431087	100300000	28010101	3	30	3			79096311								
310882	31088	2	431088	100300000	28010101	3	30	3			79096411								
310892	31089	2	431089	100300000	28010101	3	30	3			79096511								
310902	31090	2	431090	100300000	28010101	3	30	3			79096611								
310912	31091	2	431091	100300000	28010101	3	30	3			79096711								
310922	31092	2	431092	100300000	28010101	3	30	3			79096811								
310932	31093	2	431093	100300000	28010101	3	30	3			79096911								
310942	31094	2	431094	100300000	28010101	3	30	3			79097011								
310952	31095	2	431095	100300000	28010101	3	30	3			79097111								
310962	31096	2	431096	100300000	28010101	3	30	3			79097211								
310972	31097	2	431097	100300000	28010101	3	30	3			79097311								
310982	31098	2	431098	100300000	28010101	3	30	3			79097411								
310992	31099	2	431099	100300000	28010101	3	30	3			79097511								
311002	31100	2	431100	100300000	28010101	3	30	3			79097611								
311012	31101	2	431101	100300000	28010101	3	30	3			79097711								
311022	31102	2	431102	100300000	28010101	3	30	3			79097811								
311032	31103	2	431103	100300000	28010101	3	30	3			79097911								
311042	31104	2	431104	100300000	28010101	3	30	3			79098011								
311052	31105	2	431105	100300000	28010101	3	30	3			79098111								
311062	31106	2	431106	100300000	28010101	3	30	3			79098211								
