id	name	name_text_id	type	tutorial	x	y	information	information_text_id	character_id	clothes_id	model_id	can_skip	can_continue	max_continue	play_condition	chapter_id	unlock_stage_id	secret_unlock_type	secret_member_id	secret_unlock_condition	rank_score_s	rank_score_a	rank_score_b	rank_score_c	rank_score_d	firstclear_reward_id	rank_s_reward_id	clear_reward_id	drop_reward1_id	drop_reward2_id	drop_reward3_id	exp	card_exp	ep_coefficient	publish_date	open_date	close_date
106104	ステージ4	1				50.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106103				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	115	54		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106105	ステージ5	1			-20.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106104				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	115	55		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106106	ステージ6	1			-5.0	10.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106105				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	116	55		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106107	ステージ7	1			10.0	45.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106106				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	117	56		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106108	ステージ8	1			5.0	65.0	90秒以内に目標を達成しよう！	1	11	1	1	1	1			1061	106107				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	117	56		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106109	ステージ9	1			20.0	30.0	80秒以内に目標を達成しよう！	1	11	1	1	1	1			1061	106108				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	118	57		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106110	ステージ10	1				100.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106109				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	118	57		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106111	ステージ11	1			-30.0	35.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106110				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	119	58		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106112	ステージ12	1			20.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106111				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	120	58		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106113	ステージ13	1				60.0	85秒以内に目標を達成しよう！	1	11	1	1	1	1			1061	106112				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	120	58		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106114	ステージ14	1			20.0	90.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106113				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	121	59		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106115	ステージ15	1				45.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106114				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	122	59		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106116	ステージ16	1			-25.0	20.0	22手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106115				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	122	60		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106117	ステージ17	1			30.0	55.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106116				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	123	60		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106118	ステージ18	1				15.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106117				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	123	61		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106119	ステージ19	1			-10.0	60.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1061	106118				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	124	61		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106120	ステージ20	1				20.0	60秒以内に目標を達成しよう！	1	11	1	1	1	1			1061	106119				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	125	62		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1062					90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	124	58		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106202	ステージ2	1			-20.0	70.0	90秒以内に目標を達成しよう！	1	11	1	1	1	1			1062	106201				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	124	59		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106203	ステージ3	1			5.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106202				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	125	59		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106204	ステージ4	1				50.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106203				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	127	60		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106205	ステージ5	1			-20.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106204				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	127	60		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106206	ステージ6	1			-5.0	10.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106205				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	128	61		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106207	ステージ7	1			10.0	45.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106206				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	129	61		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106208	ステージ8	1			5.0	65.0	90秒以内に目標を達成しよう！	1	11	1	1	1	1			1062	106207				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	129	62		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106209	ステージ9	1			20.0	30.0	80秒以内に目標を達成しよう！	1	11	1	1	1	1			1062	106208				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	130	62		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106210	ステージ10	1				100.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106209				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	130	63		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106211	ステージ11	1			-30.0	35.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106210				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	131	63		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106212	ステージ12	1			20.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106211				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	132	64		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106213	ステージ13	1				60.0	85秒以内に目標を達成しよう！	1	11	1	1	1	1			1062	106212				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	132	64		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106214	ステージ14	1			20.0	90.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106213				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	133	65		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106215	ステージ15	1				45.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106214				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	134	65		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106216	ステージ16	1			-25.0	20.0	22手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106215				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	134	66		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106217	ステージ17	1			30.0	55.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106216				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	135	66		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106218	ステージ18	1				15.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106217				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	135	67		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106219	ステージ19	1			-10.0	60.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1062	106218				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	136	67		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106220	ステージ20	1				20.0	60秒以内に目標を達成しよう！	1	11	1	1	1	1			1062	106219				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	138	68		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1				1063					108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	147	69		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106302	ステージ2	1			-20.0	70.0	90秒以内に目標を達成しよう！	1	11	1	1	1				1063	106301				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	147	69		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106303	ステージ3	1			5.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1				1063	106302				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	148	70		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106304	ステージ4	1				50.0	20手以内に目標を達成しよう！	1	11	1	1	1				1063	106303				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	150	70		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106305	ステージ5	1			-20.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1				1063	106304				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	150	71		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106306	ステージ6	1			-5.0	10.0	25手以内に目標を達成しよう！	1	11	1	1	1				1063	106305				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	151	72		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106307	ステージ7	1			10.0	45.0	20手以内に目標を達成しよう！	1	11	1	1	1				1063	106306				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	152	72		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106308	ステージ8	1			5.0	65.0	90秒以内に目標を達成しよう！	1	11	1	1	1				1063	106307				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	152	73		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106309	ステージ9	1			20.0	30.0	80秒以内に目標を達成しよう！	1	11	1	1	1				1063	106308				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	153	74		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106310	ステージ10	1				100.0	25手以内に目標を達成しよう！	1	11	1	1	1				1063	106309				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	153	74		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106311	ステージ11	1			-30.0	35.0	25手以内に目標を達成しよう！	1	11	1	1	1				1063	106310				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	155	75		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106312	ステージ12	1			20.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1				1063	106311				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	156	75		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106313	ステージ13	1				60.0	85秒以内に目標を達成しよう！	1	11	1	1	1				1063	106312				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	156	76		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106314	ステージ14	1			20.0	90.0	20手以内に目標を達成しよう！	1	11	1	1	1				1063	106313				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	157	77		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106315	ステージ15	1				45.0	25手以内に目標を達成しよう！	1	11	1	1	1				1063	106314				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	159	77		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106316	ステージ16	1			-25.0	20.0	22手以内に目標を達成しよう！	1	11	1	1	1				1063	106315				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	159	78		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106317	ステージ17	1			30.0	55.0	30手以内に目標を達成しよう！	1	11	1	1	1				1063	106316				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	160	78		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106318	ステージ18	1				15.0	25手以内に目標を達成しよう！	1	11	1	1	1				1063	106317				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	160	79		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106319	ステージ19	1			-10.0	60.0	30手以内に目標を達成しよう！	1	11	1	1	1				1063	106318				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	161	80		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
106320	ステージ20	1				20.0	60秒以内に目標を達成しよう！	1	11	1	1	1				1063	106319				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	163	80		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107101	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1071	106120				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	125	62		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107102	ステージ2	1			-20.0	70.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107101				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	126	63		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107103	ステージ3	1			5.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107102				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	127	63		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107104	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107103				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	127	64		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107105	ステージ5	1			-20.0	20.0	180秒以内に目標を達成しよう！	1	11	1	1	1	1			1071	107104				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	128	64		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107106	ステージ6	1			-5.0	10.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107105				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	129	65		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107107	ステージ7	1			10.0	45.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107106				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	129	65		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107108	ステージ8	1			5.0	65.0	16手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107107				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	130	66		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107109	ステージ9	1			20.0	30.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107108				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	130	66		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107110	ステージ10	1				100.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107109				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	131	67		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107111	ステージ11	1			-30.0	35.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107110				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	132	67		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107112	ステージ12	1			20.0	20.0	22手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107111				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	132	68		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107113	ステージ13	1				60.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107112				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	133	68		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107114	ステージ14	1			20.0	90.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107113				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	134	68		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107115	ステージ15	1				45.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107114				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	134	69		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107116	ステージ16	1			-25.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107115				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	135	69		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107117	ステージ17	1			30.0	55.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107116				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	135	70		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107118	ステージ18	1				15.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107117				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	136	70		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107119	ステージ19	1			-10.0	60.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107118				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	137	71		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107120	ステージ20	1				20.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1071	107119				30000	25000	21000	16000	12000	100101101	200101101	1	1	1	1	137	71		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107201	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1072					90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	138	69		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107202	ステージ2	1			-20.0	70.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107201				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	139	69		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107203	ステージ3	1			5.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107202				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	140	70		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107204	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107203				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	140	70		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107205	ステージ5	1			-20.0	20.0	180秒以内に目標を達成しよう！	1	11	1	1	1	1			1072	107204				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	141	71		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107206	ステージ6	1			-5.0	10.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107205				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	142	71		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107207	ステージ7	1			10.0	45.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107206				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	142	72		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107208	ステージ8	1			5.0	65.0	16手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107207				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	143	72		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107209	ステージ9	1			20.0	30.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107208				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	143	73		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107210	ステージ10	1				100.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107209				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	144	73		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107211	ステージ11	1			-30.0	35.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107210				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	145	74		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107212	ステージ12	1			20.0	20.0	22手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107211				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	145	74		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107213	ステージ13	1				60.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107212				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	146	75		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107214	ステージ14	1			20.0	90.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107213				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	147	75		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107215	ステージ15	1				45.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107214				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	147	76		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107216	ステージ16	1			-25.0	20.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107215				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	149	76		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107217	ステージ17	1			30.0	55.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107216				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	149	77		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107218	ステージ18	1				15.0	20手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107217				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	150	77		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107219	ステージ19	1			-10.0	60.0	25手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107218				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	151	78		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107220	ステージ20	1				20.0	30手以内に目標を達成しよう！	1	11	1	1	1	1			1072	107219				90000	76500	63000	49500	36000	100101102	200101102	1	1	1	1	151	78		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107301	ステージ1	1				20.0	20手以内に目標を達成しよう！	1	11	1	1	1				1073					108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	163	81		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107302	ステージ2	1			-20.0	70.0	30手以内に目標を達成しよう！	1	11	1	1	1				1073	107301				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	164	82		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107303	ステージ3	1			5.0	20.0	25手以内に目標を達成しよう！	1	11	1	1	1				1073	107302				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	165	82		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107304	ステージ4	1				50.0	25手以内に目標を達成しよう！	1	11	1	1	1				1073	107303				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	165	83		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107305	ステージ5	1			-20.0	20.0	180秒以内に目標を達成しよう！	1	11	1	1	1				1073	107304				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	166	83		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107306	ステージ6	1			-5.0	10.0	20手以内に目標を達成しよう！	1	11	1	1	1				1073	107305				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	168	84		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107307	ステージ7	1			10.0	45.0	25手以内に目標を達成しよう！	1	11	1	1	1				1073	107306				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	168	85		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107308	ステージ8	1			5.0	65.0	16手以内に目標を達成しよう！	1	11	1	1	1				1073	107307				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	169	85		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107309	ステージ9	1			20.0	30.0	25手以内に目標を達成しよう！	1	11	1	1	1				1073	107308				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	169	86		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107310	ステージ10	1				100.0	25手以内に目標を達成しよう！	1	11	1	1	1				1073	107309				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	170	87		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107311	ステージ11	1			-30.0	35.0	30手以内に目標を達成しよう！	1	11	1	1	1				1073	107310				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	172	87		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107312	ステージ12	1			20.0	20.0	22手以内に目標を達成しよう！	1	11	1	1	1				1073	107311				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	172	88		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
107313	ステージ13	1				60.0	20手以内に目標を達成しよう！	1	11	1	1	1				1073	107312				108000	99000	90000	81000	72000	100101103	200101103	1	1	1	1	173	88		2100-01-01 00:00:00	2100-01-01 00:00:00	2100-12-31 23:59:59
