id	type	rarity	sort_id	gear_text_id	description_text_id	size	layout_size	color	category	sub_category	layout_category	layout_sub_category	stack_type	stack_capacity	relation_category	relation_sub_category	cost	max_quantity	prefab_name	icon_resource_id	is_small	is_ground	is_hand	is_special	default_angle	default_scale	sound_type	camera_type	book_growth_reward_group_id
85040280	1	2	1	10483	20483	1	1	10	3	1	8	1	1				2	99	85040280	23040280	1	1			15	1.0	1		112
85040300	1	2	1	10484	20484	1	1	8	3	1	8	1	1				2	99	85040300	23040300	1	1			15	1.0	1		112
85040310	1	2	1	10485	20485	1	1	10	3	1	8	1	1				2	99	85040310	23040310	1	1			15	1.0	1		112
85040320	1	2	1	10486	20486	1	1	10	3	1	8	3	1				2	99	85040320	23040320	1	1			15	1.0			112
85040330	1	1	1	10487	20487	1	1	8	3	1	8	2	5				2	99	85040330	23040330	1	1			15	1.0	3		111
85040340	1	1	1	10488	20488	1	1	10	3	1	8	1	5				2	99	85040340	23040340	1	1	1		15	1.0	1		111
85040350	1	2	1	10489	20489	1	1	8	3	1	8	2	5				2	99	85040350	23040350	1	1			15	1.0	3		112
85040360	1	2	1	10490	20490	1	1	8	3	1	8	2	5				2	99	85040360	23040360	1	1			15	1.0	3		112
85040370	1	2	1	10491	20491	1	1	8	3	1	8	2	5				2	99	85040370	23040370	1	1			15	1.0	3		112
85040380	1	1	1	10492	20492	1	1	8	3	1	8	2	5				2	99	85040380	23040380	1	1			15	1.0	3		111
85040390	1	2	1	10493	20493	1	1	8	3	1	8	2	5				2	99	85040390	23040390	1	1			15	1.0	3		112
85040400	1	3	1	10494	20494	1	1	8	3	1	8	3	1				2	99	85040400	23040400	1	1			15	1.0			113
85040410	1	3	1	10495	20495	2	1	10	3	1	8	3	1				2	99	85040410	23040410	1	1			15	1.0			113
85040420	1	2	1	10496	20496	1	1	10	3	1	8	3	1				2	99	85040420	23040420	1	1			15	1.0			112
85040430	1	1	1	10497	20497	1	1	10	3	1	8	3	1				2	99	85040430	23040430	1	1	1		15	1.0			111
85040440	1	2	1	10498	20498	1	1	10	3	3	7	1	5				2	99	85040440	23040440	1	1			15	1.0			112
85040450	1	2	1	10499	20499	1	1	2	3	3	7	1	5				2	99	85040450	23040450	1	1			15	1.0			112
85040451	1	2	1	10500	20500	1	1	1	3	3	7	1	5				2	99	85040451	23040451	1	1			15	1.0			112
85040452	1	2	1	10501	20501	1	1	2	3	3	7	1	5				2	99	85040452	23040452	1	1			15	1.0			112
85040453	1	2	1	10502	20502	1	1	3	3	3	7	1	5				2	99	85040453	23040453	1	1			15	1.0			112
85040454	1	2	1	10503	20503	1	1	4	3	3	7	1	5				2	99	85040454	23040454	1	1			15	1.0			112
85040455	1	2	1	10504	20504	1	1	5	3	3	7	1	5				2	99	85040455	23040455	1	1			15	1.0			112
85040460	1	1	1	10505	20505	1	1	10	3	3	7	1	5				2	99	85040460	23040460	1	1			15	1.0			111
85040461	1	1	1	10506	20506	1	1	1	3	3	7	1	5				2	99	85040461	23040461	1	1			15	1.0			111
85040462	1	1	1	10507	20507	1	1	2	3	3	7	1	5				2	99	85040462	23040462	1	1			15	1.0			111
85040463	1	1	1	10508	20508	1	1	3	3	3	7	1	5				2	99	85040463	23040463	1	1			15	1.0			111
85040464	1	1	1	10509	20509	1	1	4	3	3	7	1	5				2	99	85040464	23040464	1	1			15	1.0			111
85040465	1	1	1	10510	20510	1	1	5	3	3	7	1	5				2	99	85040465	23040465	1	1			15	1.0			111
85040480	1	1	1	10511	20511	1	1	10	3	3	7	1	5				2	99	85040480	23040480	1	1			15	1.0			111
85040490	1	1	1	10512	20512	1	1	10	3	3	7	1	5				2	99	85040490	23040490	1	1			15	1.0			111
85040491	1	1	1	10513	20513	1	1	1	3	3	7	1	5				2	99	85040491	23040491	1	1			15	1.0			111
85040492	1	1	1	10514	20514	1	1	2	3	3	7	1	5				2	99	85040492	23040492	1	1			15	1.0			111
85040493	1	1	1	10515	20515	1	1	3	3	3	7	1	5				2	99	85040493	23040493	1	1			15	1.0			111
85040494	1	1	1	10516	20516	1	1	4	3	3	7	1	5				2	99	85040494	23040494	1	1			15	1.0			111
85040495	1	1	1	10517	20517	1	1	5	3	3	7	1	5				2	99	85040495	23040495	1	1			15	1.0			111
85040510	1	2	1	10518	20518	1	1	10	3	2	6	2	5				2	99	85040510	23040510	1	1	1		15	1.0			112
85040520	1	1	1	10519	20519	1	1	10	3	2	6	3	5				2	99	85040520	23040520	1	1			15	1.0			111
85040521	1	1	1	10520	20520	1	1	1	3	2	6	3	5				2	99	85040521	23040521	1	1			15	1.0			111
85040522	1	1	1	10521	20521	1	1	2	3	2	6	3	5				2	99	85040522	23040522	1	1			15	1.0			111
85040523	1	1	1	10522	20522	1	1	3	3	2	6	3	5				2	99	85040523	23040523	1	1			15	1.0			111
85040524	1	1	1	10523	20523	1	1	4	3	2	6	3	5				2	99	85040524	23040524	1	1			15	1.0			111
85040525	1	1	1	10524	20524	1	1	5	3	2	6	3	5				2	99	85040525	23040525	1	1			15	1.0			111
85040530	1	1	1	10525	20525	1	1	10	3	3	7	2	1				2	99	85040530	23040530	1	1			15	1.0			111
85040531	1	1	1	10526	20526	1	1	1	3	3	7	2	1				2	99	85040531	23040531	1	1			15	1.0			111
85040532	1	1	1	10527	20527	1	1	2	3	3	7	2	1				2	99	85040532	23040532	1	1			15	1.0			111
85040533	1	1	1	10528	20528	1	1	3	3	3	7	2	1				2	99	85040533	23040533	1	1			15	1.0			111
85040534	1	1	1	10529	20529	1	1	4	3	3	7	2	1				2	99	85040534	23040534	1	1			15	1.0			111
85040535	1	1	1	10530	20530	1	1	5	3	3	7	2	1				2	99	85040535	23040535	1	1			15	1.0			111
85040540	1	1	1	10531	20531	1	1	8	3	3	7	2	1				2	99	85040540	23040540	1	1			15	1.0			111
85040541	1	1	1	10532	20532	1	1	1	3	3	7	2	1				2	99	85040541	23040541	1	1			15	1.0			111
85040542	1	1	1	10533	20533	1	1	2	3	3	7	2	1				2	99	85040542	23040542	1	1			15	1.0			111
85040543	1	1	1	10534	20534	1	1	3	3	3	7	2	1				2	99	85040543	23040543	1	1			15	1.0			111
85040544	1	1	1	10535	20535	1	1	4	3	3	7	2	1				2	99	85040544	23040544	1	1			15	1.0			111
85040545	1	1	1	10536	20536	1	1	5	3	3	7	2	1				2	99	85040545	23040545	1	1			15	1.0			111
85040550	1	1	1	10537	20537	1	1	10	3	2	6	2	5				2	99	85040550	23040550	1	1	1		15	1.0			111
85040560	1	1	1	10538	20538	1	1	10	3	2	6	2	5				2	99	85040560	23040560	1	1	1		15	1.0			111
85050010	1	2	1	10539	20539	1	1	10	5	1	10	1	1				2	99	85050010	23050010	1	1	1		15	1.0		41	112
85050020	1	1	1	10540	20540	1	1	10	5	1	10	1	1				2	99	85050020	23050020	1	1	1		15	1.0			111
85050030	1	2	1	10541	20541	1	1	10	5	1	10	1	1				2	99	85050030	23050030	1	1			15	1.0			112
85050040	1	2	1	10542	20542	1	1	10	5	1	10	1	1				2	99	85050040	23050040	1	1	1		15	1.0			112
85050050	1	1	1	10543	20543	1	1	10	5	1	10	1	1				2	99	85050050	23050050	1	1	1		15	1.0			111
85050060	1	1	1	10544	20544	1	1	10	5	1	10	1	1				2	99	85050060	23050060	1	1			15	1.0			111
85050120	1	2	1	10545	20545	1	1	10	5	1	10	1	1				2	99	85050120	23050120	1	1	1		15	1.0			112
85050130	1	3	1	10546	20546	1	1	10	5	1	10	1	1				2	99	85050130	23050130	1	1	1		15	1.0			113
85050131	1	3	1	10547	20547	1	1	1	5	1	10	1	1				2	99	85050131	23050131	1	1	1		15	1.0			113
85050132	1	3	1	10548	20548	1	1	2	5	1	10	1	1				2	99	85050132	23050132	1	1	1		15	1.0			113
85050133	1	3	1	10549	20549	1	1	3	5	1	10	1	1				2	99	85050133	23050133	1	1	1		15	1.0			113
85050134	1	3	1	10550	20550	1	1	4	5	1	10	1	1				2	99	85050134	23050134	1	1	1		15	1.0			113
85050135	1	3	1	10551	20551	1	1	5	5	1	10	1	1				2	99	85050135	23050135	1	1	1		15	1.0			113
85050140	1	3	1	10552	20552	1	1	10	5	1	10	1	1				2	99	85050140	23050140	1	1	1		15	1.0			113
85050141	1	3	1	10553	20553	1	1	1	5	1	10	1	1				2	99	85050141	23050141	1	1	1		15	1.0			113
85050142	1	3	1	10554	20554	1	1	2	5	1	10	1	1				2	99	85050142	23050142	1	1	1		15	1.0			113
85050143	1	3	1	10555	20555	1	1	3	5	1	10	1	1				2	99	85050143	23050143	1	1	1		15	1.0			113
85050144	1	3	1	10556	20556	1	1	4	5	1	10	1	1				2	99	85050144	23050144	1	1	1		15	1.0			113
85050145	1	3	1	10557	20557	1	1	5	5	1	10	1	1				2	99	85050145	23050145	1	1	1		15	1.0			113
85050150	1	1	1	10558	20558	1	1	10	5	1	10	1	1				2	99	85050150	23050150	1	1	1		15	1.0			111
85050151	1	1	1	10559	20559	1	1	1	5	1	10	1	1				2	99	85050151	23050151	1	1	1		15	1.0			111
85050152	1	1	1	10560	20560	1	1	2	5	1	10	1	1				2	99	85050152	23050152	1	1	1		15	1.0			111
85050153	1	1	1	10561	20561	1	1	3	5	1	10	1	1				2	99	85050153	23050153	1	1	1		15	1.0			111
85050154	1	1	1	10562	20562	1	1	4	5	1	10	1	1				2	99	85050154	23050154	1	1	1		15	1.0			111
85050155	1	1	1	10563	20563	1	1	5	5	1	10	1	1				2	99	85050155	23050155	1	1	1		15	1.0			111
85050160	1	2	1	10564	20564	1	1	10	5	1	10	1	1				2	99	85050160	23050160	1	1			15	1.0			112
85050161	1	2	1	10565	20565	1	1	1	5	1	10	1	1				2	99	85050161	23050161	1	1			15	1.0			112
85050162	1	2	1	10566	20566	1	1	2	5	1	10	1	1				2	99	85050162	23050162	1	1			15	1.0			112
85050163	1	2	1	10567	20567	1	1	3	5	1	10	1	1				2	99	85050163	23050163	1	1			15	1.0			112
85050164	1	2	1	10568	20568	1	1	4	5	1	10	1	1				2	99	85050164	23050164	1	1			15	1.0			112
85050165	1	2	1	10569	20569	1	1	5	5	1	10	1	1				2	99	85050165	23050165	1	1			15	1.0			112
85050170	1	1	1	10570	20570	1	1	10	5	1	10	1	1				2	99	85050170	23050170	1	1	1		15	1.0			111
85050171	1	1	1	10571	20571	1	1	1	5	1	10	1	1				2	99	85050171	23050171	1	1	1		15	1.0			111
85050172	1	1	1	10572	20572	1	1	2	5	1	10	1	1				2	99	85050172	23050172	1	1	1		15	1.0			111
85050173	1	1	1	10573	20573	1	1	3	5	1	10	1	1				2	99	85050173	23050173	1	1	1		15	1.0			111
85050174	1	1	1	10574	20574	1	1	4	5	1	10	1	1				2	99	85050174	23050174	1	1	1		15	1.0			111
85050175	1	1	1	10575	20575	1	1	5	5	1	10	1	1				2	99	85050175	23050175	1	1	1		15	1.0			111
85050180	1	2	1	10576	20576	1	1	10	5	1	10	1	1				2	99	85050180	23050180	1	1			15	1.0			112
85050181	1	2	1	10577	20577	1	1	1	5	1	10	1	1				2	99	85050181	23050181	1	1			15	1.0			112
85050182	1	2	1	10578	20578	1	1	2	5	1	10	1	1				2	99	85050182	23050182	1	1			15	1.0			112
85050183	1	2	1	10579	20579	1	1	3	5	1	10	1	1				2	99	85050183	23050183	1	1			15	1.0			112
85050184	1	2	1	10580	20580	1	1	4	5	1	10	1	1				2	99	85050184	23050184	1	1			15	1.0			112
85050185	1	2	1	10581	20581	1	1	5	5	1	10	1	1				2	99	85050185	23050185	1	1			15	1.0			112
85050190	1	2	1	10582	20582	1	1	10	5	1	10	1	1				2	99	85050190	23050190	1	1			15	1.0			112
85050191	1	2	1	10583	20583	1	1	1	5	1	10	1	1				2	99	85050191	23050191	1	1			15	1.0			112
85050192	1	2	1	10584	20584	1	1	2	5	1	10	1	1				2	99	85050192	23050192	1	1			15	1.0			112
85050193	1	2	1	10585	20585	1	1	3	5	1	10	1	1				2	99	85050193	23050193	1	1			15	1.0			112
85050194	1	2	1	10586	20586	1	1	4	5	1	10	1	1				2	99	85050194	23050194	1	1			15	1.0			112
85050195	1	2	1	10587	20587	1	1	5	5	1	10	1	1				2	99	85050195	23050195	1	1			15	1.0			112
85050200	1	2	1	11124	21127	1	1	10	5	1	10	1	1				2	99	85050200	23050200	1	1			15	1.0			112
85050201	1	2	1	11125	21128	1	1	10	5	1	10	1	1				2	99	85050201	23050201	1	1			15	1.0			115
85060010	1	2	1	10588	20588	1	1	10	3	4	9	1	4		8		2	99	85060010	23060010	1	1			15	1.0		42	112
85060020	1	2	1	10589	20589	1	1	10	3	4	9	1	4		8		2	99	85060020	23060020	1	1			15	1.0			112
85060030	1	2	1	10590	20590	1	1	10	3	4	9	1	4		8		2	99	85060030	23060030	1	1			15	1.0			112
85060040	1	2	1	10591	20591	1	1	10	3	4	9	1	4		8		2	99	85060040	23060040	1	1			15	1.0			112
85060050	1	2	1	10592	20592	1	1	10	3	4	9	1	1		8		2	99	85060050	23060050	1	1			15	1.0			112
85060060	1	2	1	10593	20593	1	1	10	3	4	9	1	4		8		2	99	85060060	23060060	1	1			15	1.0			112
85060070	1	2	1	10594	20594	1	1	10	3	4	9	1	4		8		2	99	85060070	23060070	1	1			15	1.0			112
85060080	1	1	1	10595	20595	1	1	10	3	4	9	1	4		8		2	99	85060080	23060080	1	1			15	1.0			111
85060090	1	2	1	10596	20596	1	1	10	3	4	9	1	4		8		2	99	85060090	23060090	1	1			15	1.0			112
85060100	1	3	1	10597	20597	2	2	10	3	4	9	1	4		8		5	99	85060100	23060100	1	1			15	1.0			113
85060110	1	1	1	10598	20598	1	1	8	3	4	9	1	4		8		2	99	85060110	23060110	1	1			15	1.0			111
85060120	1	1	1	10599	20599	1	1	10	3	4	9	1	1				2	99	85060120	23060120	1	1			15	1.0			111
85070010	1	2	1	10600	20600	1	1	10	3	4	9	1	4		8		2	99	85070010	23070010	1	1			15	1.0			112
85070020	1	1	1	10601	20601	1	1	10	3	4	9	1	4		8		2	99	85070020	23070020	1	1			15	1.0			111
85070030	1	2	1	10602	20602	2	2	8	3	4	10	2	4		8		5	99	85070030	23070030	1	1			15	1.0			112
85070040	1	3	1	10603	20603	1	2	10	4	2	10	2	4		8		5	99	85070040	23070040		1			15	1.0			113
85070050	1	2	1	10604	20604	2	2	10	4	2	10	2	1				5	99	85070050	23070050		1			15	1.0			112
85070060	1	1	1	10605	20605	2	2	10	4	2	10	2	1				5	99	85070060	23070060		1			15	1.0			111
85070070	1	3	1	10606	20606	2	2	8	4	2	10	2	4		8		5	99	85070070	23070070		1			15	1.0			113
85070080	1	2	1	10607	20607	2	2	10	4	2	10	2	1				5	99	85070080	23070080		1			15	1.0			112
85070090	1	1	1	10608	20608	2	2	10	4	2	10	2	4		8		5	99	85070090	23070090		1			15	1.0			111
85070100	1	2	1	10609	20609	2	2	10	4	2	10	2	4		8		5	99	85070100	23070100		1			15	1.0			112
85070110	1	2	1	10610	20610	2	2	10	4	2	10	2	1				5	99	85070110	23070110		1			15	1.0			112
85070120	1	2	1	10611	20611	2	2	10	4	2	10	2	1				5	99	85070120	23070120		1			15	1.0			112
85070130	1	3	1	10612	20612	3	3	8	4	2	10	2	4		8		8	99	85070130	23070130		1			15	1.0			113
85070140	1	1	1	10613	20613	2	2	10	4	1	10	2	1				5	99	85070140	23070140		1			15	1.0		46	111
85070150	1	2	1	10614	20614	2	2	10	4	1	10	2	1				5	99	85070150	23070150		1			15	1.0			112
85070160	1	1	1	10615	20615	1	2	10	4	2	10	2	1				5	99	85070160	23070160		1			15	1.0			111
85070170	1	2	1	10616	20616	1	2	10	4	2	10	2	1				5	99	85070170	23070170		1			15	1.0			112
85070180	1	2	1	10617	20617	1	2	10	4	2	10	2	1				5	99	85070180	23070180		1			15	1.0			112
85080010	1	1	1	10618	20618	2	4	2	1	2	1	3	1				15	99	85080010	23080010		1			15	1.0			111
85080020	1	1	1	10619	20619	2	4	10	1	2	1	3	1				15	99	85080020	23080020		1			15	1.0			111
85080030	1	1	1	10620	20620	1	4	10	1	2	1	3	1				15	99	85080030	23080030		1			15	1.0			111
85080050	1	2	1	10621	20621	2	4	10	1	2	1	3	1				15	99	85080050	23080050		1			15	1.0			112
85080051	1	2	1	10622	20622	2	4	1	1	2	1	3	1				15	99	85080051	23080051		1			15	1.0			112
85080052	1	2	1	10623	20623	2	4	2	1	2	1	3	1				15	99	85080052	23080052		1			15	1.0			112
85080053	1	2	1	10624	20624	2	4	3	1	2	1	3	1				15	99	85080053	23080053		1			15	1.0			112
85080054	1	2	1	10625	20625	2	4	4	1	2	1	3	1				15	99	85080054	23080054		1			15	1.0			112
85080055	1	2	1	10626	20626	2	4	5	1	2	1	3	1				15	99	85080055	23080055		1			15	1.0			112
85080056	1	2	1	10627	20627	2	4	6	1	2	1	3	1				15	99	85080056	23080056		1			15	1.0			112
85080057	1	2	1	10628	20628	2	4	7	1	2	1	3	1				15	99	85080057	23080057		1			15	1.0			112
85080058	1	2	1	10629	20629	2	4	9	1	2	1	3	1				15	99	85080058	23080058		1			15	1.0			112
85080059	1	2	1	10630	20630	2	4	8	1	2	1	3	1				15	99	85080059	23080059		1			15	1.0			112
85080060	1	3	1	10631	20631	2	4	10	1	2	1	3	1				15	99	85080060	23080060		1			15	1.0			113
85080061	1	3	1	10632	20632	2	4	1	1	2	1	3	1				15	99	85080061	23080061		1			15	1.0			113
85080062	1	3	1	10633	20633	2	4	2	1	2	1	3	1				15	99	85080062	23080062		1			15	1.0			113
85080063	1	3	1	10634	20634	2	4	3	1	2	1	3	1				15	99	85080063	23080063		1			15	1.0			113
85080064	1	3	1	10635	20635	2	4	4	1	2	1	3	1				15	99	85080064	23080064		1			15	1.0			113
85080065	1	3	1	10636	20636	2	4	5	1	2	1	3	1				15	99	85080065	23080065		1			15	1.0			113
85080066	1	3	1	10637	20637	2	4	6	1	2	1	3	1				15	99	85080066	23080066		1			15	1.0			113
85080067	1	3	1	10638	20638	2	4	7	1	2	1	3	1				15	99	85080067	23080067		1			15	1.0			113
85080068	1	3	1	10639	20639	2	4	9	1	2	1	3	1				15	99	85080068	23080068		1			15	1.0			113
85080069	1	3	1	10640	20640	2	4	8	1	2	1	3	1				15	99	85080069	23080069		1			15	1.0			113
85080070	1	2	1	10641	20641	2	4	10	1	2	1	3	1				15	99	85080070	23080070		1			15	1.0			112
85080071	1	2	1	10642	20642	2	4	1	1	2	1	3	1				15	99	85080071	23080071		1			15	1.0			112
85080072	1	2	1	10643	20643	2	4	2	1	2	1	3	1				15	99	85080072	23080072		1			15	1.0			112
85080073	1	2	1	10644	20644	2	4	3	1	2	1	3	1				15	99	85080073	23080073		1			15	1.0			112
85080074	1	2	1	10645	20645	2	4	4	1	2	1	3	1				15	99	85080074	23080074		1			15	1.0			112
85080075	1	2	1	10646	20646	2	4	5	1	2	1	3	1				15	99	85080075	23080075		1			15	1.0			112
85080076	1	2	1	10647	20647	2	4	6	1	2	1	3	1				15	99	85080076	23080076		1			15	1.0			112
85080077	1	2	1	10648	20648	2	4	7	1	2	1	3	1				15	99	85080077	23080077		1			15	1.0			112
85080078	1	2	1	10649	20649	2	4	9	1	2	1	3	1				15	99	85080078	23080078		1			15	1.0			112
85080079	1	2	1	10650	20650	2	4	8	1	2	1	3	1				15	99	85080079	23080079		1			15	1.0			112
85080080	1	3	1	10651	20651	2	4	10	1	2	1	3	1				15	99	85080080	23080080		1			15	1.0			113
85080081	1	3	1	10652	20652	2	4	1	1	2	1	3	1				15	99	85080081	23080081		1			15	1.0			113
85080082	1	3	1	10653	20653	2	4	2	1	2	1	3	1				15	99	85080082	23080082		1			15	1.0			113
85080083	1	3	1	10654	20654	2	4	3	1	2	1	3	1				15	99	85080083	23080083		1			15	1.0			113
85080084	1	3	1	10655	20655	2	4	4	1	2	1	3	1				15	99	85080084	23080084		1			15	1.0			113
85080085	1	3	1	10656	20656	2	4	5	1	2	1	3	1				15	99	85080085	23080085		1			15	1.0			113
85080086	1	3	1	10657	20657	2	4	6	1	2	1	3	1				15	99	85080086	23080086		1			15	1.0			113
85080087	1	3	1	10658	20658	2	4	7	1	2	1	3	1				15	99	85080087	23080087		1			15	1.0			113
85080088	1	3	1	10659	20659	2	4	9	1	2	1	3	1				15	99	85080088	23080088		1			15	1.0			113
85080089	1	3	1	10660	20660	2	4	8	1	2	1	3	1				15	99	85080089	23080089		1			15	1.0			113
85080090	1	2	1	10661	20661	3	4	10	1	2	1	3	1				15	99	85080090	23080090		1			15	1.0			112
85080091	1	2	1	10662	20662	3	4	1	1	2	1	3	1				15	99	85080091	23080091		1			15	1.0			112
85080092	1	2	1	10663	20663	3	4	2	1	2	1	3	1				15	99	85080092	23080092		1			15	1.0			112
85080093	1	2	1	10664	20664	3	4	3	1	2	1	3	1				15	99	85080093	23080093		1			15	1.0			112
85080094	1	2	1	10665	20665	3	4	4	1	2	1	3	1				15	99	85080094	23080094		1			15	1.0			112
85080095	1	2	1	10666	20666	3	4	5	1	2	1	3	1				15	99	85080095	23080095		1			15	1.0			112
85080096	1	2	1	10667	20667	3	4	6	1	2	1	3	1				15	99	85080096	23080096		1			15	1.0			112
85080097	1	2	1	10668	20668	3	4	7	1	2	1	3	1				15	99	85080097	23080097		1			15	1.0			112
85080098	1	2	1	10669	20669	3	4	9	1	2	1	3	1				15	99	85080098	23080098		1			15	1.0			112
85080099	1	2	1	10670	20670	3	4	8	1	2	1	3	1				15	99	85080099	23080099		1			15	1.0			112
85080100	1	3	1	10671	20671	2	4	10	1	2	1	3	1				15	99	85080100	23080100		1			15	1.0			113
85080101	1	3	1	10672	20672	2	4	1	1	2	1	3	1				15	99	85080101	23080101		1			15	1.0			113
85080102	1	3	1	10673	20673	2	4	2	1	2	1	3	1				15	99	85080102	23080102		1			15	1.0			113
85080103	1	3	1	10674	20674	2	4	3	1	2	1	3	1				15	99	85080103	23080103		1			15	1.0			113
85080104	1	3	1	10675	20675	2	4	4	1	2	1	3	1				15	99	85080104	23080104		1			15	1.0			113
85080105	1	3	1	10676	20676	2	4	5	1	2	1	3	1				15	99	85080105	23080105		1			15	1.0			113
85080106	1	3	1	10677	20677	2	4	6	1	2	1	3	1				15	99	85080106	23080106		1			15	1.0			113
85080107	1	3	1	10678	20678	2	4	7	1	2	1	3	1				15	99	85080107	23080107		1			15	1.0			113
85080108	1	3	1	10679	20679	2	4	9	1	2	1	3	1				15	99	85080108	23080108		1			15	1.0			113
85080109	1	3	1	10680	20680	2	4	8	1	2	1	3	1				15	99	85080109	23080109		1			15	1.0			113
85080110	1	1	1	10681	20681	2	4	10	1	2	1	3	1				15	99	85080110	23080110		1			15	1.0			111
85080111	1	1	1	10682	20682	2	4	1	1	2	1	3	1				15	99	85080111	23080111		1			15	1.0			111
85080112	1	1	1	10683	20683	2	4	2	1	2	1	3	1				15	99	85080112	23080112		1			15	1.0			111
85080113	1	1	1	10684	20684	2	4	3	1	2	1	3	1				15	99	85080113	23080113		1			15	1.0			111
85080114	1	1	1	10685	20685	2	4	4	1	2	1	3	1				15	99	85080114	23080114		1			15	1.0			111
85080115	1	1	1	10686	20686	2	4	5	1	2	1	3	1				15	99	85080115	23080115		1			15	1.0			111
85080116	1	1	1	10687	20687	2	4	6	1	2	1	3	1				15	99	85080116	23080116		1			15	1.0			111
85080117	1	1	1	10688	20688	2	4	7	1	2	1	3	1				15	99	85080117	23080117		1			15	1.0			111
85080118	1	1	1	10689	20689	2	4	9	1	2	1	3	1				15	99	85080118	23080118		1			15	1.0			111
85080119	1	1	1	10690	20690	2	4	8	1	2	1	3	1				15	99	85080119	23080119		1			15	1.0			111
85080120	1	2	1	10691	20691	2	4	10	1	2	1	3	2				15	99	85080120	23080120		1			15	1.0			112
85080121	1	2	1	10692	20692	2	4	1	1	2	1	3	2				15	99	85080121	23080121		1			15	1.0			112
85080122	1	2	1	10693	20693	2	4	2	1	2	1	3	2				15	99	85080122	23080122		1			15	1.0			112
85080123	1	2	1	10694	20694	2	4	3	1	2	1	3	2				15	99	85080123	23080123		1			15	1.0			112
85080124	1	2	1	10695	20695	2	4	4	1	2	1	3	2				15	99	85080124	23080124		1			15	1.0			112
85080125	1	2	1	10696	20696	2	4	5	1	2	1	3	2				15	99	85080125	23080125		1			15	1.0			112
85080126	1	2	1	10697	20697	2	4	6	1	2	1	3	2				15	99	85080126	23080126		1			15	1.0			112
85080127	1	2	1	10698	20698	2	4	7	1	2	1	3	2				15	99	85080127	23080127		1			15	1.0			112
85080128	1	2	1	10699	20699	2	4	9	1	2	1	3	2				15	99	85080128	23080128		1			15	1.0			112
85080129	1	2	1	10700	20700	2	4	8	1	2	1	3	2				15	99	85080129	23080129		1			15	1.0			112
85080140	1	3	1	11138	21141	3	4	10	1	2	1	3	1				15	99	85080140	23080140		1			15	1.0			113
85085000	1	1	1	10701	20701	2	3	10	7	1	2	1	2				8	99	85085000	23085000		1			15	1.0			111
85085001	1	1	1	10702	20702	2	3	1	7	1	2	1	2				8	99	85085001	23085001		1			15	1.0			111
85085002	1	1	1	10703	20703	2	3	2	7	1	2	1	2				8	99	85085002	23085002		1			15	1.0			111
85085003	1	1	1	10704	20704	2	3	3	7	1	2	1	2				8	99	85085003	23085003		1			15	1.0			111
85085004	1	1	1	10705	20705	2	3	4	7	1	2	1	2				8	99	85085004	23085004		1			15	1.0			111
85085005	1	1	1	10706	20706	2	3	5	7	1	2	1	2				8	99	85085005	23085005		1			15	1.0			111
85085006	1	1	1	10707	20707	2	3	6	7	1	2	1	2				8	99	85085006	23085006		1			15	1.0			111
85085007	1	1	1	10708	20708	2	3	7	7	1	2	1	2				8	99	85085007	23085007		1			15	1.0			111
85085008	1	1	1	10709	20709	2	3	9	7	1	2	1	2				8	99	85085008	23085008		1			15	1.0			111
85085009	1	1	1	10710	20710	2	3	8	7	1	2	1	2				8	99	85085009	23085009		1			15	1.0			111
85085010	1	1	1	10711	20711	3	5	10	7	1	2	1	2				20	99	85085010	23085010		1			15	1.0			111
85085011	1	1	1	10712	20712	3	5	1	7	1	2	1	2				20	99	85085011	23085011		1			15	1.0			111
85085012	1	1	1	10713	20713	3	5	2	7	1	2	1	2				20	99	85085012	23085012		1			15	1.0			111
85085013	1	1	1	10714	20714	3	5	3	7	1	2	1	2				20	99	85085013	23085013		1			15	1.0			111
85085014	1	1	1	10715	20715	3	5	4	7	1	2	1	2				20	99	85085014	23085014		1			15	1.0			111
85085015	1	1	1	10716	20716	3	5	5	7	1	2	1	2				20	99	85085015	23085015		1			15	1.0			111
85085016	1	1	1	10717	20717	3	5	6	7	1	2	1	2				20	99	85085016	23085016		1			15	1.0			111
85085017	1	1	1	10718	20718	3	5	7	7	1	2	1	2				20	99	85085017	23085017		1			15	1.0			111
85085018	1	1	1	10719	20719	3	5	9	7	1	2	1	2				20	99	85085018	23085018		1			15	1.0			111
85085019	1	1	1	10720	20720	3	5	8	7	1	2	1	2				20	99	85085019	23085019		1			15	1.0			111
85085020	1	2	1	11126	21129	2	3	10	7	1	2	1	2				8	99	85085020	23085020		1			15	1.0			112
85085030	1	2	1	11127	21130	3	5	10	7	1	2	1	2				20	99	85085030	23085030		1			15	1.0			112
85085070	1	2	1	11161	21164	3	4	10	7	1	1	2	2				15	99	85085070	23085070		1			30	1.0			112
85085071	1	2	1	11162	21165	3	4	10	7	1	1	2	2				15	99	85085071	23085071		1			30	1.0			115
85090010	1	2	1	10721	20721	1	1	10	7	4	14	1	1				2	99	85090010	23090010	1	1			15	1.0			112
85090020	1	1	1	10722	20722	2	2	10	7	3	14	1	1				5	99	85090020	23090020		1			15	1.0			111
85090030	1	1	1	10723	20723	2	2	10	7	4	14	1	1				5	99	85090030	23090030		1			15	1.0			111
85090040	1	1	1	10724	20724	2	2	10	7	3	14	1	1				5	99	85090040	23090040		1			15	1.0			111
