id	landmark_id	type	icon_resource_id	location_category_id	location_region_id	location_prefectures_id	name_text_id	description_text_id	rarity	event_group_id	latitude	longitude	is_map_pin	url	open_date	close_date
10011775	10011775			1	4	22	10011775	20011775	2	1	34.854352	138.776436	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11775	2000-01-01 00:00:00	2100-12-31 23:59:59
10011776	10011776			1	4	22	10011776	20011776	2	1	34.84269	138.765648	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11776	2000-01-01 00:00:00	2100-12-31 23:59:59
10011778	10011778			1	4	22	10011778	10011778	2	1	34.818794	138.8289	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11778	2000-01-01 00:00:00	2100-12-31 23:59:59
10011779	10011779			1	4	22	10011779	20011779	2	1	34.829896	138.839792	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11779	2000-01-01 00:00:00	2100-12-31 23:59:59
10011780	10011780			1	4	22	10011780	10011780	2	1	34.814123	138.754403	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11780	2000-01-01 00:00:00	2100-12-31 23:59:59
10011781	10011781			1	4	22	10011781	20011781	2	1	34.779056	139.023536	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11781	2000-01-01 00:00:00	2100-12-31 23:59:59
10011782	10011782			1	4	22	10011782	20011782	2	1	34.698549	138.758612	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11782	2000-01-01 00:00:00	2100-12-31 23:59:59
10011783	10011783			1	4	22	10011783	20011783	2	1	34.696751	138.762485	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11783	2000-01-01 00:00:00	2100-12-31 23:59:59
10011784	10011784			1	4	22	10011784	20011784	2	1	34.692173	138.779745	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11784	2000-01-01 00:00:00	2100-12-31 23:59:59
10011785	10011785			1	4	22	10011785	10011785	2	1	34.683387	138.876273	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11785	2000-01-01 00:00:00	2100-12-31 23:59:59
10011787	10011787			1	4	22	10011787	10011787	2	1	34.704951	138.789648	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11787	2000-01-01 00:00:00	2100-12-31 23:59:59
10011788	10011788			1	4	22	10011788	10011788	2	1	34.612013	138.844247	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11788	2000-01-01 00:00:00	2100-12-31 23:59:59
10011789	10011789			1	4	22	10011789	20011789	2	1	34.630206	138.812853	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11789	2000-01-01 00:00:00	2100-12-31 23:59:59
10011790	10011790			1	4	22	10011790	10011790	2	1	34.636501	138.888052	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11790	2000-01-01 00:00:00	2100-12-31 23:59:59
10011791	10011791			1	4	22	10011791	20011791	2	1	34.875655	138.016258	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11791	2000-01-01 00:00:00	2100-12-31 23:59:59
10011793	10011793			1	4	22	10011793	20011793	2	1	34.802443	138.103658	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11793	2000-01-01 00:00:00	2100-12-31 23:59:59
10011794	10011794			1	4	22	10011794	10011794	2	1	35.294059	138.866563	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11794	2000-01-01 00:00:00	2100-12-31 23:59:59
10011795	10011795			1	4	22	10011795	20011795	2	1	35.283618	138.867595	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11795	2000-01-01 00:00:00	2100-12-31 23:59:59
10011796	10011796			1	4	22	10011796	20011796	2	1	35.290519	138.967889	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11796	2000-01-01 00:00:00	2100-12-31 23:59:59
10011797	10011797			1	4	22	10011797	20011797	2	1	35.287142	138.972036	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11797	2000-01-01 00:00:00	2100-12-31 23:59:59
10011798	10011798			1	4	22	10011798	20011798	2	1	35.286214	138.885492	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11798	2000-01-01 00:00:00	2100-12-31 23:59:59
10011799	10011799			1	4	22	10011799	20011799	2	1	35.16306	138.982844	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11799	2000-01-01 00:00:00	2100-12-31 23:59:59
10011800	10011800			1	4	22	10011800	20011800	2	1	34.891405	137.977914	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11800	2000-01-01 00:00:00	2100-12-31 23:59:59
10011801	10011801			1	4	22	10011801	20011801	2	1	35.180966	138.842957	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11801	2000-01-01 00:00:00	2100-12-31 23:59:59
10011802	10011802			1	4	22	10011802	10011802	2	1	34.99938	138.781982	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11802	2000-01-01 00:00:00	2100-12-31 23:59:59
10011803	10011803			1	4	22	10011803	20011803	2	1	34.966465	138.819183	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11803	2000-01-01 00:00:00	2100-12-31 23:59:59
10011805	10011805			1	4	22	10011805	20011805	2	1	35.024163	138.78528	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11805	2000-01-01 00:00:00	2100-12-31 23:59:59
10011808	10011808			1	4	22	10011808	20011808	2	1	34.996123	138.087029	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11808	2000-01-01 00:00:00	2100-12-31 23:59:59
10011809	10011809			1	4	22	10011809	20011809	2	1	35.047578	138.077123	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11809	2000-01-01 00:00:00	2100-12-31 23:59:59
10011810	10011810			1	4	22	10011810	20011810	2	1	35.140413	138.127922	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11810	2000-01-01 00:00:00	2100-12-31 23:59:59
10011811	10011811			1	4	22	10011811	20011811	2	1	35.132886	138.155653	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11811	2000-01-01 00:00:00	2100-12-31 23:59:59
10011813	10011813			1	4	22	10011813	20011813	2	1	35.258416	138.861536	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11813	2000-01-01 00:00:00	2100-12-31 23:59:59
10011814	10011814			1	4	22	10011814	20011814	2	1	35.260607	138.861506	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11814	2000-01-01 00:00:00	2100-12-31 23:59:59
10011815	10011815			1	4	22	10011815	20011815	2	1	35.247321	138.875673	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11815	2000-01-01 00:00:00	2100-12-31 23:59:59
10011816	10011816			1	4	22	10011816	20011816	2	1	35.293772	138.780851	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11816	2000-01-01 00:00:00	2100-12-31 23:59:59
10011817	10011817			1	4	22	10011817	10011817	2	1	35.247564	138.869181	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11817	2000-01-01 00:00:00	2100-12-31 23:59:59
10011818	10011818			1	4	22	10011818	20011818	2	1	35.24858	138.869333	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11818	2000-01-01 00:00:00	2100-12-31 23:59:59
10011822	10011822			1	4	22	10011822	20011822	2	1	35.226901	138.280655	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11822	2000-01-01 00:00:00	2100-12-31 23:59:59
10011823	10011823			1	4	22	10011823	20011823	2	1	35.067045	138.203474	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11823	2000-01-01 00:00:00	2100-12-31 23:59:59
10011824	10011824			1	4	22	10011824	20011824	2	1	35.163095	138.326758	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11824	2000-01-01 00:00:00	2100-12-31 23:59:59
10011825	10011825			1	4	22	10011825	20011825	2	1	35.257154	138.234546	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11825	2000-01-01 00:00:00	2100-12-31 23:59:59
10011826	10011826			1	4	22	10011826	20011826	2	1	35.257457	138.325578	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11826	2000-01-01 00:00:00	2100-12-31 23:59:59
10011827	10011827			1	4	22	10011827	20011827	2	1	35.118219	138.426467	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11827	2000-01-01 00:00:00	2100-12-31 23:59:59
10011830	10011830			1	4	22	10011830	10011830	2	1	35.149135	138.997703	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11830	2000-01-01 00:00:00	2100-12-31 23:59:59
10011833	10011833			1	4	22	10011833	20011833	2	1	34.964333	138.179968	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11833	2000-01-01 00:00:00	2100-12-31 23:59:59
10011834	10011834			1	4	22	10011834	20011834	2	1	34.652344	137.806588	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11834	2000-01-01 00:00:00	2100-12-31 23:59:59
10011835	10011835			1	4	22	10011835	10011835	2	1	34.763914	137.56241	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11835	2000-01-01 00:00:00	2100-12-31 23:59:59
10011836	10011836			1	4	22	10011836	20011836	2	1	34.697558	137.607204	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11836	2000-01-01 00:00:00	2100-12-31 23:59:59
10011838	10011838			1	4	22	10011838	20011838	2	1	35.055841	137.766771	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11838	2000-01-01 00:00:00	2100-12-31 23:59:59
10011839	10011839			1	4	22	10011839	10011839	2	1	35.079175	137.799187	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11839	2000-01-01 00:00:00	2100-12-31 23:59:59
10011840	10011840			1	4	22	10011840	10011840	2	1	35.012965	137.897215	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11840	2000-01-01 00:00:00	2100-12-31 23:59:59
10011841	10011841			1	4	22	10011841	20011841	2	1	34.977461	137.908987	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11841	2000-01-01 00:00:00	2100-12-31 23:59:59
10011842	10011842			1	4	22	10011842	20011842	2	1	35.04539	138.021961	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11842	2000-01-01 00:00:00	2100-12-31 23:59:59
10011845	10011845			1	4	22	10011845	20011845	2	1	34.961114	137.899539	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11845	2000-01-01 00:00:00	2100-12-31 23:59:59
10011846	10011846			1	4	22	10011846	20011846	2	1	34.953239	137.884474	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11846	2000-01-01 00:00:00	2100-12-31 23:59:59
10011847	10011847			1	4	22	10011847	20011847	2	1	34.936139	137.84127	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11847	2000-01-01 00:00:00	2100-12-31 23:59:59
10011849	10011849			1	4	22	10011849	20011849	2	1	35.189354	137.875359	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11849	2000-01-01 00:00:00	2100-12-31 23:59:59
10011851	10011851			1	4	22	10011851	10011851	2	1	34.907143	137.763042	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11851	2000-01-01 00:00:00	2100-12-31 23:59:59
10011852	10011852			1	4	22	10011852	20011852	2	1	34.901419	137.76558	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11852	2000-01-01 00:00:00	2100-12-31 23:59:59
10011853	10011853			1	4	22	10011853	20011853	2	1	34.992491	137.761507	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11853	2000-01-01 00:00:00	2100-12-31 23:59:59
10011854	10011854			1	4	22	10011854	20011854	2	1	34.849126	137.779958	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11854	2000-01-01 00:00:00	2100-12-31 23:59:59
10011855	10011855			1	4	22	10011855	20011855	2	1	34.927517	137.682092	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11855	2000-01-01 00:00:00	2100-12-31 23:59:59
10011857	10011857			1	4	22	10011857	10011857	2	1	34.701052	137.570935	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11857	2000-01-01 00:00:00	2100-12-31 23:59:59
10011858	10011858			1	4	22	10011858	20011858	2	1	35.29824	138.700546	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11858	2000-01-01 00:00:00	2100-12-31 23:59:59
10011860	10011860			1	4	22	10011860	10011860	2	1	35.336941	138.559979	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11860	2000-01-01 00:00:00	2100-12-31 23:59:59
10011861	10011861			1	4	22	10011861	20011861	2	1	35.312122	138.597989	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11861	2000-01-01 00:00:00	2100-12-31 23:59:59
10011862	10011862			1	4	22	10011862	20011862	2	1	35.315388	138.607182	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11862	2000-01-01 00:00:00	2100-12-31 23:59:59
10011863	10011863			1	4	22	10011863	20011863	2	1	35.37989	138.579655	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11863	2000-01-01 00:00:00	2100-12-31 23:59:59
10011864	10011864			1	4	22	10011864	20011864	2	1	35.351493	138.571631	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11864	2000-01-01 00:00:00	2100-12-31 23:59:59
10011865	10011865			1	4	22	10011865	20011865	2	1	35.349686	138.565307	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11865	2000-01-01 00:00:00	2100-12-31 23:59:59
10011866	10011866			1	4	22	10011866	20011866	2	1	35.356166	138.552066	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11866	2000-01-01 00:00:00	2100-12-31 23:59:59
10011867	10011867			1	4	22	10011867	20011867	2	1	35.355517	138.549902	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11867	2000-01-01 00:00:00	2100-12-31 23:59:59
10011868	10011868			1	4	22	10011868	20011868	2	1	35.346291	138.558284	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11868	2000-01-01 00:00:00	2100-12-31 23:59:59
10011869	10011869			1	4	22	10011869	20011869	2	1	35.364276	138.569784	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11869	2000-01-01 00:00:00	2100-12-31 23:59:59
10011870	10011870			1	4	22	10011870	20011870	2	1	35.373134	138.576994	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11870	2000-01-01 00:00:00	2100-12-31 23:59:59
10011871	10011871			1	4	22	10011871	20011871	2	1	35.339739	138.573435	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11871	2000-01-01 00:00:00	2100-12-31 23:59:59
10011872	10011872			1	4	22	10011872	20011872	2	1	35.327835	138.573306	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11872	2000-01-01 00:00:00	2100-12-31 23:59:59
10011873	10011873			1	4	22	10011873	20011873	2	1	35.297115	138.636903	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11873	2000-01-01 00:00:00	2100-12-31 23:59:59
10011874	10011874			1	4	22	10011874	20011874	2	1	35.400842	138.561156	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11874	2000-01-01 00:00:00	2100-12-31 23:59:59
10011875	10011875			1	4	22	10011875	20011875	2	1	35.405761	138.566814	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11875	2000-01-01 00:00:00	2100-12-31 23:59:59
10011878	10011878			1	4	22	10011878	10011878	2	1	35.195156	138.771357	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11878	2000-01-01 00:00:00	2100-12-31 23:59:59
10011879	10011879			1	4	22	10011879	20011879	2	1	35.230232	138.723541	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11879	2000-01-01 00:00:00	2100-12-31 23:59:59
10011880	10011880			1	4	22	10011880	10011880	2	1	35.22483	138.667811	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11880	2000-01-01 00:00:00	2100-12-31 23:59:59
10011885	10011885			1	4	17	10011885	20011885	2	1	36.714718	136.683032	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11885	2000-01-01 00:00:00	2100-12-31 23:59:59
10011887	10011887			1	4	17	10011887	20011887	2	1	37.150488	136.707318	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11887	2000-01-01 00:00:00	2100-12-31 23:59:59
10011888	10011888			1	4	17	10011888	20011888	2	1	36.983113	136.773014	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11888	2000-01-01 00:00:00	2100-12-31 23:59:59
10011889	10011889			1	4	17	10011889	20011889	2	1	36.903658	136.770566	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11889	2000-01-01 00:00:00	2100-12-31 23:59:59
10011890	10011890			1	4	17	10011890	20011890	2	1	36.893388	136.766364	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11890	2000-01-01 00:00:00	2100-12-31 23:59:59
10011892	10011892			1	4	17	10011892	20011892	2	1	36.224611	136.455838	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11892	2000-01-01 00:00:00	2100-12-31 23:59:59
10011893	10011893			1	4	17	10011893	20011893	2	1	36.730144	136.791552	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11893	2000-01-01 00:00:00	2100-12-31 23:59:59
10011894	10011894			1	4	17	10011894	20011894	2	1	36.498399	136.673703	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11894	2000-01-01 00:00:00	2100-12-31 23:59:59
10011895	10011895			1	4	17	10011895	20011895	2	1	36.527758	136.768198	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11895	2000-01-01 00:00:00	2100-12-31 23:59:59
10011896	10011896			1	4	17	10011896	20011896	2	1	36.528388	136.757735	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11896	2000-01-01 00:00:00	2100-12-31 23:59:59
10011898	10011898			1	4	17	10011898	20011898	2	1	36.960383	136.968312	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11898	2000-01-01 00:00:00	2100-12-31 23:59:59
10011899	10011899			1	4	17	10011899	20011899	2	1	37.027375	137.045758	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11899	2000-01-01 00:00:00	2100-12-31 23:59:59
10011901	10011901			1	4	17	10011901	20011901	2	1	37.150372	137.053042	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11901	2000-01-01 00:00:00	2100-12-31 23:59:59
10011902	10011902			1	4	17	10011902	20011902	2	1	37.150252	136.973482	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11902	2000-01-01 00:00:00	2100-12-31 23:59:59
10011903	10011903			1	4	17	10011903	20011903	2	1	37.128223	137.049875	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11903	2000-01-01 00:00:00	2100-12-31 23:59:59
10011904	10011904			1	4	17	10011904	20011904	2	1	37.527971	137.261472	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11904	2000-01-01 00:00:00	2100-12-31 23:59:59
10011905	10011905			1	4	17	10011905	20011905	2	1	37.444545	137.327822	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11905	2000-01-01 00:00:00	2100-12-31 23:59:59
10011906	10011906			1	4	17	10011906	20011906	2	1	37.395715	137.2411	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11906	2000-01-01 00:00:00	2100-12-31 23:59:59
10011907	10011907			1	4	17	10011907	20011907	2	1	37.515121	137.336096	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11907	2000-01-01 00:00:00	2100-12-31 23:59:59
10011908	10011908			1	4	17	10011908	20011908	2	1	36.309557	136.51809	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11908	2000-01-01 00:00:00	2100-12-31 23:59:59
10011910	10011910			1	4	17	10011910	20011910	2	1	36.435252	136.433721	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11910	2000-01-01 00:00:00	2100-12-31 23:59:59
10011911	10011911			1	4	17	10011911	10011911	2	1	36.426526	136.549395	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11911	2000-01-01 00:00:00	2100-12-31 23:59:59
10011913	10011913			1	4	17	10011913	20011913	2	1	36.363557	136.614135	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11913	2000-01-01 00:00:00	2100-12-31 23:59:59
10011916	10011916			1	4	17	10011916	20011916	2	1	36.114529	136.70009	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11916	2000-01-01 00:00:00	2100-12-31 23:59:59
10011918	10011918			1	4	17	10011918	20011918	2	1	36.136072	136.772561	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11918	2000-01-01 00:00:00	2100-12-31 23:59:59
10011922	10011922			1	4	17	10011922	20011922	2	1	37.304522	137.239907	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11922	2000-01-01 00:00:00	2100-12-31 23:59:59
10011923	10011923			1	4	17	10011923	20011923	2	1	37.354619	137.261795	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11923	2000-01-01 00:00:00	2100-12-31 23:59:59
10011924	10011924			1	4	17	10011924	20011924	2	1	37.305997	136.928133	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11924	2000-01-01 00:00:00	2100-12-31 23:59:59
10011925	10011925			1	4	17	10011925	20011925	2	1	37.384224	136.814655	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11925	2000-01-01 00:00:00	2100-12-31 23:59:59
10011926	10011926			1	4	17	10011926	20011926	2	1	37.401707	136.895286	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11926	2000-01-01 00:00:00	2100-12-31 23:59:59
10011927	10011927			1	4	17	10011927	20011927	2	1	37.355025	136.754181	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11927	2000-01-01 00:00:00	2100-12-31 23:59:59
10011928	10011928			1	4	17	10011928	20011928	2	1	37.299784	136.7409	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11928	2000-01-01 00:00:00	2100-12-31 23:59:59
10011930	10011930			1	3	12	10011930	10011930	2	1	35.220899	140.353611	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11930	2000-01-01 00:00:00	2100-12-31 23:59:59
10011931	10011931			1	3	12	10011931	10011931	2	1	35.264937	140.396765	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11931	2000-01-01 00:00:00	2100-12-31 23:59:59
10011932	10011932			1	3	12	10011932	10011932	2	1	35.258924	140.296402	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11932	2000-01-01 00:00:00	2100-12-31 23:59:59
10011933	10011933			1	3	12	10011933	20011933	2	1	35.31959	140.406291	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11933	2000-01-01 00:00:00	2100-12-31 23:59:59
10011934	10011934			1	3	12	10011934	20011934	2	1	35.70054	140.683767	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11934	2000-01-01 00:00:00	2100-12-31 23:59:59
10011935	10011935			1	3	12	10011935	20011935	2	1	35.193808	140.330837	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11935	2000-01-01 00:00:00	2100-12-31 23:59:59
10011936	10011936			1	3	12	10011936	20011936	2	1	35.23854	140.255644	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11936	2000-01-01 00:00:00	2100-12-31 23:59:59
10011937	10011937			1	3	12	10011937	20011937	2	1	35.284996	140.233422	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11937	2000-01-01 00:00:00	2100-12-31 23:59:59
10011938	10011938			1	3	12	10011938	20011938	2	1	35.800055	140.123511	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11938	2000-01-01 00:00:00	2100-12-31 23:59:59
10011939	10011939			1	3	12	10011939	20011939	2	1	35.768271	140.246942	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11939	2000-01-01 00:00:00	2100-12-31 23:59:59
10011940	10011940			1	3	12	10011940	20011940	2	1	35.858166	140.05712	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11940	2000-01-01 00:00:00	2100-12-31 23:59:59
10011941	10011941			1	3	12	10011941	20011941	2	1	35.097851	140.077888	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11941	2000-01-01 00:00:00	2100-12-31 23:59:59
10011943	10011943			1	3	12	10011943	10011943	2	1	35.092573	140.095681	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11943	2000-01-01 00:00:00	2100-12-31 23:59:59
10011944	10011944			1	3	12	10011944	20011944	2	1	35.160149	140.197775	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11944	2000-01-01 00:00:00	2100-12-31 23:59:59
10011945	10011945			1	3	12	10011945	20011945	2	1	34.977417	139.756071	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11945	2000-01-01 00:00:00	2100-12-31 23:59:59
10011947	10011947			1	3	12	10011947	20011947	2	1	34.980343	139.824089	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11947	2000-01-01 00:00:00	2100-12-31 23:59:59
10011948	10011948			1	3	12	10011948	20011948	2	1	35.281855	140.057138	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11948	2000-01-01 00:00:00	2100-12-31 23:59:59
10011949	10011949			1	3	12	10011949	10011949	2	1	35.218649	140.135479	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11949	2000-01-01 00:00:00	2100-12-31 23:59:59
10011950	10011950			1	3	12	10011950	20011950	2	1	35.284978	140.059466	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11950	2000-01-01 00:00:00	2100-12-31 23:59:59
10011951	10011951			1	3	12	10011951	10011951	2	1	35.296671	140.070947	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11951	2000-01-01 00:00:00	2100-12-31 23:59:59
10011952	10011952			1	3	12	10011952	10011952	2	1	35.224294	140.102467	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11952	2000-01-01 00:00:00	2100-12-31 23:59:59
10011955	10011955			1	3	12	10011955	20011955	2	1	35.215901	140.106592	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11955	2000-01-01 00:00:00	2100-12-31 23:59:59
10011956	10011956			1	3	12	10011956	10011956	2	1	35.225979	140.098579	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11956	2000-01-01 00:00:00	2100-12-31 23:59:59
10011957	10011957			1	3	12	10011957	20011957	2	1	35.192259	140.138031	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11957	2000-01-01 00:00:00	2100-12-31 23:59:59
10011958	10011958			1	3	12	10011958	20011958	2	1	35.22385	140.029174	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11958	2000-01-01 00:00:00	2100-12-31 23:59:59
10011959	10011959			1	3	12	10011959	20011959	2	1	35.244235	139.999464	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11959	2000-01-01 00:00:00	2100-12-31 23:59:59
10011960	10011960			1	3	12	10011960	10011960	2	1	35.182394	140.007517	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11960	2000-01-01 00:00:00	2100-12-31 23:59:59
10011961	10011961			1	3	12	10011961	20011961	2	1	35.174035	140.009218	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11961	2000-01-01 00:00:00	2100-12-31 23:59:59
10011962	10011962			1	3	12	10011962	20011962	2	1	35.201798	140.019319	1	https://www.nap-camp.com/campaigns/yurucamp?campsite_id=11962	2000-01-01 00:00:00	2100-12-31 23:59:59
