id	hash	size
25103021	8f2eafb99659d8aabaadeb3614a67b60	4911
25103022	ff1eca37b02b270df4a0252201717ee0	4889
25103023	4dce2511772294394bccf9630ce8b67a	4547
25103024	7696566d983991f8332e9e45be40351e	4556
25103025	a16adb11ae7b846f2a72dbdf3a1b7415	4548
25103026	dc4432bb0ce78955d5a07542d01efd2e	4556
25103027	bc02c3b709b3fe7218d09d70225882e4	4547
25103028	5c6c504016b3b668335a11ab329add26	3763
25103029	694f5983a3be1afe2e3766b0545c88cb	3831
25103030	63b5f54605cb2cc0db90556029ac1300	4410
25103031	c8621241596124e7a1f8d7423fcc27cd	4552
25104001	05486938e74dc408e6a7a1bda5adce7b	4071
25104002	62d9e621b2ec701f577f167b785e719f	4136
25104100	8221ddf093fd5d55281418f635959a01	4804
25105001	51caf45a65b60dfdbcdb28039b417e5f	4341
25105002	6c000880a024715132a8097d77571222	3896
25105003	32783a03029548ec55c74e9a9911d897	4083
25106001	0425372410d4f8fa36490d3c3ae1cd38	4061
25106005	83004876553e7b29b12b07e9a8942523	4062
25106010	f10c8cc8cb8999fae1edf36810a033f8	4089
25106020	272d854c3d8f240024bb59ded7554900	4074
25106030	002cd7b0fd303ee873d57e12af535970	4215
25106060	5b591fe61600cdd9c6c13a15b2c623b0	4214
25106090	d8652551e0f326e84d67fd5ab9b40dae	4215
25106150	a02b3987082af038333745598cf04a80	4219
25106201	ab1c081278a1be10fd0ce6bc301c7d9c	4804
25106203	0847a3a913a09bc9d296d12808dcd8f1	4807
25106205	2936093a104f99a4d0536c12231f7427	4807
25107001	af98beeaa6b453e6887a4a2aa45b1b19	4046
25107002	e51c34e4d9757d7a5f31c88aef734875	4117
25107003	d88834a11b1ed5d929e755ac57f07db2	4102
25107004	ff42c77b15bef0607e33bb7b7b093d89	4087
25107005	95b1bcd17a69d09df244e770ef27ee78	4114
25107006	e462ac7b41154c912193437164ab1c37	3752
25107007	3c89189b7b656798da2fd3f545e3ef79	4026
25107025	5ae5203793788ae04cc389a5415b04b8	3962
25107026	83fe01bcb033063d0a3e32b4103423f6	3964
25107027	5c64853132d50103ccbb7d5d553fa980	3958
25107028	d512ca6377c3fd123626303fa9530e2a	3957
25107029	bae06e0c583446a78045838168496a3c	3971
25107030	d42080e934c6bd6fe4b2efb7eb77e209	4085
25107031	651e66baf60d1aeb2d7415f21589eba6	4108
25107032	563f332f22f2ae54277874dd434ec6f9	4028
25107033	34defa78b76500c4c73bd9867cef58c8	3995
25108011	c95cba0cf838131a51de7ece4e9f6d0e	3778
25108012	eddaad8a4ce6f537b3740fd5bd1a6622	3561
25108013	7719f6cd483f7cc65375f7fd970ebadf	4015
25108021	149804ccb76b14facf2cf792813aa8f6	3988
25108022	5ee2fc60f585ea1e19174e5e4f124edf	3990
25108023	78d29da2ab19e3c7cd917bfec20e5b4b	3983
25108024	b845fbc97fd83f0c694ccb4a16473a4b	3999
25108025	337751d08e2d295b384e71173277f67c	3988
25108031	96d52397171198d7c906658224f92779	4119
25108032	0779bea5a20ae5521956dadb7ca17b19	4146
25108033	91c3ef751054cf11eaab724cd36a7133	4077
25108034	9317dbfb26cd2a231d483563555f97b0	4118
25108035	fd61cb22efead1f09d3eb5301d225eb0	4087
25108041	5043cfa585385dac2a52f7303164c877	4443
25108042	4727e68a1a20b0f772ca6d47cc75d231	4455
25108043	573e2486e013ea07f0c550ecb18526a4	4459
25108044	000917caec6f85c3f525348d41a181fc	4456
25108045	628045c2fbd777f8d778faccbfbe833a	4465
25108051	be338034c99f962eb46cc0599639f78a	4044
25108052	413d8f30d5543377bf26607db1833e12	4053
25108053	de880310c65ba2b5fc4d1daea2a4417d	4036
25108054	39bf63be9a8082e40e4f072bc2ef16d4	4056
25108055	723b6db2a4f2d0508c1f8ba23a7b2727	4049
25108061	11d9ba935f76ba85f2be3d6f546258c5	4173
25108062	607b40d21bc336d0bf6333361a9ba18b	4186
25108063	5352498f59f774aa5c4199b04ec2ecf3	4179
25108064	765d629b86b1233cfd546ae95aafdb02	4169
25108065	8a746c759963177f75a5569abc5878ae	4177
25108071	0e16649864d0458905cca50687c2a0d9	4512
25108072	5efa748662995debc6749e81363e75bd	4529
25108073	1e7750c7bfed517bd1b8af5a7f8f86d3	4532
25108074	23fb7fe00cfc33144a12d1bd63a17063	4507
25108075	2c83b4058c54620b1c2bf0d26f3d5165	4519
25108111	6b4e7ad332e010cd0a24dd49deb5ef6a	3758
25108121	f682907a47048638a1876507dba5fd18	3757
25108131	c75d2a3f3db6fbca23d74bae737c5e9d	3765
25108141	635b625f5b091a916df9841734c9cca0	3757
25108151	bb6b8fe563bad165de364336bba0024a	3758
25108211	450ad10f653bbda392b48b359225bf38	4396
25108221	9a6dd8096b239f0982e26ec7411eea60	4400
25108231	687d4f0b40ea103de1f3c1eed8fbf9d5	4419
25108511	dc296185bd018b16a14e7c0606381b6b	3103
25108512	cc765ea2671246eb8d5690f5f2b36f18	3590
25108513	18066a5b3915ce3668c0aa3543c13c80	3739
25108521	887a31d6cae26de2f12635f5abd3d2d0	4064
25108522	07dbbeb378aa9e895fbd211ba3651cc3	4058
25108523	67d3bf259e7a9896b95d37948d382929	4055
25108524	6f7868403f672e01458f8005255dd802	4069
25108525	0bc43fe2e5ab88eac2a924944c5d8d87	4054
25108531	f5f9a20b8dfa6e0e5fc84dd2771bc8dd	4196
25108532	e03e20452099c01d1c4efe1954024182	4208
25108533	753a03b36f2c3fffb57c6b0a4fff481b	4165
25108534	359ebb342f3341aa69e1867316f1aece	4189
25108535	8f2a640fbea834dbadda7435149abd92	4168
25108541	42bf4d3460c863ef9321c50594071b7d	4466
25108542	0c7326eac7d1fe4444516be64df85c76	4481
25108543	90b974e2cb8ddbb7f50a29a2233c94c9	4474
25108544	c249d7362285f855950f784b10ea3080	4481
25108545	8b3c3e4af9878e4b49d63d5102bf1fc4	4478
25108611	e41a3b406d96277103a7a149850c1570	3862
25108621	d6962a30fb84a6ec5fd1c00a04de8672	3873
25108631	c453138ae72776c9afa43bfbc259c20e	3866
25108641	4ad32f144937c8c8534cf0acb6dbff18	3869
25108651	78474f02e0ff453b0be6725004e7d018	3865
25108711	22bf00d0c57f06da9a6aab9ff4165d69	4364
25108721	c359972df35fa1dadbe95131f4d4c7c0	4381
25108731	cdf763628d35efb4e9028955e4827247	4361
25109100	4f44671fa3cb6b7122a92e43811bc0e6	4129
25109111	51d0621ecd6c912f432b91e17fc082bc	4068
25109112	8343424f1564d38e12f528afb1d8499f	4068
25109113	49f3f9a9d06d542edb66c079200bd604	4062
25109114	75b9af7c0a33ceb03a615dcb9a844f88	4069
25109115	d4397c6654999f4051d83db8f4766056	4069
25109121	58882715ad0c53cd4a128af9196aaef2	4025
25109122	8ecf805ff5fc8d8b6e1e4019e9331960	4026
25109123	bc1806e2b6700db524d75076ae5f897d	4033
25109124	1dc7b7c2135160f5869f985cde9bda9a	4033
25109125	58e7026158027662bf35195c74e86f62	4034
25109131	5771ec7007a8e51c455a7a7b1d58b375	4024
25109132	f293d195bfbcacb8919d2118df0a0222	4024
25109133	06c7a920b3097c3ae7ecb22ec8520c76	4024
25109134	fe414e9866fdd36a28916079113763cd	4029
25109135	f31f5cb95f1a89f8ecc5b2fed2a7c393	4021
25109200	e832c41fdeeed9101e96e0cac1c64052	4129
25109211	189d060df06e9202946b7ff87c7b2b5c	4069
25109212	19d9b4252b3ee0ead5f669c2d984018e	4069
25109213	3091db2f99d3a697fa724103df31cf62	4062
25109214	d64ef7863e5d2086f5d15be9f3cbd850	4075
25109215	3846ce3b9e2fb9e4aed131d6c2621ec1	4062
25109221	b1c220d175ab26d2d0620b5a6fc9845b	4024
25109222	372a21f1629a1a9a7912b60e1718bdc9	4024
25109223	7c9a4abde3756b5a8f29486c676e73c9	4025
25109224	2ab16f3551124ce26851938e841112c3	4025
25109225	23f8f870f89115e679b0c8945ba8dffb	4033
25109231	5e5ab897e3a641f59166f1b4c6ff33f9	4022
25109232	0d6202752a0d0f15f9f20496cda7510b	4020
25109233	be6c1d103fe8948f9defa6e73e999a5b	4028
25109234	ca98a51e30bc9b9f9e99999083e60772	4025
25109235	2fd01c7ee999a8834c4a56ea4fe06ace	4025
25110001	1fccc1ce16f857f2ac295ee297c5d8c5	3841
25110002	57041f6f45bfab4d078b3d94f15f95b6	3839
25110003	6ab70dd4a6f58160ed8d27b5332dd2ec	3838
25110004	a3d090c963d25c1d9515c8c18b5eda31	3838
25110005	31a1c689a2100047f3016ad7c8e8510f	3840
25121001	288fd0f94d48c71a2557e2ad80a289b5	4303
25121002	f136919b7afb1da5430bc1aa4d50d7d0	4044
25131001	2a6c70b982f229f141a97b0f0c2cd78f	2610
25131002	f60612e453dd91d22fa8c6539e671008	4019
25150000	3a26a640fec7e929b6fc99dd9f8a169c	4251
25150010	bb5ad33a4c739e2ce8e1f0e4c98a4acd	4349
25150011	cebe121f25e7b36d51cee916eb33d4ab	4113
25150012	592ca2651bf97876123af4edc0f0c2b0	3920
25151001	76940fa0e550f127da757ff80d27cba5	3695
25151008	a33177f0532927447a67122c006faf81	3699
25151009	4fb16c12820e4d41074f4a6ef40bd5ed	3699
25170001	b2be4722d307e51543cd7f05b71b1860	3647
25170002	092c418ad7e4843f873e1113e2ea9305	3532
25170003	846564d329adc0356a283fce4d8f23d6	3567
25170004	c1a2a0abac5dd66654c6a44e95e02d5e	3343
25170005	d2878eeabb1bf34cdf9bf045fc552215	3558
25170006	03d5aebd768d18b6ff02c02a55ffc950	3495
25170007	7191b1fcbecd3f9d94eda4a9bf59e0a1	3570
25170008	ac42ae663e94ce346660e6dbf50eb0b7	3728
25170009	10fa60e89a67847624a412870dfbe162	3696
25170010	e59d8c51db15869930d9b10cc69ddb20	4065
25170011	7a15b62c1c73d32f324f134a7ab2285b	3735
25170012	f7b33cdaf85efe89ecc4faa99430ab9b	3761
25170013	9e4065f9062a2189651e476a6ca4bfba	3413
25170014	506035ffa0d457440f3ac5b6511a2b73	3764
25170015	4f8559a3010f0393077733535c2f1ea9	3761
25170016	c27a742dd0b2bf01bed73fa3beb12a65	3818
25170017	707279402233497e6d42032ff3447e76	3425
25170018	48fb22749f396bb98e559f9ff47ee167	3422
25170019	cea05f9c1e574b980e6244b6779cb80a	3765
25170020	76dc51c3e8cfbca9625768d1b6defc59	3761
25170021	fa95e89c9b1dea5d2a418c44ef467a1f	3807
25170022	8bdfc92296f5bb5c4586ba6750e3f611	4151
25170023	8384c59754ca8515b6699ffc3c20bd66	4173
25170024	73f97530632eb5c50f4f229dd8397af0	3647
25170025	8284059b08f2faadf9e1d373ca6ad98f	4206
25170026	f7bba02b7cf15df9377d3a06050b06ba	4206
25170027	cecd7fdb5b9d7a11c6696afecb9a751f	4077
25170028	0469beec5c95aeb9bebbd50b32eb7b2c	3562
25170029	d88a49212b55530f3f4ca77bd68a263d	3497
25170030	986be790f98372ba894ab4ba4df49db2	4322
25170031	ada66a5d066ea46ed0b80a7443c22164	3497
25170032	852b919deeecc67a61e06bf0b7752875	3740
25170033	2ad03df796ecfbbdaed24d225ac46a58	3655
25170034	dc3e01b603032a25bac7a3e75ef6a1f5	3352
25170035	2dab1c4a6ea7d147a949ae44c719666b	3362
25170036	6ea0eefe1ca85c475e935fd5a22f0bc7	3349
25170037	2bd43f66a992010cc1716acae8b4f44e	3383
25170038	24eea2616e84b39a85c627e9dc43acf8	4104
25170039	71595b76012025433fb18d7911fa06b3	4032
25170040	0a16ec731abeedfeebab014d16218b56	4038
25170041	6d8d1d623c4c8c3fb5bd2732ef4cc813	4051
25170042	09bb3173f22c4cf65439f5b1442f8923	3888
25170043	c209fcdf3cbb141d0917157fd1b2870b	4502
25170044	4c5bf39df898e0852f6445f9efa7a42d	3982
25170045	42c0fc6845a793a74127d7eeb9cc547c	4007
25170046	04bc572168e3f2b0193abd7f550443a1	4069
25170047	813da7b25f85ad7833b6a7ec2af555e4	4069
25170048	29a8801505842b63dbc49c4dcc039653	3872
25170049	540147f086aa9b9a9881a72ac38cb8a1	3875
25170050	79dcf8d8907f963eb12a6a0a473b9166	3807
25170051	fdaf1d4ecea0abb8549ece9f4b3a351b	3820
25170052	8cbd9b2fc6ee6abe06dec9af3de15eb8	3471
25170053	c2e821042a33a2969be73752c1a5426d	3806
25170054	1043de44423e9108dcf1389ad6e9dba0	3571
25170055	9da63ccefb0afa3082be82feeda22628	3572
25171001	47a2883092d11b3811911b4d64d85b84	4006
25171002	789fcd5436ba576522e82c6a5f88d093	3795
25171003	faf9b0b29fdf78f555a8f4773ad23544	3881
25171004	507ac46c714e5ccc15a5e9d17547edfe	3699
25171005	8d7e20ffa7373ebfa5946a39b2e12488	3360
25171006	2e146fc76866f7adf74cdf6640c90e68	3736
25171007	2cadcf389c488c1f5487d07e4dd2272e	3717
25171008	94fa064782b9d971ba726d7ddb344434	3865
25171009	a4ad3286a5bc861f6cf4f7cbf736076c	3844
25171010	a7059ee06ebbb02b76e73417cc9aca90	3721
25171011	cf76ee12e308d5714a2fa79ed4906d04	3731
25171012	48ed797217ce980e41a5b9b175bc8d54	3741
25171013	8dfa418d0b43136d3988068c4b238ba2	3833
25171014	df182399ccd9fa24bcec45da516eb6af	3879
25171015	dc19e51d23d7d4ea171aa8012ff993da	3682
25171016	9e04b537be8ec5af789763f052170b0a	3995
25171017	8b32c8ad00e268fbf341f8f7eab61cc2	3374
25171018	29b45af440794019ffb99523f280f103	3648
25171019	de8a72b4bd4d6c6b9191ac7bddc2e48c	3532
25171020	06b6deeb55101583b64dfdb8a9944b7b	3532
25171021	94bd8c6d5a78a6dfcf1e68a9b5f385da	3532
25171022	aa291f9df3e73842da3475ca84749b98	3532
25171023	e5e3993eb5aca0506a98e936f2efa745	3524
25171024	952966eb29c84c235556192afcc2a9de	3532
25171025	82d92d9f0fd8192dc1c9cdac92c7c0a4	3524
25171026	77b6d92a87fdf7c4c27a8bf40046c105	3524
25171027	3648f81d0e39165c6fe07f351515ee0b	3532
25171028	b6685c4387c3a6b3f085e4122d4881b1	3524
25171029	e6feadd7c93b9ea309ebf1b8306dcbaa	3532
25171030	5984060250733755b4d19ee90c795f99	3532
25171031	78bbc0409faa981695c5c2c66453ca7f	3532
25171032	3fbc4e069c7060400ffaa09dd0ad4fd2	3524
25171033	9ca10eab2a8672f7ce736bb30303dc7d	3532
25171034	27498be3b638e35d2d380ff7b4aabf20	3532
25171035	51bb150c1689c02780850124e7944449	3524
25171036	f4cb728cd36168a0fec30fe742dbd954	3532
25171037	da3c175055a9d7a1ce18aeb3fbc2feb1	3532
25171038	4510ff3cf95caf9b5f10926f83038600	3532
25171039	911c7d7d2728cfc7fc5a7a425270c468	3531
25171040	29afde9b21cc0a6f147c2fd95547771c	3532
25171041	0375fc3bb0fa0c33052140efeb908d63	3531
25171042	80165e3e4e2b89756cd3ad7f3c454638	3524
25171043	28e21d0cd59ab9639cca9163f377551a	3532
25171044	6e1580e8b5ad25c7f24e271ac5a5d4e6	3524
25171045	390c41cde9d187be2ed5d23fabe6f4d7	3531
25171046	da9d56dd45759f5307599f1bebd57065	3524
25171047	a9b8337a55de571a05872ef9756d9683	3569
25171048	2729328621785f766496268d78ba6828	3560
25171049	4df9025afba1304f707ee3dc8cdc1456	3561
25171050	4a84011b03d89d1a74c6fd1303e541ec	3561
25171051	5d581699848689acb1172849ded39fd8	3569
25171052	53d68e5967a33741cb115e9ce1a1c4ab	3569
25171053	0ebe34f7101f82bbdcbf0125a1137534	3569
25171054	47d8ace107417ea566b14ef559e116f1	3469
25171055	c946d88796087155a50c271fd2970e3d	3469
25171056	23d4369ca20471b0f45f5376c8729237	3476
25171057	a093b0d4adf4609133b18faf10ff3ab3	3520
25171058	84f5a5f2ebba57733f89b71bf1051d42	3528
25171059	289849efcc0e26d8207854b999f682d7	3528
25171060	59076f2ffc0189d28a37a9cee87123ee	3519
25171061	3c9e187b86652d022289b9b6cc9630b7	3511
25171062	c2c97a4b8f1993452af2aaab2bf050d3	3270
25171063	de7e78477d0840e49224aff5c131577d	3270
25171064	a138897a0d75b91cb742c3a4b9cbdb6f	3270
25171065	d5db900f081404346deb17266b350ea2	3270
25171066	2c75a7516d4db8ef141a295692a4372a	3278
25171067	b0af5e2fef1c5c7d1bd709c55bbf7bc3	3270
25171068	82e120f89a3500949e994a712669b035	3606
25171069	00e62b3126d8a361ed0c34914fad3786	3282
25171070	021711c0211280b54947264f2be1f813	3457
25171071	a70f6a1aa82d1490050c33a31cca740f	3518
25171072	6d69b46e49fa7beb53fc32e2418f95c3	3612
25171073	c541fab08884d8b02e64c83ef8ca146a	3720
25171074	ac6cd67284ab76d9513ab404824dcc26	3471
25171075	47d4102853a1ab68e826547e210b5ee1	3471
25171076	a1e021c7583e737cd4f91b23bca2c928	3478
25171077	efb083d39c09643762031282788bd23a	3478
25171078	5b2416de5e101366eaee1f643fed5623	3471
25171079	9cce9905cd236a42e2328d6c304d8192	3886
25171080	47a5280c840b4ce0b8a6d1c140fc2c1c	3649
25171081	0fb0269e7836637c7919348f1c5dc15d	3539
25171082	b68cf982f1721dd5106ee66efc6e23f5	3359
25171083	1bb795d1d79ab005c0572eba1dd79a90	3284
25171084	4e39d31965bc7637d5bc8f6b03d87f7a	3410
25171085	402dde40ce0d9db0915d9b247e82c3fd	3818
25171086	ae0d0ed566510f9f50b9e141605168ac	3472
25171087	ec28f2745b97c8b54db56fc706a24ccf	3523
25171088	fd69930c95c881b5648f2837f5085c76	3388
25171089	9e317f37d53e22e694f92d84a230815a	3703
25171090	18f298d735daeb7a9a6e5ab5b2560505	3825
25171091	c958db830d0f4690e04a20771d8b1c91	3751
25171092	2f4602a91f5d00d5c7bd2641cb9adfb1	3818
25171093	1a769ff9fc29c268d4a5616e7b0824ed	3826
25171094	5a2e3563b0eaf05fd55af5a10bb2b001	3825
25175001	65c4890eb302cebdff9907db0f56522a	3806
25175002	f0c2d01d2cb79cf67ce80a8a8d94a8d3	4212
25180000	ec92135a10733d5da718d9de6e959094	3320
26000701	476a1c36dd3c5ca62ac3b7f076f2cfdd	4351
26000702	666999fd9549cade83e0037c5799b5ab	3714
26000703	26790805a24114e40364dbffb060422f	3710
26000704	f7b52aa8202c4f146becab19ab198b8f	3538
26000705	a5ae2becfb0dd5b8a65100baea4c66bf	3481
26050018	ec07b0dab19887319727670930e11be0	3782
26050019	861261faeb03560d4d10f8c0d867fe90	4077
26050020	e871333f862633dd82602b3f8c563318	4085
26050021	95887feba98231504d67d8498d487de8	4082
26050022	ead2fe4d744defc38ab99991a37be4d3	4087
26050023	6817ccf3cd5eb9147f9e390b56b6bc22	4093
26050024	e8a2d9bc18eb02869af3070bf9716f32	3986
26050025	07e3bccae71315c17fda96e0c202b9c5	3986
26050026	e84b6bd95a892d6f28e8188b3a5de6ac	3987
26050027	d6df4dfdd1bc017087ed027795e75ae7	3987
26050028	ca6722112766f89acbd31fbbe6c8f3d6	3986
26050029	30c310dde76c00c36c4e509172837bc8	3814
26070200	4a14acc80e2b296edc6daee96062e31e	3769
26070201	a67e1aca808a554c1ddcd077750b565e	4191
26070202	a9e564b337ecf3dc4a296366f3067df5	4199
26070203	52deeca7950b60a65832d5d6ea3a0dd0	4194
26070204	67080d72d2057587ba73838efda9dac7	4177
26070205	e9145e6459534f11387df311c6688d4d	4189
26070206	4c7fb02d45fcf08b1347901800a4457a	3801
26070207	66bdf260f3b17742dd6809caa7d41f85	3819
26070208	44377ef455813b2b4e312dba00a82003	3538
26070209	6dd9b714cfab8a79a7caeb8dd6a2b74c	3540
26070210	64e36c8d1fc1ee58cf04659588dcde93	3493
26070211	847a7715316e9305c95c6a3befa6f48c	3499
26070300	5aa94134139398d763915d6f61870a30	4099
26070301	9434fbb91d12186805866fa3e82918db	4211
26070302	fc204f6805b2dfbbac0a9b11e8f22143	4210
26070303	8813f255c439e863e1344cbb263bb7ec	4198
26070304	9f0bf107b8da5153dfbaa66b8a1a9f5d	4198
26070305	cab95dc66bd2e6b4ed12d82f2c22f327	4200
26070306	898d4ecc19cef0582dc89445543dec44	3792
26070307	c0b93eb4d02d7ec62baa65608b2ad219	3800
26070308	8e17e4776b2b6f3fdaf57d1dce69e508	3540
26070309	2320dbbba34db12f18456a0ffb048985	3547
26070310	26fbff2bac3b2e259c26ca06165ef7c4	3492
26070311	7f079e549d2d55b3bef999e50bd42b5a	3487
26070401	b5d2a8929ac630a7a88834d815465cfc	4087
26070402	71dfb7e33e8d22c9e8dbea467d7b1de2	4092
26070403	833abb4c05917fbf0174a0ed6643799d	4084
26070404	00343cf09bbe00640b8a72a93d5c9da4	4077
26070405	12e074bab4b086799d3718a408401873	4045
26070406	e083ddc9a7aefe29f6d99f6daf24b6d5	3786
26070407	e195a4365ec2f66a485625a3139ae6dd	3786
26070408	da7d2bafb225c5ca93bd41e8eeeb967d	3531
26070409	a21041fb1e7e2acbb88f895d73ca2655	3541
26070410	ddcc96593fb698296ef8e9ee9ab166d4	3484
26070411	ab8445fc8ffae45d400fa60fcc08a329	3479
26070501	a902f2f8c9aac54866b9ca397a00b4ec	4086
26070502	100203a867f99e294e02801634b2ecb5	4093
26070503	cac3969d723543ec2953b06d1bef2c05	4083
26070504	ad783ce1e0c7a421d0c528323a3f450d	4067
26070505	87b43231bd0f2af0308bcd7b8f882dff	4053
26070506	50ae9ef1aae48df811950317b461839d	3800
26070507	1e243b572ab713c84f88da68018c2f0e	3808
26070508	f099fe9195e9817c978d8483f541b917	3522
26070509	ba078928be8b44305c5c33dfd70c1821	3522
26070510	05ff14aabf6e53f032c748ce734aae6a	3493
26070511	813f996342d27b10aa8d57cba31dcf94	3498
26090201	462a9646a8c984a0a5aa4e32e24689be	4197
26090202	aa3e6515e99ccf6d9728226efac8c687	4195
26090203	c530fc799334450d591b0117b885e0ef	4199
26090204	cb8d2ffccaebcb308860bb13fa006907	4203
26090205	a3de322c53a3c7d46e0c7fb8f3dca819	3965
26090206	1b7479f5aa07020261467f3adf1be12f	3519
26090207	6d78cbe3b7120a327d37983b934a6937	4131
26090208	eb3dc0ef612c7cf709c10390d3ccec16	4132
26100006	8193a4a785de95d8cf3e4f0097c057ee	2670
26100007	92f18a0dc0cb37302cff682f46cb7986	4637
26100008	e743fa427ece6130f2054c62add46099	2663
26110001	4693df66134a26137bffcfbc5689e631	3945
26110002	a9c91cc6fbd6b8e8e1b58d9e6775de09	4082
26110003	d771ec77d39f746445be3b57160f6c18	3877
26110004	696bd9300058b6e3343f6d2b3b63e7b8	3944
26110005	a6d0ee7374c6cf0967c0dde9d4a988ee	3716
26120001	f78eb79f6eb834323997f21ad12e1e3e	3301
26120002	e2b5e792fd3a0942389f08312bd47807	3464
26120003	3cc216233236bc0dc407959758f5bcf6	3795
26120004	9506a59ff351d2d06293bf4a5e4c1f06	3637
26120005	51502cd935e328d40f1c7a21fbb7d1e9	3250
26120006	8cea2735fab114088bb4724aa0def46f	3590
26120007	c1e1e3c794c7c6ebb8ae917c749b1ea6	3453
26120008	2fd093956f0c4b434b07e73247fdaebf	3767
26120009	36c92bd588224b3158e980839b61ada5	3535
26120010	35609e5d33c06a32996dfec21c32608b	3434
26120011	3d3eed8c54ae0b9af8f14f0e6e9e36a8	3335
26120012	70873f2ab9a8c4b9d66a67e37c320e31	3712
26120013	6a0a74ed2f7da83c4b7779a308d967a5	3275
26120014	1cb4a6cc18a84040548053c6e73a7c9b	3459
26120015	09da4e989c3db2c15e1e638477ea9d06	3448
26120016	8d21ce53ea25ec29d1a61d785b99b1e2	3115
26120017	f8d6d5dad230a6bda1a889655ed24a50	3403
26120018	9c344eda49a86608f8122467b61b613f	3278
26120019	f4973c3226b8e9316dfa37465b1194ad	3645
26120020	32aad3210ce254e4ff0893aae95a01c3	3633
26120021	72c630d77af4ee57c1c3f3b41bc8d36a	3502
26120022	96b71a67897596506cd4595016a45c63	3140
26120023	d66e06d9319f535596cc1a2d1ca11e34	3130
26120024	f044cfb07611ddc168d90b48ae9dd6e0	3989
26120025	752bb80b98bfd2d2d1154ada895ee7a8	4065
26120026	d5e9b4913368e1e6f53ecb68b57e7537	3689
26120027	5eaa6521bade4b1999ab3e58f45b33f7	3405
26120028	196cf6246623bda5c43823e91eaf7965	3795
26120029	9a6fbdd340756f6bb1df88d89214248d	4115
26120030	05ce48dc8597c9c149197e972e677603	3840
26120031	5c08467dbb9f499fdc6e1a38c887a193	3477
26130001	7ad39d3119396c2b824e0d62eee374bb	4468
26130002	e406384f8d6b9f20a7eab46f38715421	4671
26130003	c9c8603dac31256c2f63d00566317ab5	4521
26130004	2411bde2b7a40b77d5535c0d15ed7e18	4450
26130005	e9c63efca0abbb119bc7baea90bfd90f	4454
26130006	f32ff62781796ca7520728ce2600695a	4447
26130007	1eb032387e7d200f3c48a195669c8752	4612
26130008	7ce88be6ecfc6a64120f90f1be40cf6e	4615
26130009	65bac45fc4f83229665804a18cb42af7	4595
26139999	e5160586c6e7989f3433c2d514949597	3771
26140001	6450f5acd9d544d866666f9e0e92de6f	2644
26140002	bddbf56060f191ee6c422ef299250dbe	2696
26140003	b4336775e5653af3bd7318e96a55f09f	2711
26140004	fd27f2e80afda7a6d1b9d3fe032a9b5c	2758
26140005	2c21c6082c090ea591a75afee853a86c	2760
26140006	032651720ba261fcc91549638331618d	2712
26140007	a7b2e2ab55e0830746a22c85b9958f0f	2762
26149999	078a0e03519bbe6f68c94334503cd8a3	3762
26150001	a4d8c8421769e4678e97e77bca4bf122	3985
26150002	f7223c4a3a69f9bcf0382057e14440ce	3837
26150003	d4b953188c3725297e9cb54d08e87354	4084
26150004	52eb2ca762956b37f3a90a2f502c11c8	3974
26150005	3bb4c7e17fac4c655c1cc7152055be0b	3939
26150006	d24521e49f0ad24f0342cabc29f71a8e	3714
26150007	de82ff0431dd7bef5459a6f4be07c6ae	4113
26160001	b7f45a815e4cce5a745baacbd7728a9a	4438
26160002	e761b4db579b80678b3af5c46f079f03	4473
26160003	720a73cb73d046384732921bd66df422	4520
26160004	541dd4e204655d8e29b6932b9315bd22	4449
26170001	2001fe9e026e21edb0113d414b102dc0	3901
26170002	052106bbdd421d46d11768301d96009d	3635
26170003	36a341e93748fa497b0a9ce1b854eb2c	3710
27010001	f102fa9a0d016360da3b9731b7eec09b	4605
27010002	e18da531e449e79085b59b49836b7c3b	4601
27010003	d598679e297c77c1c29e6cf69f810587	4612
27010004	5f451af95d77c4fc5b20f1cfe58488c0	4613
27010005	0c0c587c70d16f5b58f8bce6d6ae27e7	4609
27010006	4943d63b7bf1b34aeb32cd65aaddd3de	4605
27010007	ea5640d34a5594e51c6461c19e0bfc33	4601
27010008	175de32d6ab7a12af5eb72cd22c7ca27	4606
27010009	c297f272c8cff5311f9143621e26b454	4615
27010010	2a5060b9811ff710aa93d6e00c6aee21	4615
27010011	8949991dd3141f5281f147e239a77a00	4613
27010012	31eedc9d70a5bc6ab8bfc884a91b7cc0	4604
27010013	01bb525c04da4ddc46629a62172cbd26	4607
27010014	d2dc876d692da37b9f64f06643737c1c	4607
27010015	9e392eed82c89c72ed1bb094b1b38d75	4605
27010016	dcf7a29db9fe9d4ba80e3d43e1d3c3e1	4604
27010017	68976298b57f4b0a28e5d2105d621cac	4604
27010018	8c535685af19fbde207a4bf5b5ef5d40	4603
27010019	e19777a73ef551b265f11803c6c40e5d	4607
27010020	ba7fbabb704ac750ce1f7debcc630969	4607
27010021	856ebdc2c5e17d21fbcc1a23ed1eb229	4614
27010022	f5450559a8a36732ad837d0919e68564	4609
27010023	955746e81f72935120a59176ac60adbf	4613
27010024	838f3be5741205fb266f441e9883c009	4605
27010025	d05d3fd12d681a5156d2aea7f7720aeb	4611
27010026	e93328bd55e5a2a085674b41904f4fab	4605
27010027	fa8e9ee9a7b90aa7cdecf4fda5ad474e	4608
